date,close,predict,prob_up,real,correct,ret,equity,idx
2024-04-18,1670.78,跌↓,45.8,跌↓,✓,-1.44%,1.1184,362
2024-04-19,1646.64,跌↓,44.8,涨↑,✗,+1.73%,1.1184,363
2024-04-22,1675.06,跌↓,38.8,涨↑,✗,+1.03%,1.1184,364
2024-04-23,1692.28,跌↓,48.0,涨↑,✗,+0.08%,1.1184,365
2024-04-24,1693.6,跌↓,39.4,跌↓,✓,-0.03%,1.1184,366
2024-04-25,1693.04,跌↓,37.8,涨↑,✗,+0.97%,1.1184,367
2024-04-26,1709.43,跌↓,41.6,跌↓,✓,-0.32%,1.1184,368
2024-04-29,1704.0,跌↓,45.1,涨↑,✗,+0.06%,1.1184,369
2024-04-30,1705.0,跌↓,41.4,涨↑,✗,+3.24%,1.1184,370
2024-05-06,1760.2,跌↓,31.4,涨↑,✗,+0.56%,1.1184,371
2024-05-07,1770.0,跌↓,33.4,跌↓,✓,-0.34%,1.1184,372
2024-05-08,1763.97,跌↓,28.3,跌↓,✓,-0.45%,1.1184,373
2024-05-09,1756.0,跌↓,42.4,跌↓,✓,-0.97%,1.1184,374
2024-05-10,1738.98,跌↓,33.6,跌↓,✓,-1.90%,1.1184,375
2024-05-13,1706.0,跌↓,42.1,跌↓,✓,-0.24%,1.1184,376
2024-05-14,1701.98,跌↓,42.6,跌↓,✓,-0.12%,1.1184,377
2024-05-15,1700.0,跌↓,45.4,涨↑,✗,+0.26%,1.1184,378
2024-05-16,1704.5,跌↓,49.3,涨↑,✗,+0.62%,1.1184,379
2024-05-17,1715.0,跌↓,47.0,跌↓,✓,-0.35%,1.1184,380
2024-05-20,1709.0,跌↓,49.6,跌↓,✓,-0.23%,1.1184,381
2024-05-21,1705.0,跌↓,38.0,跌↓,✓,-0.43%,1.1184,382
2024-05-22,1697.71,跌↓,48.7,跌↓,✓,-0.34%,1.1184,383
2024-05-23,1692.01,跌↓,52.5,跌↓,✓,-0.88%,1.1184,384
2024-05-24,1677.08,涨↑,61.7,跌↓,✗,-0.42%,1.1138,385
2024-05-27,1670.12,涨↑,64.4,跌↓,✗,-0.33%,1.1101,386
2024-05-28,1664.64,跌↓,51.8,涨↑,✗,+0.56%,1.1101,387
2024-05-29,1674.0,跌↓,48.5,跌↓,✓,-1.49%,1.1101,388
2024-05-30,1649.0,涨↑,61.0,跌↓,✗,-0.03%,1.1097,389
2024-04-30,1705.0,跌↓,48.3,涨↑,✗,+3.24%,1.1097,370
2024-05-06,1760.2,跌↓,31.8,涨↑,✗,+0.56%,1.1097,371
2024-05-07,1770.0,跌↓,32.4,跌↓,✓,-0.34%,1.1097,372
2024-05-08,1763.97,跌↓,29.0,跌↓,✓,-0.45%,1.1097,373
2024-05-09,1756.0,跌↓,42.2,跌↓,✓,-0.97%,1.1097,374
2024-05-10,1738.98,跌↓,36.0,跌↓,✓,-1.90%,1.1097,375
2024-05-13,1706.0,跌↓,43.5,跌↓,✓,-0.24%,1.1097,376
2024-05-14,1701.98,跌↓,44.5,跌↓,✓,-0.12%,1.1097,377
2024-05-15,1700.0,跌↓,44.0,涨↑,✗,+0.26%,1.1097,378
2024-05-16,1704.5,跌↓,50.1,涨↑,✗,+0.62%,1.1097,379
2024-05-17,1715.0,跌↓,42.6,跌↓,✓,-0.35%,1.1097,380
2024-05-20,1709.0,跌↓,49.1,跌↓,✓,-0.23%,1.1097,381
2024-05-21,1705.0,跌↓,39.5,跌↓,✓,-0.43%,1.1097,382
2024-05-22,1697.71,跌↓,51.3,跌↓,✓,-0.34%,1.1097,383
2024-05-23,1692.01,跌↓,52.4,跌↓,✓,-0.88%,1.1097,384
2024-05-24,1677.08,涨↑,61.0,跌↓,✗,-0.42%,1.1051,385
2024-05-27,1670.12,涨↑,65.3,跌↓,✗,-0.33%,1.1015,386
2024-05-28,1664.64,涨↑,56.8,涨↑,✓,+0.56%,1.1077,387
2024-05-29,1674.0,跌↓,50.7,跌↓,✓,-1.49%,1.1077,388
2024-05-30,1649.0,涨↑,63.5,跌↓,✗,-0.03%,1.1073,389
2024-05-31,1648.45,涨↑,64.6,跌↓,✗,-0.55%,1.1012,390
2024-06-03,1639.39,涨↑,66.1,涨↑,✓,+0.84%,1.1105,391
2024-06-04,1653.2,跌↓,51.5,跌↓,✓,-0.56%,1.1105,392
2024-06-05,1644.0,涨↑,57.2,跌↓,✗,-0.25%,1.1077,393
2024-06-06,1639.81,涨↑,64.4,跌↓,✗,-1.26%,1.0938,394
2024-06-07,1619.18,涨↑,66.9,跌↓,✗,-3.10%,1.0599,395
2024-06-11,1569.0,涨↑,61.6,涨↑,✓,+0.17%,1.0617,396
2024-06-12,1571.68,涨↑,55.4,跌↓,✗,-1.06%,1.0504,397
2024-06-13,1555.01,涨↑,54.4,跌↓,✗,-0.00%,1.0504,398
2024-06-14,1555.0,涨↑,54.0,跌↓,✗,-0.87%,1.0413,399
2024-05-17,1715.0,跌↓,46.5,跌↓,✓,-0.35%,1.0413,380
2024-05-20,1709.0,跌↓,47.1,跌↓,✓,-0.23%,1.0413,381
2024-05-21,1705.0,跌↓,39.8,跌↓,✓,-0.43%,1.0413,382
2024-05-22,1697.71,跌↓,50.4,跌↓,✓,-0.34%,1.0413,383
2024-05-23,1692.01,涨↑,57.4,跌↓,✗,-0.88%,1.0321,384
2024-05-24,1677.08,涨↑,60.2,跌↓,✗,-0.42%,1.0278,385
2024-05-27,1670.12,涨↑,66.1,跌↓,✗,-0.33%,1.0244,386
2024-05-28,1664.64,涨↑,58.4,涨↑,✓,+0.56%,1.0302,387
2024-05-29,1674.0,跌↓,49.0,跌↓,✓,-1.49%,1.0302,388
2024-05-30,1649.0,涨↑,61.7,跌↓,✗,-0.03%,1.0299,389
2024-05-31,1648.45,涨↑,66.0,跌↓,✗,-0.55%,1.0242,390
2024-06-03,1639.39,涨↑,65.8,涨↑,✓,+0.84%,1.0328,391
2024-06-04,1653.2,跌↓,52.1,跌↓,✓,-0.56%,1.0328,392
2024-06-05,1644.0,涨↑,56.8,跌↓,✗,-0.25%,1.0302,393
2024-06-06,1639.81,涨↑,65.6,跌↓,✗,-1.26%,1.0172,394
2024-06-07,1619.18,涨↑,64.4,跌↓,✗,-3.10%,0.9857,395
2024-06-11,1569.0,涨↑,61.5,涨↑,✓,+0.17%,0.9874,396
2024-06-12,1571.68,涨↑,55.2,跌↓,✗,-1.06%,0.9769,397
2024-06-13,1555.01,涨↑,55.1,跌↓,✗,-0.00%,0.9769,398
2024-06-14,1555.0,跌↓,53.3,跌↓,✓,-0.87%,0.9769,399
2024-06-17,1541.5,涨↑,55.3,跌↓,✗,-1.30%,0.9642,400
2024-06-18,1521.5,涨↑,65.2,跌↓,✗,-1.35%,0.9512,401
2024-06-19,1501.0,跌↓,51.3,跌↓,✓,-0.06%,0.9512,402
2024-06-20,1500.1,涨↑,55.8,跌↓,✗,-1.94%,0.9328,403
2024-06-21,1471.0,涨↑,69.2,涨↑,✓,+0.38%,0.9363,404
2024-06-24,1476.55,涨↑,68.5,涨↑,✓,+0.68%,0.9427,405
2024-06-25,1486.65,涨↑,66.6,涨↑,✓,+0.17%,0.9443,406
2024-06-26,1489.22,涨↑,57.6,涨↑,✓,+0.09%,0.9451,407
2024-06-27,1490.49,涨↑,54.0,跌↓,✗,-1.55%,0.9305,408
2024-06-28,1467.39,涨↑,64.1,跌↓,✗,-1.84%,0.9134,409
2024-05-31,1648.45,涨↑,59.8,跌↓,✗,-0.55%,0.9084,390
2024-06-03,1639.39,涨↑,62.1,涨↑,✓,+0.84%,0.916,391
2024-06-04,1653.2,跌↓,48.5,跌↓,✓,-0.56%,0.916,392
2024-06-05,1644.0,涨↑,56.2,跌↓,✗,-0.25%,0.9137,393
2024-06-06,1639.81,涨↑,63.4,跌↓,✗,-1.26%,0.9022,394
2024-06-07,1619.18,涨↑,57.6,跌↓,✗,-3.10%,0.8742,395
2024-06-11,1569.0,涨↑,61.0,涨↑,✓,+0.17%,0.8757,396
2024-06-12,1571.68,涨↑,56.6,跌↓,✗,-1.06%,0.8664,397
2024-06-13,1555.01,跌↓,54.2,跌↓,✓,-0.00%,0.8664,398
2024-06-14,1555.0,跌↓,52.8,跌↓,✓,-0.87%,0.8664,399
2024-06-17,1541.5,涨↑,56.8,跌↓,✗,-1.30%,0.8552,400
2024-06-18,1521.5,涨↑,58.4,跌↓,✗,-1.35%,0.8437,401
2024-06-19,1501.0,跌↓,52.4,跌↓,✓,-0.06%,0.8437,402
2024-06-20,1500.1,涨↑,60.4,跌↓,✗,-1.94%,0.8273,403
2024-06-21,1471.0,涨↑,68.8,涨↑,✓,+0.38%,0.8304,404
2024-06-24,1476.55,涨↑,67.4,涨↑,✓,+0.68%,0.8361,405
2024-06-25,1486.65,涨↑,65.1,涨↑,✓,+0.17%,0.8375,406
2024-06-26,1489.22,跌↓,51.1,涨↑,✗,+0.09%,0.8375,407
2024-06-27,1490.49,跌↓,50.6,跌↓,✓,-1.55%,0.8375,408
2024-06-28,1467.39,涨↑,59.8,跌↓,✗,-1.84%,0.8221,409
2024-07-01,1440.38,跌↓,54.7,涨↑,✗,+3.49%,0.8221,410
2024-07-02,1490.7,涨↑,54.9,涨↑,✓,+0.62%,0.8272,411
2024-07-03,1500.0,跌↓,45.0,跌↓,✓,-0.95%,0.8272,412
2024-07-04,1485.74,跌↓,52.5,跌↓,✓,-2.20%,0.8272,413
2024-07-05,1453.0,涨↑,65.6,跌↓,✗,-2.27%,0.8085,414
2024-07-08,1420.0,涨↑,67.0,涨↑,✓,+1.27%,0.8187,415
2024-07-09,1438.03,涨↑,60.3,跌↓,✗,-0.03%,0.8185,416
2024-07-10,1437.59,涨↑,58.9,涨↑,✓,+1.70%,0.8324,417
2024-07-11,1462.09,跌↓,52.4,涨↑,✗,+1.14%,0.8324,418
2024-07-12,1478.82,跌↓,46.4,跌↓,✓,-0.27%,0.8324,419
2024-06-17,1541.5,跌↓,46.0,跌↓,✓,-1.30%,0.8324,400
2024-06-18,1521.5,跌↓,45.8,跌↓,✓,-1.35%,0.8324,401
2024-06-19,1501.0,跌↓,46.4,跌↓,✓,-0.06%,0.8324,402
2024-06-20,1500.1,跌↓,49.7,跌↓,✓,-1.94%,0.8324,403
2024-06-21,1471.0,涨↑,63.4,涨↑,✓,+0.38%,0.8356,404
2024-06-24,1476.55,涨↑,57.1,涨↑,✓,+0.68%,0.8413,405
2024-06-25,1486.65,涨↑,59.3,涨↑,✓,+0.17%,0.8427,406
2024-06-26,1489.22,跌↓,47.6,涨↑,✗,+0.09%,0.8427,407
2024-06-27,1490.49,跌↓,46.0,跌↓,✓,-1.55%,0.8427,408
2024-06-28,1467.39,跌↓,52.3,跌↓,✓,-1.84%,0.8427,409
2024-07-01,1440.38,跌↓,51.9,涨↑,✗,+3.49%,0.8427,410
2024-07-02,1490.7,跌↓,49.7,涨↑,✗,+0.62%,0.8427,411
2024-07-03,1500.0,跌↓,43.5,跌↓,✓,-0.95%,0.8427,412
2024-07-04,1485.74,跌↓,50.8,跌↓,✓,-2.20%,0.8427,413
2024-07-05,1453.0,涨↑,60.0,跌↓,✗,-2.27%,0.8236,414
2024-07-08,1420.0,涨↑,65.3,涨↑,✓,+1.27%,0.8341,415
2024-07-09,1438.03,涨↑,55.4,跌↓,✗,-0.03%,0.8338,416
2024-07-10,1437.59,跌↓,51.4,涨↑,✗,+1.70%,0.8338,417
2024-07-11,1462.09,跌↓,53.4,涨↑,✗,+1.14%,0.8338,418
2024-07-12,1478.82,跌↓,49.5,跌↓,✓,-0.27%,0.8338,419
2024-07-15,1474.9,跌↓,53.7,涨↑,✗,+0.07%,0.8338,420
2024-07-16,1476.0,跌↓,50.3,涨↑,✗,+1.72%,0.8338,421
2024-07-17,1501.4,跌↓,47.2,跌↓,✓,-0.26%,0.8338,422
2024-07-18,1497.51,跌↓,50.5,涨↑,✗,+1.88%,0.8338,423
2024-07-19,1525.62,跌↓,48.4,跌↓,✓,-1.74%,0.8338,424
2024-07-22,1499.0,跌↓,46.1,跌↓,✓,-2.94%,0.8338,425
2024-07-23,1455.0,涨↑,58.1,跌↓,✗,-1.03%,0.8252,426
2024-07-24,1440.02,涨↑,67.2,跌↓,✗,-0.66%,0.8198,427
2024-07-25,1430.49,涨↑,61.4,跌↓,✗,-0.58%,0.815,428
2024-07-26,1422.19,涨↑,63.4,跌↓,✗,-1.70%,0.8011,429
2024-07-01,1440.38,跌↓,46.0,涨↑,✗,+3.49%,0.8011,410
2024-07-02,1490.7,跌↓,47.9,涨↑,✗,+0.62%,0.8011,411
2024-07-03,1500.0,跌↓,40.3,跌↓,✓,-0.95%,0.8011,412
2024-07-04,1485.74,跌↓,54.5,跌↓,✓,-2.20%,0.8011,413
2024-07-05,1453.0,涨↑,65.2,跌↓,✗,-2.27%,0.7829,414
2024-07-08,1420.0,涨↑,66.9,涨↑,✓,+1.27%,0.7929,415
2024-07-09,1438.03,涨↑,62.7,跌↓,✗,-0.03%,0.7926,416
2024-07-10,1437.59,跌↓,52.6,涨↑,✗,+1.70%,0.7926,417
2024-07-11,1462.09,跌↓,50.3,涨↑,✗,+1.14%,0.7926,418
2024-07-12,1478.82,跌↓,41.9,跌↓,✓,-0.27%,0.7926,419
2024-07-15,1474.9,跌↓,41.3,涨↑,✗,+0.07%,0.7926,420
2024-07-16,1476.0,跌↓,40.7,涨↑,✗,+1.72%,0.7926,421
2024-07-17,1501.4,跌↓,41.2,跌↓,✓,-0.26%,0.7926,422
2024-07-18,1497.51,跌↓,41.4,涨↑,✗,+1.88%,0.7926,423
2024-07-19,1525.62,跌↓,37.7,跌↓,✓,-1.74%,0.7926,424
2024-07-22,1499.0,跌↓,40.3,跌↓,✓,-2.94%,0.7926,425
2024-07-23,1455.0,涨↑,59.3,跌↓,✗,-1.03%,0.7845,426
2024-07-24,1440.02,涨↑,66.7,跌↓,✗,-0.66%,0.7793,427
2024-07-25,1430.49,涨↑,62.8,跌↓,✗,-0.58%,0.7748,428
2024-07-26,1422.19,涨↑,62.6,跌↓,✗,-1.70%,0.7616,429
2024-07-29,1398.02,跌↓,52.4,跌↓,✓,-1.29%,0.7616,430
2024-07-30,1379.99,跌↓,52.3,涨↑,✗,+2.99%,0.7616,431
2024-07-31,1421.28,跌↓,50.8,跌↓,✓,-2.47%,0.7616,432
2024-08-01,1386.16,跌↓,50.7,跌↓,✓,-0.05%,0.7616,433
2024-08-02,1385.45,跌↓,45.0,涨↑,✗,+1.77%,0.7616,434
2024-08-05,1410.01,涨↑,66.4,跌↓,✗,-0.38%,0.7587,435
2024-08-06,1404.7,涨↑,65.8,涨↑,✓,+0.77%,0.7646,436
2024-08-07,1415.5,涨↑,68.7,涨↑,✓,+1.07%,0.7728,437
2024-08-08,1430.69,涨↑,68.4,涨↑,✓,+0.43%,0.7761,438
2024-08-09,1436.8,涨↑,65.8,跌↓,✗,-0.05%,0.7757,439
2024-07-15,1474.9,跌↓,44.8,涨↑,✗,+0.07%,0.7757,420
2024-07-16,1476.0,跌↓,40.0,涨↑,✗,+1.72%,0.7757,421
2024-07-17,1501.4,跌↓,43.4,跌↓,✓,-0.26%,0.7757,422
2024-07-18,1497.51,跌↓,42.9,涨↑,✗,+1.88%,0.7757,423
2024-07-19,1525.62,跌↓,43.5,跌↓,✓,-1.74%,0.7757,424
2024-07-22,1499.0,跌↓,41.9,跌↓,✓,-2.94%,0.7757,425
2024-07-23,1455.0,涨↑,56.9,跌↓,✗,-1.03%,0.7677,426
2024-07-24,1440.02,涨↑,65.2,跌↓,✗,-0.66%,0.7626,427
2024-07-25,1430.49,涨↑,62.1,跌↓,✗,-0.58%,0.7582,428
2024-07-26,1422.19,涨↑,59.4,跌↓,✗,-1.70%,0.7453,429
2024-07-29,1398.02,跌↓,51.8,跌↓,✓,-1.29%,0.7453,430
2024-07-30,1379.99,跌↓,54.9,涨↑,✗,+2.99%,0.7453,431
2024-07-31,1421.28,跌↓,47.0,跌↓,✓,-2.47%,0.7453,432
2024-08-01,1386.16,跌↓,51.7,跌↓,✓,-0.05%,0.7453,433
2024-08-02,1385.45,跌↓,43.3,涨↑,✗,+1.77%,0.7453,434
2024-08-05,1410.01,涨↑,63.9,跌↓,✗,-0.38%,0.7425,435
2024-08-06,1404.7,涨↑,65.2,涨↑,✓,+0.77%,0.7482,436
2024-08-07,1415.5,涨↑,66.4,涨↑,✓,+1.07%,0.7563,437
2024-08-08,1430.69,涨↑,68.7,涨↑,✓,+0.43%,0.7595,438
2024-08-09,1436.8,涨↑,65.8,跌↓,✗,-0.05%,0.7591,439
2024-08-12,1436.1,涨↑,66.9,跌↓,✗,-0.91%,0.7522,440
2024-08-13,1423.01,涨↑,59.6,跌↓,✗,-0.68%,0.7471,441
2024-08-14,1413.3,涨↑,56.4,涨↑,✓,+0.96%,0.7542,442
2024-08-15,1426.89,涨↑,58.4,涨↑,✓,+0.30%,0.7565,443
2024-08-16,1431.2,跌↓,46.0,跌↓,✓,-0.40%,0.7565,444
2024-08-19,1425.44,跌↓,49.2,跌↓,✓,-0.19%,0.7565,445
2024-08-20,1422.72,跌↓,38.0,跌↓,✓,-0.36%,0.7565,446
2024-08-21,1417.58,跌↓,52.3,跌↓,✓,-0.53%,0.7565,447
2024-08-22,1410.05,跌↓,54.6,涨↑,✗,+0.35%,0.7565,448
2024-08-23,1414.99,跌↓,39.5,跌↓,✓,-0.21%,0.7565,449
2024-07-29,1398.02,跌↓,48.0,跌↓,✓,-1.29%,0.7565,430
2024-07-30,1379.99,跌↓,50.7,涨↑,✗,+2.99%,0.7565,431
2024-07-31,1421.28,跌↓,49.1,跌↓,✓,-2.47%,0.7565,432
2024-08-01,1386.16,跌↓,48.6,跌↓,✓,-0.05%,0.7565,433
2024-08-02,1385.45,跌↓,43.4,涨↑,✗,+1.77%,0.7565,434
2024-08-05,1410.01,涨↑,64.8,跌↓,✗,-0.38%,0.7537,435
2024-08-06,1404.7,涨↑,65.1,涨↑,✓,+0.77%,0.7595,436
2024-08-07,1415.5,涨↑,64.4,涨↑,✓,+1.07%,0.7676,437
2024-08-08,1430.69,涨↑,67.6,涨↑,✓,+0.43%,0.7709,438
2024-08-09,1436.8,涨↑,63.0,跌↓,✗,-0.05%,0.7705,439
2024-08-12,1436.1,涨↑,64.5,跌↓,✗,-0.91%,0.7635,440
2024-08-13,1423.01,涨↑,63.0,跌↓,✗,-0.68%,0.7583,441
2024-08-14,1413.3,跌↓,52.7,涨↑,✗,+0.96%,0.7583,442
2024-08-15,1426.89,涨↑,61.9,涨↑,✓,+0.30%,0.7606,443
2024-08-16,1431.2,跌↓,51.6,跌↓,✓,-0.40%,0.7606,444
2024-08-19,1425.44,跌↓,52.8,跌↓,✓,-0.19%,0.7606,445
2024-08-20,1422.72,跌↓,40.6,跌↓,✓,-0.36%,0.7606,446
2024-08-21,1417.58,跌↓,51.6,跌↓,✓,-0.53%,0.7606,447
2024-08-22,1410.05,涨↑,58.1,涨↑,✓,+0.35%,0.7632,448
2024-08-23,1414.99,跌↓,41.1,跌↓,✓,-0.21%,0.7632,449
2024-08-26,1412.0,跌↓,41.6,跌↓,✓,-0.56%,0.7632,450
2024-08-27,1404.07,跌↓,46.0,跌↓,✓,-1.07%,0.7632,451
2024-08-28,1389.0,跌↓,40.6,涨↑,✗,+1.75%,0.7632,452
2024-08-29,1413.3,跌↓,52.1,涨↑,✗,+2.11%,0.7632,453
2024-08-30,1443.19,跌↓,48.6,跌↓,✓,-3.34%,0.7632,454
2024-09-02,1395.0,跌↓,40.3,涨↑,✗,+1.08%,0.7632,455
2024-09-03,1410.0,跌↓,45.7,跌↓,✓,-0.71%,0.7632,456
2024-09-04,1400.0,涨↑,58.1,涨↑,✓,+0.35%,0.7659,457
2024-09-05,1404.88,跌↓,48.5,跌↓,✓,-0.49%,0.7659,458
2024-09-06,1398.0,跌↓,54.4,跌↓,✓,-1.65%,0.7659,459
2024-08-12,1436.1,涨↑,62.1,跌↓,✗,-0.91%,0.7589,440
2024-08-13,1423.01,涨↑,58.4,跌↓,✗,-0.68%,0.7537,441
2024-08-14,1413.3,跌↓,54.1,涨↑,✗,+0.96%,0.7537,442
2024-08-15,1426.89,涨↑,58.3,涨↑,✓,+0.30%,0.756,443
2024-08-16,1431.2,跌↓,42.9,跌↓,✓,-0.40%,0.756,444
2024-08-19,1425.44,跌↓,53.0,跌↓,✓,-0.19%,0.756,445
2024-08-20,1422.72,跌↓,37.2,跌↓,✓,-0.36%,0.756,446
2024-08-21,1417.58,跌↓,49.7,跌↓,✓,-0.53%,0.756,447
2024-08-22,1410.05,跌↓,50.6,涨↑,✗,+0.35%,0.756,448
2024-08-23,1414.99,跌↓,38.8,跌↓,✓,-0.21%,0.756,449
2024-08-26,1412.0,跌↓,39.3,跌↓,✓,-0.56%,0.756,450
2024-08-27,1404.07,跌↓,47.1,跌↓,✓,-1.07%,0.756,451
2024-08-28,1389.0,跌↓,43.2,涨↑,✗,+1.75%,0.756,452
2024-08-29,1413.3,跌↓,46.0,涨↑,✗,+2.11%,0.756,453
2024-08-30,1443.19,跌↓,41.1,跌↓,✓,-3.34%,0.756,454
2024-09-02,1395.0,跌↓,41.0,涨↑,✗,+1.08%,0.756,455
2024-09-03,1410.0,跌↓,43.1,跌↓,✓,-0.71%,0.756,456
2024-09-04,1400.0,跌↓,49.0,涨↑,✗,+0.35%,0.756,457
2024-09-05,1404.88,跌↓,49.0,跌↓,✓,-0.49%,0.756,458
2024-09-06,1398.0,跌↓,46.6,跌↓,✓,-1.65%,0.756,459
2024-09-09,1375.0,涨↑,58.4,涨↑,✓,+0.22%,0.7577,460
2024-09-10,1378.0,跌↓,50.4,涨↑,✗,+0.15%,0.7577,461
2024-09-11,1380.0,跌↓,50.9,跌↓,✓,-3.26%,0.7577,462
2024-09-12,1335.06,涨↑,59.7,跌↓,✗,-2.32%,0.7401,463
2024-09-13,1304.13,涨↑,63.7,跌↓,✗,-2.85%,0.719,464
2024-09-18,1266.9,涨↑,60.7,跌↓,✗,-0.47%,0.7156,465
2024-09-19,1261.0,跌↓,55.8,涨↑,✗,+0.23%,0.7156,466
2024-09-20,1263.92,跌↓,52.4,跌↓,✓,-0.19%,0.7156,467
2024-09-23,1261.54,跌↓,56.2,涨↑,✗,+8.80%,0.7156,468
2024-09-24,1372.6,跌↓,56.8,涨↑,✗,+1.92%,0.7156,469
2024-08-26,1412.0,跌↓,38.0,跌↓,✓,-0.56%,0.7156,450
2024-08-27,1404.07,跌↓,46.1,跌↓,✓,-1.07%,0.7156,451
2024-08-28,1389.0,跌↓,42.7,涨↑,✗,+1.75%,0.7156,452
2024-08-29,1413.3,跌↓,47.3,涨↑,✗,+2.11%,0.7156,453
2024-08-30,1443.19,跌↓,43.7,跌↓,✓,-3.34%,0.7156,454
2024-09-02,1395.0,跌↓,40.3,涨↑,✗,+1.08%,0.7156,455
2024-09-03,1410.0,跌↓,41.1,跌↓,✓,-0.71%,0.7156,456
2024-09-04,1400.0,跌↓,50.2,涨↑,✗,+0.35%,0.7156,457
2024-09-05,1404.88,跌↓,45.6,跌↓,✓,-0.49%,0.7156,458
2024-09-06,1398.0,跌↓,51.4,跌↓,✓,-1.65%,0.7156,459
2024-09-09,1375.0,跌↓,57.9,涨↑,✗,+0.22%,0.7156,460
2024-09-10,1378.0,跌↓,50.4,涨↑,✗,+0.15%,0.7156,461
2024-09-11,1380.0,跌↓,51.3,跌↓,✓,-3.26%,0.7156,462
2024-09-12,1335.06,跌↓,57.3,跌↓,✓,-2.32%,0.7156,463
2024-09-13,1304.13,涨↑,63.4,跌↓,✗,-2.85%,0.6952,464
2024-09-18,1266.9,跌↓,53.4,跌↓,✓,-0.47%,0.6952,465
2024-09-19,1261.0,跌↓,51.4,涨↑,✗,+0.23%,0.6952,466
2024-09-20,1263.92,跌↓,47.4,跌↓,✓,-0.19%,0.6952,467
2024-09-23,1261.54,跌↓,52.0,涨↑,✗,+8.80%,0.6952,468
2024-09-24,1372.6,跌↓,54.4,涨↑,✗,+1.92%,0.6952,469
2024-09-25,1399.0,跌↓,51.6,涨↑,✗,+9.29%,0.6952,470
2024-09-26,1529.0,跌↓,45.3,涨↑,✗,+6.55%,0.6952,471
2024-09-27,1629.2,跌↓,42.2,涨↑,✗,+7.29%,0.6952,472
2024-09-30,1748.0,跌↓,45.4,跌↓,✓,-1.43%,0.6952,473
2024-10-08,1723.0,跌↓,48.7,跌↓,✓,-7.42%,0.6952,474
2024-10-09,1595.15,跌↓,42.9,涨↑,✗,+2.81%,0.6952,475
2024-10-10,1640.0,跌↓,54.7,跌↓,✓,-2.13%,0.6952,476
2024-10-11,1604.99,涨↑,59.4,跌↓,✗,-0.19%,0.6939,477
2024-10-14,1601.99,跌↓,53.9,跌↓,✓,-2.98%,0.6939,478
2024-10-15,1554.25,涨↑,59.5,跌↓,✗,-2.04%,0.6797,479
2024-09-09,1375.0,涨↑,64.8,涨↑,✓,+0.22%,0.6812,460
2024-09-10,1378.0,跌↓,55.3,涨↑,✗,+0.15%,0.6812,461
2024-09-11,1380.0,跌↓,52.8,跌↓,✓,-3.26%,0.6812,462
2024-09-12,1335.06,涨↑,61.0,跌↓,✗,-2.32%,0.6654,463
2024-09-13,1304.13,涨↑,66.2,跌↓,✗,-2.85%,0.6464,464
2024-09-18,1266.9,跌↓,55.9,跌↓,✓,-0.47%,0.6464,465
2024-09-19,1261.0,跌↓,55.6,涨↑,✗,+0.23%,0.6464,466
2024-09-20,1263.92,跌↓,45.9,跌↓,✓,-0.19%,0.6464,467
2024-09-23,1261.54,跌↓,54.0,涨↑,✗,+8.80%,0.6464,468
2024-09-24,1372.6,跌↓,51.7,涨↑,✗,+1.92%,0.6464,469
2024-09-25,1399.0,跌↓,50.1,涨↑,✗,+9.29%,0.6464,470
2024-09-26,1529.0,跌↓,45.1,涨↑,✗,+6.55%,0.6464,471
2024-09-27,1629.2,跌↓,41.4,涨↑,✗,+7.29%,0.6464,472
2024-09-30,1748.0,跌↓,46.1,跌↓,✓,-1.43%,0.6464,473
2024-10-08,1723.0,跌↓,47.6,跌↓,✓,-7.42%,0.6464,474
2024-10-09,1595.15,跌↓,42.0,涨↑,✗,+2.81%,0.6464,475
2024-10-10,1640.0,跌↓,52.7,跌↓,✓,-2.13%,0.6464,476
2024-10-11,1604.99,跌↓,58.8,跌↓,✓,-0.19%,0.6464,477
2024-10-14,1601.99,跌↓,51.8,跌↓,✓,-2.98%,0.6464,478
2024-10-15,1554.25,跌↓,58.0,跌↓,✓,-2.04%,0.6464,479
2024-10-16,1522.5,跌↓,56.9,跌↓,✓,-1.83%,0.6464,480
2024-10-17,1494.6,涨↑,66.4,涨↑,✓,+3.10%,0.6665,481
2024-10-18,1541.0,涨↑,59.6,跌↓,✗,-0.79%,0.6612,482
2024-10-21,1528.8,跌↓,55.3,涨↑,✗,+0.93%,0.6612,483
2024-10-22,1543.0,跌↓,53.8,涨↑,✗,+1.59%,0.6612,484
2024-10-23,1567.5,跌↓,54.5,跌↓,✓,-0.98%,0.6612,485
2024-10-24,1552.2,跌↓,58.1,涨↑,✗,+0.43%,0.6612,486
2024-10-25,1558.85,涨↑,61.9,涨↑,✓,+0.39%,0.6638,487
2024-10-28,1565.0,跌↓,57.0,跌↓,✓,-2.13%,0.6638,488
2024-10-29,1531.62,跌↓,57.5,涨↑,✗,+0.02%,0.6638,489
2024-09-25,1399.0,跌↓,58.8,涨↑,✗,+9.29%,0.6638,470
2024-09-26,1529.0,跌↓,54.6,涨↑,✗,+6.55%,0.6638,471
2024-09-27,1629.2,跌↓,50.1,涨↑,✗,+7.29%,0.6638,472
2024-09-30,1748.0,跌↓,51.5,跌↓,✓,-1.43%,0.6638,473
2024-10-08,1723.0,跌↓,50.7,跌↓,✓,-7.42%,0.6638,474
