date,close,predict,prob_up,real,correct,ret,equity,idx
2024-05-29,18.62,跌↓,32.2,涨↑,✗,+2.09%,0.8576,388
2024-05-30,19.01,跌↓,41.4,跌↓,✓,-1.16%,0.8576,389
2024-05-31,18.79,跌↓,44.4,跌↓,✓,-5.11%,0.8576,390
2024-06-03,17.83,涨↑,60.3,跌↓,✗,-0.45%,0.8537,391
2024-06-04,17.75,涨↑,64.8,涨↑,✓,+1.80%,0.8691,392
2024-06-05,18.07,涨↑,59.4,跌↓,✗,-1.88%,0.8528,393
2024-06-06,17.73,涨↑,58.3,跌↓,✗,-1.30%,0.8417,394
2024-06-07,17.5,跌↓,51.0,涨↑,✗,+5.83%,0.8417,395
2024-06-11,18.52,跌↓,47.6,跌↓,✓,-1.08%,0.8417,396
2024-06-12,18.32,跌↓,47.0,涨↑,✗,+1.04%,0.8417,397
2024-06-13,18.51,跌↓,46.4,跌↓,✓,-1.13%,0.8417,398
2024-06-14,18.3,跌↓,46.2,涨↑,✗,+5.08%,0.8417,399
2024-05-17,18.73,跌↓,40.7,跌↓,✓,-1.66%,0.8417,380
2024-05-20,18.42,跌↓,39.6,跌↓,✓,-1.41%,0.8417,381
2024-05-21,18.16,跌↓,39.0,涨↑,✗,+3.14%,0.8417,382
2024-05-22,18.73,跌↓,34.7,跌↓,✓,-2.83%,0.8417,383
2024-05-23,18.2,涨↑,56.0,跌↓,✗,-2.75%,0.8186,384
2024-05-24,17.7,跌↓,43.4,涨↑,✗,+3.84%,0.8186,385
2024-05-27,18.38,跌↓,53.1,涨↑,✗,+0.54%,0.8186,386
2024-05-28,18.48,跌↓,52.7,涨↑,✗,+0.76%,0.8186,387
2024-05-29,18.62,跌↓,35.6,涨↑,✗,+2.09%,0.8186,388
2024-05-30,19.01,跌↓,44.4,跌↓,✓,-1.16%,0.8186,389
2024-05-31,18.79,跌↓,46.9,跌↓,✓,-5.11%,0.8186,390
2024-06-03,17.83,涨↑,65.4,跌↓,✗,-0.45%,0.8149,391
2024-06-04,17.75,涨↑,64.2,涨↑,✓,+1.80%,0.8296,392
2024-06-05,18.07,涨↑,63.0,跌↓,✗,-1.88%,0.814,393
2024-06-06,17.73,涨↑,61.1,跌↓,✗,-1.30%,0.8034,394
2024-06-07,17.5,跌↓,51.4,涨↑,✗,+5.83%,0.8034,395
2024-06-11,18.52,跌↓,49.5,跌↓,✓,-1.08%,0.8034,396
2024-06-12,18.32,跌↓,48.7,涨↑,✗,+1.04%,0.8034,397
2024-06-13,18.51,跌↓,47.8,跌↓,✓,-1.13%,0.8034,398
2024-06-14,18.3,跌↓,45.9,涨↑,✗,+5.08%,0.8034,399
2024-06-17,19.23,跌↓,51.5,跌↓,✓,-0.36%,0.8034,400
2024-06-18,19.16,跌↓,52.0,跌↓,✓,-1.46%,0.8034,401
2024-06-19,18.88,涨↑,59.0,跌↓,✗,-0.69%,0.7979,402
2024-06-20,18.75,涨↑,58.0,跌↓,✗,-1.33%,0.7873,403
2024-06-21,18.5,涨↑,59.8,跌↓,✗,-2.27%,0.7694,404
2024-06-24,18.08,涨↑,59.3,跌↓,✗,-4.09%,0.7379,405
2024-06-25,17.34,涨↑,67.1,涨↑,✓,+2.02%,0.7528,406
2024-06-26,17.69,涨↑,58.5,跌↓,✗,-0.34%,0.7502,407
2024-06-27,17.63,涨↑,55.6,跌↓,✗,-0.68%,0.7451,408
2024-06-28,17.51,涨↑,60.1,跌↓,✗,-2.86%,0.7239,409
2024-05-31,18.79,跌↓,53.6,跌↓,✓,-5.11%,0.7239,390
2024-06-03,17.83,涨↑,63.8,跌↓,✗,-0.45%,0.7206,391
2024-06-04,17.75,涨↑,62.0,涨↑,✓,+1.80%,0.7336,392
2024-06-05,18.07,涨↑,59.6,跌↓,✗,-1.88%,0.7198,393
2024-06-06,17.73,涨↑,61.4,跌↓,✗,-1.30%,0.7105,394
2024-06-07,17.5,跌↓,50.5,涨↑,✗,+5.83%,0.7105,395
2024-06-11,18.52,跌↓,50.9,跌↓,✓,-1.08%,0.7105,396
2024-06-12,18.32,跌↓,45.6,涨↑,✗,+1.04%,0.7105,397
2024-06-13,18.51,跌↓,51.3,跌↓,✓,-1.13%,0.7105,398
2024-06-14,18.3,跌↓,45.4,涨↑,✗,+5.08%,0.7105,399
2024-06-17,19.23,跌↓,52.3,跌↓,✓,-0.36%,0.7105,400
2024-06-18,19.16,跌↓,50.5,跌↓,✓,-1.46%,0.7105,401
2024-06-19,18.88,涨↑,60.5,跌↓,✗,-0.69%,0.7056,402
2024-06-20,18.75,涨↑,59.5,跌↓,✗,-1.33%,0.6962,403
2024-06-21,18.5,涨↑,60.8,跌↓,✗,-2.27%,0.6804,404
2024-06-24,18.08,涨↑,58.6,跌↓,✗,-4.09%,0.6525,405
2024-06-25,17.34,涨↑,67.5,涨↑,✓,+2.02%,0.6657,406
2024-06-26,17.69,跌↓,52.0,跌↓,✓,-0.34%,0.6657,407
2024-06-27,17.63,涨↑,55.7,跌↓,✗,-0.68%,0.6611,408
2024-06-28,17.51,涨↑,57.1,跌↓,✗,-2.86%,0.6423,409
2024-07-01,17.01,跌↓,53.9,跌↓,✓,-2.18%,0.6423,410
2024-07-02,16.64,跌↓,48.5,涨↑,✗,+7.45%,0.6423,411
2024-07-03,17.88,跌↓,46.8,跌↓,✓,-3.08%,0.6423,412
2024-07-04,17.33,涨↑,62.6,涨↑,✓,+0.12%,0.643,413
2024-07-05,17.35,涨↑,64.3,跌↓,✗,-2.48%,0.6271,414
2024-07-08,16.92,涨↑,66.9,涨↑,✓,+7.27%,0.6727,415
2024-07-09,18.15,跌↓,52.7,跌↓,✓,-0.28%,0.6727,416
2024-07-10,18.1,涨↑,61.9,涨↑,✓,+0.33%,0.6749,417
2024-07-11,18.16,跌↓,52.9,跌↓,✓,-0.11%,0.6749,418
2024-07-12,18.14,跌↓,50.3,跌↓,✓,-1.54%,0.6749,419
2024-06-17,19.23,跌↓,47.2,跌↓,✓,-0.36%,0.6749,400
2024-06-18,19.16,跌↓,49.2,跌↓,✓,-1.46%,0.6749,401
2024-06-19,18.88,涨↑,58.6,跌↓,✗,-0.69%,0.6702,402
2024-06-20,18.75,跌↓,53.5,跌↓,✓,-1.33%,0.6702,403
2024-06-21,18.5,涨↑,59.4,跌↓,✗,-2.27%,0.655,404
2024-06-24,18.08,跌↓,53.5,跌↓,✓,-4.09%,0.655,405
2024-06-25,17.34,涨↑,62.2,涨↑,✓,+2.02%,0.6682,406
2024-06-26,17.69,跌↓,53.0,跌↓,✓,-0.34%,0.6682,407
2024-06-27,17.63,跌↓,44.5,跌↓,✓,-0.68%,0.6682,408
2024-06-28,17.51,涨↑,58.4,跌↓,✗,-2.86%,0.6492,409
2024-07-01,17.01,跌↓,50.9,跌↓,✓,-2.18%,0.6492,410
2024-07-02,16.64,跌↓,49.0,涨↑,✗,+7.45%,0.6492,411
2024-07-03,17.88,跌↓,39.9,跌↓,✓,-3.08%,0.6492,412
2024-07-04,17.33,涨↑,61.5,涨↑,✓,+0.12%,0.6499,413
2024-07-05,17.35,涨↑,57.9,跌↓,✗,-2.48%,0.6338,414
2024-07-08,16.92,涨↑,62.1,涨↑,✓,+7.27%,0.6799,415
2024-07-09,18.15,涨↑,56.3,跌↓,✗,-0.28%,0.678,416
2024-07-10,18.1,涨↑,63.6,涨↑,✓,+0.33%,0.6803,417
2024-07-11,18.16,跌↓,54.3,跌↓,✓,-0.11%,0.6803,418
2024-07-12,18.14,跌↓,54.9,跌↓,✓,-1.54%,0.6803,419
2024-07-15,17.86,跌↓,38.8,涨↑,✗,+2.30%,0.6803,420
2024-07-16,18.27,跌↓,38.8,涨↑,✗,+0.22%,0.6803,421
2024-07-17,18.31,跌↓,40.2,跌↓,✓,-0.05%,0.6803,422
2024-07-18,18.3,跌↓,48.0,涨↑,✗,+10.00%,0.6803,423
2024-07-19,20.13,跌↓,39.2,涨↑,✗,+6.46%,0.6803,424
2024-07-22,21.43,跌↓,51.8,跌↓,✓,-4.15%,0.6803,425
2024-07-23,20.54,跌↓,46.0,跌↓,✓,-0.54%,0.6803,426
2024-07-24,20.43,跌↓,46.0,跌↓,✓,-1.03%,0.6803,427
2024-07-25,20.22,跌↓,49.2,涨↑,✗,+0.64%,0.6803,428
2024-07-26,20.35,跌↓,44.8,涨↑,✗,+1.38%,0.6803,429
2024-07-01,17.01,跌↓,46.7,跌↓,✓,-2.18%,0.6803,410
2024-07-02,16.64,跌↓,54.0,涨↑,✗,+7.45%,0.6803,411
2024-07-03,17.88,跌↓,37.9,跌↓,✓,-3.08%,0.6803,412
2024-07-04,17.33,涨↑,58.3,涨↑,✓,+0.12%,0.681,413
2024-07-05,17.35,跌↓,56.0,跌↓,✓,-2.48%,0.681,414
2024-07-08,16.92,涨↑,57.6,涨↑,✓,+7.27%,0.7305,415
2024-07-09,18.15,跌↓,50.3,跌↓,✓,-0.28%,0.7305,416
2024-07-10,18.1,跌↓,52.5,涨↑,✗,+0.33%,0.7305,417
2024-07-11,18.16,跌↓,51.9,跌↓,✓,-0.11%,0.7305,418
2024-07-12,18.14,跌↓,47.7,跌↓,✓,-1.54%,0.7305,419
2024-07-15,17.86,跌↓,34.3,涨↑,✗,+2.30%,0.7305,420
2024-07-16,18.27,跌↓,30.3,涨↑,✗,+0.22%,0.7305,421
2024-07-17,18.31,跌↓,33.3,跌↓,✓,-0.05%,0.7305,422
2024-07-18,18.3,跌↓,43.0,涨↑,✗,+10.00%,0.7305,423
2024-07-19,20.13,跌↓,34.1,涨↑,✗,+6.46%,0.7305,424
2024-07-22,21.43,跌↓,48.5,跌↓,✓,-4.15%,0.7305,425
2024-07-23,20.54,跌↓,39.9,跌↓,✓,-0.54%,0.7305,426
2024-07-24,20.43,跌↓,36.2,跌↓,✓,-1.03%,0.7305,427
2024-07-25,20.22,跌↓,36.0,涨↑,✗,+0.64%,0.7305,428
2024-07-26,20.35,跌↓,33.8,涨↑,✗,+1.38%,0.7305,429
2024-07-29,20.63,跌↓,31.0,涨↑,✗,+5.38%,0.7305,430
2024-07-30,21.74,跌↓,35.6,跌↓,✓,-0.87%,0.7305,431
2024-07-31,21.55,跌↓,37.0,涨↑,✗,+7.94%,0.7305,432
2024-08-01,23.26,跌↓,44.3,跌↓,✓,-0.04%,0.7305,433
2024-08-02,23.25,跌↓,41.8,跌↓,✓,-3.74%,0.7305,434
2024-08-05,22.38,跌↓,41.0,跌↓,✓,-4.92%,0.7305,435
2024-08-06,21.28,跌↓,38.6,跌↓,✓,-1.69%,0.7305,436
2024-08-07,20.92,跌↓,40.1,跌↓,✓,-0.19%,0.7305,437
2024-08-08,20.88,跌↓,34.2,跌↓,✓,+0.00%,0.7305,438
2024-08-09,20.88,跌↓,40.6,跌↓,✓,-3.16%,0.7305,439
2024-07-15,17.86,跌↓,33.1,涨↑,✗,+2.30%,0.7305,420
2024-07-16,18.27,跌↓,28.4,涨↑,✗,+0.22%,0.7305,421
2024-07-17,18.31,跌↓,34.8,跌↓,✓,-0.05%,0.7305,422
2024-07-18,18.3,跌↓,36.4,涨↑,✗,+10.00%,0.7305,423
2024-07-19,20.13,跌↓,28.9,涨↑,✗,+6.46%,0.7305,424
2024-07-22,21.43,跌↓,46.0,跌↓,✓,-4.15%,0.7305,425
2024-07-23,20.54,跌↓,39.9,跌↓,✓,-0.54%,0.7305,426
2024-07-24,20.43,跌↓,34.1,跌↓,✓,-1.03%,0.7305,427
2024-07-25,20.22,跌↓,34.5,涨↑,✗,+0.64%,0.7305,428
2024-07-26,20.35,跌↓,32.9,涨↑,✗,+1.38%,0.7305,429
2024-07-29,20.63,跌↓,29.1,涨↑,✗,+5.38%,0.7305,430
2024-07-30,21.74,跌↓,33.5,跌↓,✓,-0.87%,0.7305,431
2024-07-31,21.55,跌↓,32.8,涨↑,✗,+7.94%,0.7305,432
2024-08-01,23.26,跌↓,36.5,跌↓,✓,-0.04%,0.7305,433
2024-08-02,23.25,跌↓,40.7,跌↓,✓,-3.74%,0.7305,434
2024-08-05,22.38,跌↓,43.9,跌↓,✓,-4.92%,0.7305,435
2024-08-06,21.28,跌↓,42.9,跌↓,✓,-1.69%,0.7305,436
2024-08-07,20.92,跌↓,45.2,跌↓,✓,-0.19%,0.7305,437
2024-08-08,20.88,跌↓,34.8,跌↓,✓,+0.00%,0.7305,438
2024-08-09,20.88,跌↓,45.6,跌↓,✓,-3.16%,0.7305,439
2024-08-12,20.22,跌↓,52.7,涨↑,✗,+0.94%,0.7305,440
2024-08-13,20.41,跌↓,48.6,跌↓,✓,+0.00%,0.7305,441
2024-08-14,20.41,跌↓,50.5,跌↓,✓,+0.00%,0.7305,442
2024-08-15,20.41,跌↓,47.9,跌↓,✓,-4.07%,0.7305,443
2024-08-16,19.58,涨↑,59.7,涨↑,✓,+1.63%,0.7425,444
2024-08-19,19.9,跌↓,47.1,跌↓,✓,-1.51%,0.7425,445
2024-08-20,19.6,跌↓,56.7,跌↓,✓,-2.76%,0.7425,446
2024-08-21,19.06,跌↓,57.3,跌↓,✓,-3.20%,0.7425,447
2024-08-22,18.45,涨↑,61.8,跌↓,✗,-1.46%,0.7316,448
2024-08-23,18.18,涨↑,59.6,涨↑,✓,+0.39%,0.7344,449
2024-07-29,20.63,跌↓,38.3,涨↑,✗,+5.38%,0.7344,430
2024-07-30,21.74,跌↓,39.0,跌↓,✓,-0.87%,0.7344,431
2024-07-31,21.55,跌↓,46.6,涨↑,✗,+7.94%,0.7344,432
2024-08-01,23.26,跌↓,44.8,跌↓,✓,-0.04%,0.7344,433
2024-08-02,23.25,跌↓,44.4,跌↓,✓,-3.74%,0.7344,434
2024-08-05,22.38,跌↓,45.6,跌↓,✓,-4.92%,0.7344,435
2024-08-06,21.28,跌↓,46.8,跌↓,✓,-1.69%,0.7344,436
2024-08-07,20.92,跌↓,52.1,跌↓,✓,-0.19%,0.7344,437
2024-08-08,20.88,跌↓,44.4,跌↓,✓,+0.00%,0.7344,438
2024-08-09,20.88,跌↓,51.7,跌↓,✓,-3.16%,0.7344,439
2024-08-12,20.22,涨↑,57.2,涨↑,✓,+0.94%,0.7413,440
2024-08-13,20.41,跌↓,52.7,跌↓,✓,+0.00%,0.7413,441
2024-08-14,20.41,跌↓,54.9,跌↓,✓,+0.00%,0.7413,442
2024-08-15,20.41,跌↓,50.9,跌↓,✓,-4.07%,0.7413,443
2024-08-16,19.58,涨↑,62.1,涨↑,✓,+1.63%,0.7535,444
2024-08-19,19.9,跌↓,56.3,跌↓,✓,-1.51%,0.7535,445
2024-08-20,19.6,涨↑,60.7,跌↓,✗,-2.76%,0.7327,446
2024-08-21,19.06,跌↓,56.2,跌↓,✓,-3.20%,0.7327,447
2024-08-22,18.45,涨↑,66.4,跌↓,✗,-1.46%,0.722,448
2024-08-23,18.18,涨↑,64.1,涨↑,✓,+0.39%,0.7248,449
2024-08-26,18.25,跌↓,54.7,跌↓,✓,-2.14%,0.7248,450
2024-08-27,17.86,涨↑,69.1,涨↑,✓,+0.39%,0.7276,451
2024-08-28,17.93,涨↑,66.6,涨↑,✓,+2.96%,0.7491,452
2024-08-29,18.46,跌↓,48.3,涨↑,✗,+2.49%,0.7491,453
2024-08-30,18.92,跌↓,56.2,跌↓,✓,-3.91%,0.7491,454
2024-09-02,18.18,涨↑,60.7,涨↑,✓,+0.50%,0.7528,455
2024-09-03,18.27,跌↓,43.7,跌↓,✓,-0.44%,0.7528,456
2024-09-04,18.19,跌↓,54.4,涨↑,✗,+1.32%,0.7528,457
2024-09-05,18.43,跌↓,44.2,涨↑,✗,+0.05%,0.7528,458
2024-09-06,18.44,跌↓,41.8,涨↑,✗,+1.03%,0.7528,459
2024-08-12,20.22,跌↓,48.3,涨↑,✗,+0.94%,0.7528,440
2024-08-13,20.41,跌↓,46.8,跌↓,✓,+0.00%,0.7528,441
2024-08-14,20.41,跌↓,52.6,跌↓,✓,+0.00%,0.7528,442
2024-08-15,20.41,跌↓,50.7,跌↓,✓,-4.07%,0.7528,443
2024-08-16,19.58,跌↓,53.3,涨↑,✗,+1.63%,0.7528,444
2024-08-19,19.9,跌↓,47.9,跌↓,✓,-1.51%,0.7528,445
2024-08-20,19.6,跌↓,53.2,跌↓,✓,-2.76%,0.7528,446
2024-08-21,19.06,跌↓,52.3,跌↓,✓,-3.20%,0.7528,447
2024-08-22,18.45,涨↑,59.4,跌↓,✗,-1.46%,0.7418,448
2024-08-23,18.18,涨↑,57.3,涨↑,✓,+0.39%,0.7447,449
2024-08-26,18.25,跌↓,54.0,跌↓,✓,-2.14%,0.7447,450
2024-08-27,17.86,涨↑,68.2,涨↑,✓,+0.39%,0.7476,451
2024-08-28,17.93,涨↑,64.1,涨↑,✓,+2.96%,0.7697,452
2024-08-29,18.46,跌↓,45.2,涨↑,✗,+2.49%,0.7697,453
2024-08-30,18.92,跌↓,51.1,跌↓,✓,-3.91%,0.7697,454
2024-09-02,18.18,跌↓,55.2,涨↑,✗,+0.50%,0.7697,455
2024-09-03,18.27,跌↓,43.8,跌↓,✓,-0.44%,0.7697,456
2024-09-04,18.19,跌↓,50.1,涨↑,✗,+1.32%,0.7697,457
2024-09-05,18.43,跌↓,44.0,涨↑,✗,+0.05%,0.7697,458
2024-09-06,18.44,跌↓,40.8,涨↑,✗,+1.03%,0.7697,459
2024-09-09,18.63,跌↓,36.1,跌↓,✓,-1.23%,0.7697,460
2024-09-10,18.4,跌↓,40.6,跌↓,✓,-1.14%,0.7697,461
2024-09-11,18.19,跌↓,38.1,跌↓,✓,-1.70%,0.7697,462
2024-09-12,17.88,跌↓,56.3,跌↓,✓,-2.40%,0.7697,463
2024-09-13,17.45,涨↑,62.1,涨↑,✓,+0.23%,0.7714,464
2024-09-18,17.49,跌↓,51.4,涨↑,✗,+3.26%,0.7714,465
2024-09-19,18.06,跌↓,39.6,跌↓,✓,-0.33%,0.7714,466
2024-09-20,18.0,跌↓,46.4,跌↓,✓,-1.56%,0.7714,467
2024-09-23,17.72,跌↓,50.2,涨↑,✗,+4.12%,0.7714,468
2024-09-24,18.45,跌↓,31.3,涨↑,✗,+0.33%,0.7714,469
2024-08-26,18.25,跌↓,47.5,跌↓,✓,-2.14%,0.7714,450
2024-08-27,17.86,涨↑,68.4,涨↑,✓,+0.39%,0.7745,451
2024-08-28,17.93,跌↓,56.7,涨↑,✗,+2.96%,0.7745,452
2024-08-29,18.46,跌↓,42.9,涨↑,✗,+2.49%,0.7745,453
2024-08-30,18.92,跌↓,49.8,跌↓,✓,-3.91%,0.7745,454
2024-09-02,18.18,跌↓,56.9,涨↑,✗,+0.50%,0.7745,455
2024-09-03,18.27,跌↓,41.3,跌↓,✓,-0.44%,0.7745,456
2024-09-04,18.19,跌↓,48.4,涨↑,✗,+1.32%,0.7745,457
2024-09-05,18.43,跌↓,43.8,涨↑,✗,+0.05%,0.7745,458
2024-09-06,18.44,跌↓,36.7,涨↑,✗,+1.03%,0.7745,459
2024-09-09,18.63,跌↓,33.8,跌↓,✓,-1.23%,0.7745,460
2024-09-10,18.4,跌↓,45.7,跌↓,✓,-1.14%,0.7745,461
2024-09-11,18.19,跌↓,40.4,跌↓,✓,-1.70%,0.7745,462
2024-09-12,17.88,涨↑,61.1,跌↓,✗,-2.40%,0.7558,463
2024-09-13,17.45,涨↑,62.9,涨↑,✓,+0.23%,0.7576,464
2024-09-18,17.49,跌↓,52.7,涨↑,✗,+3.26%,0.7576,465
2024-09-19,18.06,跌↓,39.1,跌↓,✓,-0.33%,0.7576,466
2024-09-20,18.0,跌↓,46.5,跌↓,✓,-1.56%,0.7576,467
2024-09-23,17.72,跌↓,51.2,涨↑,✗,+4.12%,0.7576,468
2024-09-24,18.45,跌↓,32.1,涨↑,✗,+0.33%,0.7576,469
2024-09-25,18.51,跌↓,34.3,涨↑,✗,+5.02%,0.7576,470
2024-09-26,19.44,跌↓,38.0,涨↑,✗,+5.76%,0.7576,471
2024-09-27,20.56,跌↓,36.8,涨↑,✗,+10.02%,0.7576,472
2024-09-30,22.62,跌↓,45.6,涨↑,✗,+9.99%,0.7576,473
2024-10-08,24.88,跌↓,44.1,涨↑,✗,+10.01%,0.7576,474
2024-10-09,27.37,跌↓,43.0,跌↓,✓,-3.58%,0.7576,475
2024-10-10,26.39,跌↓,38.4,跌↓,✓,-8.30%,0.7576,476
2024-10-11,24.2,跌↓,43.4,涨↑,✗,+3.68%,0.7576,477
2024-10-14,25.09,跌↓,45.9,跌↓,✓,-0.36%,0.7576,478
2024-10-15,25.0,跌↓,45.7,跌↓,✓,-2.00%,0.7576,479
2024-09-09,18.63,跌↓,43.0,跌↓,✓,-1.23%,0.7576,460
2024-09-10,18.4,跌↓,55.0,跌↓,✓,-1.14%,0.7576,461
2024-09-11,18.19,跌↓,43.0,跌↓,✓,-1.70%,0.7576,462
2024-09-12,17.88,涨↑,61.7,跌↓,✗,-2.40%,0.7393,463
2024-09-13,17.45,涨↑,63.7,涨↑,✓,+0.23%,0.741,464
2024-09-18,17.49,跌↓,55.0,涨↑,✗,+3.26%,0.741,465
2024-09-19,18.06,跌↓,39.3,跌↓,✓,-0.33%,0.741,466
2024-09-20,18.0,跌↓,46.7,跌↓,✓,-1.56%,0.741,467
2024-09-23,17.72,跌↓,49.7,涨↑,✗,+4.12%,0.741,468
2024-09-24,18.45,跌↓,32.1,涨↑,✗,+0.33%,0.741,469
2024-09-25,18.51,跌↓,33.0,涨↑,✗,+5.02%,0.741,470
2024-09-26,19.44,跌↓,39.4,涨↑,✗,+5.76%,0.741,471
2024-09-27,20.56,跌↓,39.0,涨↑,✗,+10.02%,0.741,472
2024-09-30,22.62,跌↓,45.3,涨↑,✗,+9.99%,0.741,473
2024-10-08,24.88,跌↓,38.7,涨↑,✗,+10.01%,0.741,474
2024-10-09,27.37,跌↓,39.5,跌↓,✓,-3.58%,0.741,475
2024-10-10,26.39,跌↓,38.3,跌↓,✓,-8.30%,0.741,476
2024-10-11,24.2,跌↓,39.1,涨↑,✗,+3.68%,0.741,477
2024-10-14,25.09,跌↓,45.3,跌↓,✓,-0.36%,0.741,478
2024-10-15,25.0,跌↓,44.5,跌↓,✓,-2.00%,0.741,479
2024-10-16,24.5,跌↓,51.1,跌↓,✓,-0.73%,0.741,480
2024-10-17,24.32,跌↓,48.9,涨↑,✗,+8.96%,0.741,481
2024-10-18,26.5,跌↓,47.4,涨↑,✗,+0.79%,0.741,482
2024-10-21,26.71,跌↓,38.2,涨↑,✗,+10.00%,0.741,483
2024-10-22,29.38,跌↓,36.7,跌↓,✓,-3.81%,0.741,484
2024-10-23,28.26,跌↓,53.0,涨↑,✗,+1.49%,0.741,485
2024-10-24,28.68,跌↓,31.5,涨↑,✗,+0.28%,0.741,486
2024-10-25,28.76,跌↓,45.8,跌↓,✓,-1.29%,0.741,487
2024-10-28,28.39,跌↓,52.9,涨↑,✗,+3.59%,0.741,488
2024-10-29,29.41,跌↓,33.3,涨↑,✗,+0.41%,0.741,489
2024-09-25,18.51,跌↓,38.1,涨↑,✗,+5.02%,0.741,470
2024-09-26,19.44,跌↓,46.2,涨↑,✗,+5.76%,0.741,471
2024-09-27,20.56,跌↓,44.3,涨↑,✗,+10.02%,0.741,472
2024-09-30,22.62,跌↓,49.6,涨↑,✗,+9.99%,0.741,473
2024-10-08,24.88,跌↓,46.3,涨↑,✗,+10.01%,0.741,474
2024-10-09,27.37,跌↓,40.0,跌↓,✓,-3.58%,0.741,475
2024-10-10,26.39,跌↓,38.1,跌↓,✓,-8.30%,0.741,476
2024-10-11,24.2,跌↓,40.0,涨↑,✗,+3.68%,0.741,477
2024-10-14,25.09,跌↓,44.4,跌↓,✓,-0.36%,0.741,478
2024-10-15,25.0,跌↓,42.6,跌↓,✓,-2.00%,0.741,479
2024-10-16,24.5,跌↓,47.9,跌↓,✓,-0.73%,0.741,480
2024-10-17,24.32,跌↓,43.3,涨↑,✗,+8.96%,0.741,481
2024-10-18,26.5,跌↓,46.3,涨↑,✗,+0.79%,0.741,482
2024-10-21,26.71,跌↓,36.3,涨↑,✗,+10.00%,0.741,483
2024-10-22,29.38,跌↓,35.8,跌↓,✓,-3.81%,0.741,484
2024-10-23,28.26,跌↓,53.1,涨↑,✗,+1.49%,0.741,485
2024-10-24,28.68,跌↓,29.7,涨↑,✗,+0.28%,0.741,486
2024-10-25,28.76,跌↓,42.4,跌↓,✓,-1.29%,0.741,487
2024-10-28,28.39,跌↓,48.9,涨↑,✗,+3.59%,0.741,488
2024-10-29,29.41,跌↓,32.5,涨↑,✗,+0.41%,0.741,489
2024-10-30,29.53,跌↓,28.9,涨↑,✗,+5.22%,0.741,490
2024-10-31,31.07,跌↓,33.4,跌↓,✓,-9.98%,0.741,491
2024-11-01,27.97,跌↓,47.4,涨↑,✗,+1.93%,0.741,492
2024-11-04,28.51,跌↓,32.4,涨↑,✗,+3.93%,0.741,493
2024-11-05,29.63,跌↓,37.9,涨↑,✗,+0.54%,0.741,494
2024-11-06,29.79,跌↓,29.9,涨↑,✗,+0.37%,0.741,495
2024-11-07,29.9,跌↓,39.3,涨↑,✗,+1.64%,0.741,496
2024-11-08,30.39,跌↓,35.8,涨↑,✗,+5.56%,0.741,497
2024-11-11,32.08,跌↓,38.0,涨↑,✗,+3.80%,0.741,498
2024-11-12,33.3,跌↓,33.1,跌↓,✓,-0.81%,0.741,499
2024-10-16,24.5,跌↓,39.1,跌↓,✓,-0.73%,0.741,480
2024-10-17,24.32,跌↓,44.6,涨↑,✗,+8.96%,0.741,481
2024-10-18,26.5,跌↓,40.2,涨↑,✗,+0.79%,0.741,482
2024-10-21,26.71,跌↓,34.2,涨↑,✗,+10.00%,0.741,483
2024-10-22,29.38,跌↓,39.8,跌↓,✓,-3.81%,0.741,484
2024-10-23,28.26,跌↓,47.6,涨↑,✗,+1.49%,0.741,485
2024-10-24,28.68,跌↓,32.5,涨↑,✗,+0.28%,0.741,486
2024-10-25,28.76,跌↓,36.9,跌↓,✓,-1.29%,0.741,487
2024-10-28,28.39,跌↓,48.0,涨↑,✗,+3.59%,0.741,488
2024-10-29,29.41,跌↓,30.1,涨↑,✗,+0.41%,0.741,489
2024-10-30,29.53,跌↓,27.1,涨↑,✗,+5.22%,0.741,490
2024-10-31,31.07,跌↓,31.1,跌↓,✓,-9.98%,0.741,491
2024-11-01,27.97,跌↓,46.2,涨↑,✗,+1.93%,0.741,492
2024-11-04,28.51,跌↓,34.4,涨↑,✗,+3.93%,0.741,493
2024-11-05,29.63,跌↓,39.2,涨↑,✗,+0.54%,0.741,494
2024-11-06,29.79,跌↓,31.5,涨↑,✗,+0.37%,0.741,495
2024-11-07,29.9,跌↓,41.1,涨↑,✗,+1.64%,0.741,496
2024-11-08,30.39,跌↓,38.3,涨↑,✗,+5.56%,0.741,497
2024-11-11,32.08,跌↓,37.1,涨↑,✗,+3.80%,0.741,498
2024-11-12,33.3,跌↓,32.4,跌↓,✓,-0.81%,0.741,499
2024-11-13,33.03,跌↓,34.8,跌↓,✓,-5.60%,0.741,500
2024-11-14,31.18,跌↓,39.8,跌↓,✓,-4.49%,0.741,501
2024-11-15,29.78,跌↓,38.0,跌↓,✓,-4.87%,0.741,502
2024-11-18,28.33,跌↓,36.4,涨↑,✗,+3.49%,0.741,503
2024-11-19,29.32,跌↓,40.3,涨↑,✗,+0.07%,0.741,504
2024-11-20,29.34,跌↓,43.3,跌↓,✓,-0.72%,0.741,505
2024-11-21,29.13,跌↓,41.4,跌↓,✓,-4.63%,0.741,506
2024-11-22,27.78,跌↓,53.3,跌↓,✓,-1.76%,0.741,507
2024-11-25,27.29,跌↓,44.4,跌↓,✓,-1.83%,0.741,508
2024-11-26,26.79,跌↓,49.0,涨↑,✗,+2.46%,0.741,509
2024-10-30,29.53,跌↓,33.9,涨↑,✗,+5.22%,0.741,490
