date,close,predict,prob_up,real,correct,ret,equity,idx
2024-11-06,30.7,涨↑,66.3,涨↑,✓,+3.58%,1.1159,494
2024-11-07,31.8,跌↓,49.3,跌↓,✓,-3.24%,1.1159,495
2024-11-08,30.77,涨↑,62.3,涨↑,✓,+0.26%,1.1188,496
2024-11-11,30.85,跌↓,50.5,涨↑,✗,+0.62%,1.1188,497
2024-11-12,31.04,涨↑,55.5,跌↓,✗,-1.64%,1.1004,498
2024-11-13,30.53,涨↑,66.1,跌↓,✗,-3.14%,1.0658,499
2024-10-17,27.82,跌↓,48.2,涨↑,✗,+2.37%,1.0658,480
2024-10-18,28.48,跌↓,36.8,涨↑,✗,+0.42%,1.0658,481
2024-10-21,28.6,跌↓,47.8,涨↑,✗,+1.57%,1.0658,482
2024-10-22,29.05,跌↓,41.5,跌↓,✓,-0.72%,1.0658,483
2024-10-23,28.84,涨↑,54.8,跌↓,✗,-1.66%,1.0481,484
2024-10-24,28.36,跌↓,44.9,涨↑,✗,+1.41%,1.0481,485
2024-10-25,28.76,跌↓,39.0,涨↑,✗,+1.32%,1.0481,486
2024-10-28,29.14,跌↓,39.1,涨↑,✗,+3.67%,1.0481,487
2024-10-29,30.21,跌↓,48.8,涨↑,✗,+7.08%,1.0481,488
2024-10-30,32.35,跌↓,36.5,跌↓,✓,-3.00%,1.0481,489
2024-10-31,31.38,跌↓,51.7,跌↓,✓,-4.72%,1.0481,490
2024-11-01,29.9,跌↓,48.5,涨↑,✗,+2.34%,1.0481,491
2024-11-04,30.6,跌↓,41.5,涨↑,✗,+0.13%,1.0481,492
2024-11-05,30.64,涨↑,57.3,涨↑,✓,+0.20%,1.0501,493
2024-11-06,30.7,涨↑,64.9,涨↑,✓,+3.58%,1.0878,494
2024-11-07,31.8,跌↓,46.4,跌↓,✓,-3.24%,1.0878,495
2024-11-08,30.77,涨↑,62.1,涨↑,✓,+0.26%,1.0906,496
2024-11-11,30.85,跌↓,48.5,涨↑,✗,+0.62%,1.0906,497
2024-11-12,31.04,涨↑,55.5,跌↓,✗,-1.64%,1.0727,498
2024-11-13,30.53,涨↑,63.8,跌↓,✗,-3.14%,1.039,499
2024-11-14,29.57,涨↑,56.6,跌↓,✗,-2.33%,1.0147,500
2024-11-15,28.88,涨↑,54.3,跌↓,✗,-2.80%,0.9863,501
2024-11-18,28.07,跌↓,51.5,涨↑,✗,+0.50%,0.9863,502
2024-11-19,28.21,涨↑,56.6,涨↑,✓,+2.23%,1.0083,503
2024-11-20,28.84,跌↓,52.6,涨↑,✗,+0.52%,1.0083,504
2024-11-21,28.99,涨↑,54.4,跌↓,✗,-1.66%,0.9916,505
2024-11-22,28.51,涨↑,63.7,涨↑,✓,+2.07%,1.0121,506
2024-11-25,29.1,跌↓,49.7,跌↓,✓,-1.03%,1.0121,507
2024-11-26,28.8,涨↑,64.1,涨↑,✓,+0.14%,1.0135,508
2024-11-27,28.84,跌↓,52.3,涨↑,✗,+0.55%,1.0135,509
2024-10-31,31.38,跌↓,47.6,跌↓,✓,-4.72%,1.0135,490
2024-11-01,29.9,涨↑,52.1,涨↑,✓,+2.34%,1.0372,491
2024-11-04,30.6,跌↓,44.6,涨↑,✗,+0.13%,1.0372,492
2024-11-05,30.64,涨↑,62.7,涨↑,✓,+0.20%,1.0393,493
2024-11-06,30.7,涨↑,65.7,涨↑,✓,+3.58%,1.0765,494
2024-11-07,31.8,涨↑,52.8,跌↓,✗,-3.24%,1.0416,495
2024-11-08,30.77,涨↑,63.2,涨↑,✓,+0.26%,1.0443,496
2024-11-11,30.85,涨↑,55.6,涨↑,✓,+0.62%,1.0508,497
2024-11-12,31.04,涨↑,53.5,跌↓,✗,-1.64%,1.0335,498
2024-11-13,30.53,涨↑,67.1,跌↓,✗,-3.14%,1.001,499
2024-11-14,29.57,涨↑,62.9,跌↓,✗,-2.33%,0.9777,500
2024-11-15,28.88,涨↑,61.8,跌↓,✗,-2.80%,0.9502,501
2024-11-18,28.07,涨↑,60.3,涨↑,✓,+0.50%,0.955,502
2024-11-19,28.21,涨↑,63.7,涨↑,✓,+2.23%,0.9763,503
2024-11-20,28.84,涨↑,58.9,涨↑,✓,+0.52%,0.9814,504
2024-11-21,28.99,涨↑,58.6,跌↓,✗,-1.66%,0.9651,505
2024-11-22,28.51,涨↑,64.3,涨↑,✓,+2.07%,0.9851,506
2024-11-25,29.1,涨↑,52.6,跌↓,✗,-1.03%,0.9749,507
2024-11-26,28.8,涨↑,64.0,涨↑,✓,+0.14%,0.9763,508
2024-11-27,28.84,涨↑,58.1,涨↑,✓,+0.55%,0.9817,509
2024-11-28,29.0,涨↑,60.0,涨↑,✓,+0.55%,0.9871,510
2024-11-29,29.16,涨↑,56.7,涨↑,✓,+1.92%,1.0061,511
2024-12-02,29.72,涨↑,59.1,涨↑,✓,+0.44%,1.0105,512
2024-12-03,29.85,涨↑,53.6,跌↓,✗,-1.91%,0.9912,513
2024-12-04,29.28,涨↑,56.4,跌↓,✗,-1.02%,0.981,514
2024-12-05,28.98,涨↑,61.9,涨↑,✓,+0.07%,0.9817,515
2024-12-06,29.0,涨↑,65.1,跌↓,✗,-0.28%,0.979,516
2024-12-09,28.92,涨↑,62.3,涨↑,✓,+0.80%,0.9868,517
2024-12-10,29.15,涨↑,63.7,涨↑,✓,+2.57%,1.0122,518
2024-12-11,29.9,涨↑,57.4,涨↑,✓,+1.67%,1.0291,519
2024-11-14,29.57,涨↑,60.9,跌↓,✗,-2.33%,1.0051,500
2024-11-15,28.88,涨↑,58.6,跌↓,✗,-2.80%,0.9769,501
2024-11-18,28.07,涨↑,60.5,涨↑,✓,+0.50%,0.9818,502
2024-11-19,28.21,涨↑,61.6,涨↑,✓,+2.23%,1.0037,503
2024-11-20,28.84,涨↑,60.1,涨↑,✓,+0.52%,1.0089,504
2024-11-21,28.99,涨↑,57.9,跌↓,✗,-1.66%,0.9922,505
2024-11-22,28.51,涨↑,59.7,涨↑,✓,+2.07%,1.0128,506
2024-11-25,29.1,跌↓,48.2,跌↓,✓,-1.03%,1.0128,507
2024-11-26,28.8,涨↑,62.4,涨↑,✓,+0.14%,1.0142,508
2024-11-27,28.84,涨↑,51.3,涨↑,✓,+0.55%,1.0198,509
2024-11-28,29.0,涨↑,56.7,涨↑,✓,+0.55%,1.0254,510
2024-11-29,29.16,涨↑,51.3,涨↑,✓,+1.92%,1.0451,511
2024-12-02,29.72,涨↑,51.8,涨↑,✓,+0.44%,1.0497,512
2024-12-03,29.85,跌↓,48.1,跌↓,✓,-1.91%,1.0497,513
2024-12-04,29.28,涨↑,54.3,跌↓,✗,-1.02%,1.0389,514
2024-12-05,28.98,涨↑,64.4,涨↑,✓,+0.07%,1.0396,515
2024-12-06,29.0,涨↑,65.9,跌↓,✗,-0.28%,1.0368,516
2024-12-09,28.92,涨↑,62.4,涨↑,✓,+0.80%,1.045,517
2024-12-10,29.15,涨↑,60.0,涨↑,✓,+2.57%,1.0719,518
2024-12-11,29.9,涨↑,58.0,涨↑,✓,+1.67%,1.0898,519
2024-12-12,30.4,涨↑,55.8,跌↓,✗,-3.42%,1.0525,520
2024-12-13,29.36,涨↑,60.1,涨↑,✓,+0.14%,1.054,521
2024-12-16,29.4,涨↑,53.8,跌↓,✗,-1.12%,1.0421,522
2024-12-17,29.07,涨↑,61.4,跌↓,✗,-0.07%,1.0414,523
2024-12-18,29.05,涨↑,60.1,涨↑,✓,+0.10%,1.0425,524
2024-12-19,29.08,涨↑,52.7,涨↑,✓,+1.65%,1.0597,525
2024-12-20,29.56,涨↑,52.5,跌↓,✗,-3.89%,1.0185,526
2024-12-23,28.41,涨↑,60.0,跌↓,✗,-1.51%,1.0031,527
2024-12-24,27.98,涨↑,61.6,涨↑,✓,+1.07%,1.0138,528
2024-12-25,28.28,涨↑,62.2,跌↓,✗,-0.35%,1.0102,529
2024-11-28,29.0,涨↑,57.1,涨↑,✓,+0.55%,1.0158,510
2024-11-29,29.16,涨↑,55.6,涨↑,✓,+1.92%,1.0353,511
2024-12-02,29.72,涨↑,52.6,涨↑,✓,+0.44%,1.0399,512
2024-12-03,29.85,跌↓,49.7,跌↓,✓,-1.91%,1.0399,513
2024-12-04,29.28,涨↑,56.6,跌↓,✗,-1.02%,1.0292,514
2024-12-05,28.98,涨↑,59.5,涨↑,✓,+0.07%,1.0299,515
2024-12-06,29.0,涨↑,66.7,跌↓,✗,-0.28%,1.0271,516
2024-12-09,28.92,涨↑,65.8,涨↑,✓,+0.80%,1.0352,517
2024-12-10,29.15,涨↑,61.6,涨↑,✓,+2.57%,1.0619,518
2024-12-11,29.9,涨↑,56.9,涨↑,✓,+1.67%,1.0796,519
2024-12-12,30.4,涨↑,59.2,跌↓,✗,-3.42%,1.0427,520
2024-12-13,29.36,涨↑,57.8,涨↑,✓,+0.14%,1.0441,521
2024-12-16,29.4,跌↓,50.8,跌↓,✓,-1.12%,1.0441,522
2024-12-17,29.07,涨↑,60.4,跌↓,✗,-0.07%,1.0434,523
2024-12-18,29.05,涨↑,56.7,涨↑,✓,+0.10%,1.0445,524
2024-12-19,29.08,跌↓,49.5,涨↑,✗,+1.65%,1.0445,525
2024-12-20,29.56,跌↓,49.3,跌↓,✓,-3.89%,1.0445,526
2024-12-23,28.41,涨↑,60.1,跌↓,✗,-1.51%,1.0287,527
2024-12-24,27.98,涨↑,64.1,涨↑,✓,+1.07%,1.0397,528
2024-12-25,28.28,涨↑,61.9,跌↓,✗,-0.35%,1.036,529
2024-12-26,28.18,涨↑,59.3,涨↑,✓,+1.63%,1.0529,530
2024-12-27,28.64,涨↑,59.6,跌↓,✗,-1.50%,1.0371,531
2024-12-30,28.21,涨↑,64.6,跌↓,✗,-1.81%,1.0184,532
2024-12-31,27.7,涨↑,60.8,跌↓,✗,-1.73%,1.0007,533
2025-01-02,27.22,涨↑,54.3,跌↓,✗,-1.32%,0.9875,534
2025-01-03,26.86,涨↑,54.2,涨↑,✓,+1.68%,1.004,535
2025-01-06,27.31,跌↓,40.4,跌↓,✓,-0.62%,1.004,536
2025-01-07,27.14,涨↑,51.4,跌↓,✗,-0.66%,0.9974,537
2025-01-08,26.96,涨↑,57.4,跌↓,✗,-0.37%,0.9937,538
2025-01-09,26.86,涨↑,59.1,跌↓,✗,-3.05%,0.9633,539
2024-12-12,30.4,涨↑,55.7,跌↓,✗,-3.42%,0.9304,520
2024-12-13,29.36,涨↑,60.6,涨↑,✓,+0.14%,0.9316,521
2024-12-16,29.4,涨↑,50.9,跌↓,✗,-1.12%,0.9212,522
2024-12-17,29.07,涨↑,61.7,跌↓,✗,-0.07%,0.9206,523
2024-12-18,29.05,涨↑,57.8,涨↑,✓,+0.10%,0.9215,524
2024-12-19,29.08,涨↑,51.2,涨↑,✓,+1.65%,0.9367,525
2024-12-20,29.56,涨↑,54.4,跌↓,✗,-3.89%,0.9003,526
2024-12-23,28.41,涨↑,62.1,跌↓,✗,-1.51%,0.8867,527
2024-12-24,27.98,涨↑,61.5,涨↑,✓,+1.07%,0.8962,528
2024-12-25,28.28,涨↑,63.2,跌↓,✗,-0.35%,0.893,529
2024-12-26,28.18,涨↑,61.6,涨↑,✓,+1.63%,0.9076,530
2024-12-27,28.64,涨↑,56.8,跌↓,✗,-1.50%,0.8939,531
2024-12-30,28.21,涨↑,64.0,跌↓,✗,-1.81%,0.8778,532
2024-12-31,27.7,涨↑,63.8,跌↓,✗,-1.73%,0.8626,533
2025-01-02,27.22,涨↑,52.8,跌↓,✗,-1.32%,0.8512,534
2025-01-03,26.86,涨↑,56.4,涨↑,✓,+1.68%,0.8654,535
2025-01-06,27.31,跌↓,40.7,跌↓,✓,-0.62%,0.8654,536
2025-01-07,27.14,涨↑,51.4,跌↓,✗,-0.66%,0.8597,537
2025-01-08,26.96,涨↑,56.9,跌↓,✗,-0.37%,0.8565,538
2025-01-09,26.86,涨↑,57.7,跌↓,✗,-3.05%,0.8303,539
2025-01-10,26.04,涨↑,58.6,涨↑,✓,+1.04%,0.839,540
2025-01-13,26.31,涨↑,50.6,涨↑,✓,+1.86%,0.8546,541
2025-01-14,26.8,跌↓,46.3,跌↓,✓,-1.79%,0.8546,542
2025-01-15,26.32,涨↑,62.7,跌↓,✗,-0.30%,0.852,543
2025-01-16,26.24,涨↑,57.6,涨↑,✓,+0.34%,0.8549,544
2025-01-17,26.33,涨↑,56.5,涨↑,✓,+0.87%,0.8624,545
2025-01-20,26.56,涨↑,55.9,跌↓,✗,-0.23%,0.8604,546
2025-01-21,26.5,涨↑,51.0,跌↓,✗,-1.89%,0.8442,547
2025-01-22,26.0,跌↓,46.2,涨↑,✗,+0.04%,0.8442,548
2025-01-23,26.01,跌↓,48.9,跌↓,✓,-1.81%,0.8442,549
2024-12-26,28.18,涨↑,54.9,涨↑,✓,+1.63%,0.858,530
2024-12-27,28.64,跌↓,50.1,跌↓,✓,-1.50%,0.858,531
2024-12-30,28.21,涨↑,58.9,跌↓,✗,-1.81%,0.8425,532
2024-12-31,27.7,涨↑,56.2,跌↓,✗,-1.73%,0.8279,533
2025-01-02,27.22,跌↓,47.8,跌↓,✓,-1.32%,0.8279,534
2025-01-03,26.86,跌↓,49.8,涨↑,✗,+1.68%,0.8279,535
2025-01-06,27.31,跌↓,38.9,跌↓,✓,-0.62%,0.8279,536
2025-01-07,27.14,涨↑,55.2,跌↓,✗,-0.66%,0.8224,537
2025-01-08,26.96,涨↑,59.5,跌↓,✗,-0.37%,0.8193,538
2025-01-09,26.86,涨↑,57.4,跌↓,✗,-3.05%,0.7943,539
2025-01-10,26.04,涨↑,57.8,涨↑,✓,+1.04%,0.8025,540
2025-01-13,26.31,跌↓,49.9,涨↑,✗,+1.86%,0.8025,541
2025-01-14,26.8,跌↓,47.2,跌↓,✓,-1.79%,0.8025,542
2025-01-15,26.32,涨↑,62.0,跌↓,✗,-0.30%,0.8001,543
2025-01-16,26.24,涨↑,60.9,涨↑,✓,+0.34%,0.8028,544
2025-01-17,26.33,涨↑,54.5,涨↑,✓,+0.87%,0.8099,545
2025-01-20,26.56,跌↓,50.7,跌↓,✓,-0.23%,0.8099,546
2025-01-21,26.5,涨↑,54.3,跌↓,✗,-1.89%,0.7946,547
2025-01-22,26.0,跌↓,47.6,涨↑,✗,+0.04%,0.7946,548
2025-01-23,26.01,跌↓,50.7,跌↓,✓,-1.81%,0.7946,549
2025-01-24,25.54,涨↑,56.9,跌↓,✗,-0.51%,0.7905,550
2025-01-27,25.41,涨↑,65.5,跌↓,✗,-1.61%,0.7778,551
2025-02-05,25.0,涨↑,57.4,涨↑,✓,+0.28%,0.78,552
2025-02-06,25.07,涨↑,62.7,涨↑,✓,+0.68%,0.7852,553
2025-02-07,25.24,涨↑,62.2,涨↑,✓,+0.48%,0.789,554
2025-02-10,25.36,涨↑,58.9,跌↓,✗,-2.17%,0.7719,555
2025-02-11,24.81,涨↑,61.5,涨↑,✓,+0.97%,0.7793,556
2025-02-12,25.05,涨↑,56.5,涨↑,✓,+10.02%,0.8574,557
2025-02-13,27.56,涨↑,57.3,涨↑,✓,+0.36%,0.8605,558
2025-02-14,27.66,跌↓,47.0,跌↓,✓,-2.53%,0.8605,559
2025-01-10,26.04,涨↑,54.0,涨↑,✓,+1.04%,0.8695,540
2025-01-13,26.31,跌↓,42.2,涨↑,✗,+1.86%,0.8695,541
2025-01-14,26.8,跌↓,39.5,跌↓,✓,-1.79%,0.8695,542
2025-01-15,26.32,跌↓,50.3,跌↓,✓,-0.30%,0.8695,543
2025-01-16,26.24,跌↓,50.4,涨↑,✗,+0.34%,0.8695,544
2025-01-17,26.33,跌↓,45.2,涨↑,✗,+0.87%,0.8695,545
2025-01-20,26.56,跌↓,43.6,跌↓,✓,-0.23%,0.8695,546
2025-01-21,26.5,跌↓,44.3,跌↓,✓,-1.89%,0.8695,547
2025-01-22,26.0,跌↓,38.7,涨↑,✗,+0.04%,0.8695,548
2025-01-23,26.01,跌↓,46.2,跌↓,✓,-1.81%,0.8695,549
2025-01-24,25.54,涨↑,55.1,跌↓,✗,-0.51%,0.865,550
2025-01-27,25.41,涨↑,63.7,跌↓,✗,-1.61%,0.8511,551
2025-02-05,25.0,涨↑,58.9,涨↑,✓,+0.28%,0.8535,552
2025-02-06,25.07,涨↑,61.6,涨↑,✓,+0.68%,0.8592,553
2025-02-07,25.24,涨↑,57.7,涨↑,✓,+0.48%,0.8633,554
2025-02-10,25.36,跌↓,52.1,跌↓,✓,-2.17%,0.8633,555
2025-02-11,24.81,涨↑,60.8,涨↑,✓,+0.97%,0.8717,556
2025-02-12,25.05,涨↑,55.3,涨↑,✓,+10.02%,0.959,557
2025-02-13,27.56,涨↑,58.3,涨↑,✓,+0.36%,0.9625,558
2025-02-14,27.66,跌↓,51.3,跌↓,✓,-2.53%,0.9625,559
2025-02-17,26.96,涨↑,55.0,跌↓,✗,-1.11%,0.9518,560
2025-02-18,26.66,涨↑,55.7,涨↑,✓,+1.69%,0.9679,561
2025-02-19,27.11,跌↓,48.4,跌↓,✓,-1.99%,0.9679,562
2025-02-20,26.57,涨↑,62.9,涨↑,✓,+1.24%,0.9799,563
2025-02-21,26.9,跌↓,40.2,涨↑,✗,+0.82%,0.9799,564
2025-02-24,27.12,跌↓,43.9,跌↓,✓,-3.13%,0.9799,565
2025-02-25,26.27,跌↓,48.8,涨↑,✗,+0.57%,0.9799,566
2025-02-26,26.42,跌↓,48.6,跌↓,✓,-0.95%,0.9799,567
2025-02-27,26.17,涨↑,54.4,跌↓,✗,-1.99%,0.9604,568
2025-02-28,25.65,涨↑,52.9,跌↓,✗,-0.39%,0.9567,569
2025-01-24,25.54,涨↑,53.4,跌↓,✗,-0.51%,0.9518,550
2025-01-27,25.41,涨↑,60.4,跌↓,✗,-1.61%,0.9364,551
2025-02-05,25.0,涨↑,59.4,涨↑,✓,+0.28%,0.9391,552
2025-02-06,25.07,涨↑,63.1,涨↑,✓,+0.68%,0.9454,553
2025-02-07,25.24,涨↑,58.8,涨↑,✓,+0.48%,0.9499,554
2025-02-10,25.36,涨↑,55.6,跌↓,✗,-2.17%,0.9293,555
2025-02-11,24.81,涨↑,61.0,涨↑,✓,+0.97%,0.9383,556
2025-02-12,25.05,涨↑,56.6,涨↑,✓,+10.02%,1.0323,557
2025-02-13,27.56,涨↑,57.3,涨↑,✓,+0.36%,1.0361,558
2025-02-14,27.66,涨↑,52.6,跌↓,✗,-2.53%,1.0099,559
2025-02-17,26.96,涨↑,54.6,跌↓,✗,-1.11%,0.9986,560
2025-02-18,26.66,涨↑,53.7,涨↑,✓,+1.69%,1.0155,561
2025-02-19,27.11,跌↓,46.0,跌↓,✓,-1.99%,1.0155,562
2025-02-20,26.57,涨↑,58.6,涨↑,✓,+1.24%,1.0281,563
2025-02-21,26.9,跌↓,43.6,涨↑,✗,+0.82%,1.0281,564
2025-02-24,27.12,跌↓,43.5,跌↓,✓,-3.13%,1.0281,565
2025-02-25,26.27,跌↓,50.6,涨↑,✗,+0.57%,1.0281,566
2025-02-26,26.42,跌↓,47.9,跌↓,✓,-0.95%,1.0281,567
2025-02-27,26.17,涨↑,54.4,跌↓,✗,-1.99%,1.0077,568
2025-02-28,25.65,跌↓,50.7,跌↓,✓,-0.39%,1.0077,569
2025-03-03,25.55,跌↓,50.3,涨↑,✗,+3.13%,1.0077,570
2025-03-04,26.35,跌↓,36.5,跌↓,✓,-1.25%,1.0077,571
2025-03-05,26.02,跌↓,49.0,涨↑,✗,+0.15%,1.0077,572
2025-03-06,26.06,跌↓,45.9,涨↑,✗,+1.69%,1.0077,573
2025-03-07,26.5,涨↑,52.5,涨↑,✓,+0.53%,1.013,574
2025-03-10,26.64,跌↓,49.1,涨↑,✗,+9.98%,1.013,575
2025-03-11,29.3,跌↓,42.7,跌↓,✓,-2.70%,1.013,576
2025-03-12,28.51,跌↓,47.4,跌↓,✓,-0.67%,1.013,577
2025-03-13,28.32,跌↓,41.0,跌↓,✓,-0.11%,1.013,578
2025-03-14,28.29,涨↑,57.8,涨↑,✓,+4.21%,1.0556,579
2025-02-17,26.96,涨↑,53.4,跌↓,✗,-1.11%,1.0438,560
2025-02-18,26.66,涨↑,56.1,涨↑,✓,+1.69%,1.0615,561
2025-02-19,27.11,跌↓,47.6,跌↓,✓,-1.99%,1.0615,562
2025-02-20,26.57,涨↑,59.8,涨↑,✓,+1.24%,1.0746,563
2025-02-21,26.9,跌↓,46.4,涨↑,✗,+0.82%,1.0746,564
2025-02-24,27.12,跌↓,43.2,跌↓,✓,-3.13%,1.0746,565
2025-02-25,26.27,涨↑,53.8,涨↑,✓,+0.57%,1.0808,566
2025-02-26,26.42,跌↓,50.4,跌↓,✓,-0.95%,1.0808,567
2025-02-27,26.17,涨↑,56.2,跌↓,✗,-1.99%,1.0593,568
2025-02-28,25.65,涨↑,54.5,跌↓,✗,-0.39%,1.0552,569
2025-03-03,25.55,涨↑,52.4,涨↑,✓,+3.13%,1.0882,570
2025-03-04,26.35,跌↓,37.1,跌↓,✓,-1.25%,1.0882,571
2025-03-05,26.02,跌↓,48.2,涨↑,✗,+0.15%,1.0882,572
2025-03-06,26.06,跌↓,46.0,涨↑,✗,+1.69%,1.0882,573
2025-03-07,26.5,涨↑,55.8,涨↑,✓,+0.53%,1.094,574
2025-03-10,26.64,跌↓,50.1,涨↑,✗,+9.98%,1.094,575
2025-03-11,29.3,跌↓,42.8,跌↓,✓,-2.70%,1.094,576
2025-03-12,28.51,跌↓,46.2,跌↓,✓,-0.67%,1.094,577
2025-03-13,28.32,跌↓,40.7,跌↓,✓,-0.11%,1.094,578
2025-03-14,28.29,涨↑,61.9,涨↑,✓,+4.21%,1.14,579
2025-03-17,29.48,涨↑,56.3,跌↓,✗,-0.51%,1.1342,580
2025-03-18,29.33,跌↓,46.4,跌↓,✓,-0.51%,1.1342,581
2025-03-19,29.18,涨↑,52.3,跌↓,✗,-1.47%,1.1175,582
2025-03-20,28.75,涨↑,51.5,跌↓,✗,-1.36%,1.1023,583
2025-03-21,28.36,跌↓,35.0,涨↑,✗,+2.75%,1.1023,584
2025-03-24,29.14,跌↓,30.9,涨↑,✗,+2.47%,1.1023,585
2025-03-25,29.86,跌↓,29.8,涨↑,✗,+0.47%,1.1023,586
2025-03-26,30.0,跌↓,35.1,跌↓,✓,-1.77%,1.1023,587
2025-03-27,29.47,跌↓,39.3,跌↓,✓,-1.56%,1.1023,588
2025-03-28,29.01,跌↓,41.7,跌↓,✓,-2.14%,1.1023,589
2025-03-03,25.55,跌↓,48.9,涨↑,✗,+3.13%,1.1023,570
2025-03-04,26.35,跌↓,35.7,跌↓,✓,-1.25%,1.1023,571
2025-03-05,26.02,跌↓,44.1,涨↑,✗,+0.15%,1.1023,572
2025-03-06,26.06,跌↓,44.8,涨↑,✗,+1.69%,1.1023,573
2025-03-07,26.5,涨↑,53.8,涨↑,✓,+0.53%,1.1081,574
2025-03-10,26.64,跌↓,47.4,涨↑,✗,+9.98%,1.1081,575
2025-03-11,29.3,跌↓,38.0,跌↓,✓,-2.70%,1.1081,576
2025-03-12,28.51,跌↓,43.8,跌↓,✓,-0.67%,1.1081,577
2025-03-13,28.32,跌↓,41.5,跌↓,✓,-0.11%,1.1081,578
2025-03-14,28.29,涨↑,62.1,涨↑,✓,+4.21%,1.1547,579
2025-03-17,29.48,涨↑,56.7,跌↓,✗,-0.51%,1.1489,580
2025-03-18,29.33,跌↓,42.9,跌↓,✓,-0.51%,1.1489,581
2025-03-19,29.18,跌↓,48.3,跌↓,✓,-1.47%,1.1489,582
2025-03-20,28.75,涨↑,54.3,跌↓,✗,-1.36%,1.1333,583
2025-03-21,28.36,跌↓,34.8,涨↑,✗,+2.75%,1.1333,584
2025-03-24,29.14,跌↓,30.1,涨↑,✗,+2.47%,1.1333,585
2025-03-25,29.86,跌↓,29.4,涨↑,✗,+0.47%,1.1333,586
2025-03-26,30.0,跌↓,36.4,跌↓,✓,-1.77%,1.1333,587
2025-03-27,29.47,跌↓,39.3,跌↓,✓,-1.56%,1.1333,588
2025-03-28,29.01,跌↓,40.7,跌↓,✓,-2.14%,1.1333,589
2025-03-31,28.39,涨↑,50.5,涨↑,✓,+1.90%,1.1548,590
2025-04-01,28.93,跌↓,44.8,涨↑,✗,+2.04%,1.1548,591
2025-04-02,29.52,跌↓,33.9,涨↑,✗,+0.47%,1.1548,592
2025-04-03,29.66,跌↓,34.9,跌↓,✓,-0.54%,1.1548,593
2025-04-07,29.5,跌↓,33.4,涨↑,✗,+8.17%,1.1548,594
2025-04-08,31.91,跌↓,29.7,涨↑,✗,+0.97%,1.1548,595
2025-04-09,32.22,跌↓,31.5,跌↓,✓,-2.14%,1.1548,596
2025-04-10,31.53,跌↓,36.9,跌↓,✓,-4.03%,1.1548,597
2025-04-11,30.26,跌↓,44.1,涨↑,✗,+1.78%,1.1548,598
2025-04-14,30.8,跌↓,47.0,涨↑,✗,+1.10%,1.1548,599
2025-03-17,29.48,涨↑,58.8,跌↓,✗,-0.51%,1.149,580
2025-03-18,29.33,跌↓,49.4,跌↓,✓,-0.51%,1.149,581
2025-03-19,29.18,涨↑,53.3,跌↓,✗,-1.47%,1.132,582
2025-03-20,28.75,涨↑,51.5,跌↓,✗,-1.36%,1.1167,583
2025-03-21,28.36,跌↓,33.0,涨↑,✗,+2.75%,1.1167,584
2025-03-24,29.14,跌↓,29.6,涨↑,✗,+2.47%,1.1167,585
2025-03-25,29.86,跌↓,27.9,涨↑,✗,+0.47%,1.1167,586
2025-03-26,30.0,跌↓,36.7,跌↓,✓,-1.77%,1.1167,587
2025-03-27,29.47,跌↓,43.2,跌↓,✓,-1.56%,1.1167,588
2025-03-28,29.01,跌↓,38.7,跌↓,✓,-2.14%,1.1167,589
2025-03-31,28.39,涨↑,52.0,涨↑,✓,+1.90%,1.1379,590
2025-04-01,28.93,跌↓,45.0,涨↑,✗,+2.04%,1.1379,591
2025-04-02,29.52,跌↓,32.4,涨↑,✗,+0.47%,1.1379,592
2025-04-03,29.66,跌↓,33.5,跌↓,✓,-0.54%,1.1379,593
2025-04-07,29.5,跌↓,30.4,涨↑,✗,+8.17%,1.1379,594
2025-04-08,31.91,跌↓,27.8,涨↑,✗,+0.97%,1.1379,595
2025-04-09,32.22,跌↓,29.2,跌↓,✓,-2.14%,1.1379,596
2025-04-10,31.53,跌↓,35.0,跌↓,✓,-4.03%,1.1379,597
2025-04-11,30.26,跌↓,42.1,涨↑,✗,+1.78%,1.1379,598
2025-04-14,30.8,跌↓,44.3,涨↑,✗,+1.10%,1.1379,599
2025-04-15,31.14,跌↓,39.5,跌↓,✓,-2.79%,1.1379,600
2025-04-16,30.27,跌↓,37.1,跌↓,✓,-0.56%,1.1379,601
2025-04-17,30.1,跌↓,33.5,跌↓,✓,-3.52%,1.1379,602
2025-04-18,29.04,跌↓,39.2,涨↑,✗,+0.79%,1.1379,603
2025-04-21,29.27,跌↓,38.3,跌↓,✓,-0.51%,1.1379,604
2025-04-22,29.12,跌↓,48.0,跌↓,✓,-1.99%,1.1379,605
2025-04-23,28.54,跌↓,41.2,跌↓,✓,+0.00%,1.1379,606
2025-04-24,28.54,跌↓,47.7,涨↑,✗,+1.09%,1.1379,607
2025-04-25,28.85,跌↓,45.1,跌↓,✓,-1.01%,1.1379,608
2025-04-28,28.56,跌↓,46.0,涨↑,✗,+2.28%,1.1379,609
2025-03-31,28.39,涨↑,53.4,涨↑,✓,+1.90%,1.1596,590
2025-04-01,28.93,跌↓,46.1,涨↑,✗,+2.04%,1.1596,591
2025-04-02,29.52,跌↓,33.4,涨↑,✗,+0.47%,1.1596,592
2025-04-03,29.66,跌↓,33.5,跌↓,✓,-0.54%,1.1596,593
2025-04-07,29.5,跌↓,34.0,涨↑,✗,+8.17%,1.1596,594
