date,close,predict,prob_up,real,correct,ret,equity
2025-01-02,1488.0,跌↓,48.5,跌↓,✓,-0.87%,0.9669
2025-01-03,1475.0,跌↓,50.6,跌↓,✓,-2.37%,0.9669
2025-01-06,1440.0,跌↓,54.6,涨↑,✗,+0.01%,0.9669
2025-01-07,1440.2,跌↓,45.1,涨↑,✗,+0.16%,0.9669
2025-01-08,1442.5,跌↓,35.1,涨↑,✗,+0.10%,0.9669
2025-01-09,1444.0,跌↓,43.1,跌↓,✓,-0.55%,0.9669
2025-01-10,1436.0,跌↓,35.5,涨↑,✗,+0.56%,0.9669
2025-01-13,1443.98,跌↓,34.8,涨↑,✗,+1.98%,0.9669
2025-01-14,1472.5,跌↓,41.2,跌↓,✓,-0.08%,0.9669
2025-01-15,1471.27,跌↓,54.0,跌↓,✓,-1.69%,0.9669
2025-01-16,1446.38,跌↓,52.4,涨↑,✗,+0.58%,0.9669
2025-01-17,1454.75,涨↑,57.8,涨↑,✓,+1.38%,0.9802
2025-01-20,1474.8,涨↑,59.5,跌↓,✗,-0.45%,0.9758
2025-01-21,1468.15,跌↓,50.3,跌↓,✓,-1.85%,0.9758
2025-01-22,1441.0,跌↓,49.3,涨↑,✗,+0.14%,0.9758
2025-01-23,1443.0,涨↑,66.4,跌↓,✗,-0.49%,0.971
2025-01-24,1436.0,涨↑,56.3,跌↓,✗,-0.07%,0.9703
2025-01-27,1434.99,跌↓,54.0,跌↓,✓,-2.17%,0.9703
2025-02-05,1403.8,跌↓,45.2,涨↑,✗,+0.64%,0.9703
2025-02-06,1412.84,跌↓,44.2,涨↑,✗,+1.64%,0.9703
2025-02-07,1436.0,跌↓,52.7,跌↓,✓,-0.31%,0.9703
2025-02-10,1431.51,跌↓,49.1,跌↓,✓,-0.94%,0.9703
2025-02-11,1418.0,跌↓,43.7,涨↑,✗,+1.76%,0.9703
2025-02-12,1443.0,涨↑,57.8,涨↑,✓,+1.53%,0.9852
2025-02-13,1465.06,跌↓,40.6,涨↑,✗,+0.68%,0.9852
2025-01-09,1444.0,跌↓,45.6,跌↓,✓,-0.55%,0.9852
2025-01-10,1436.0,跌↓,35.2,涨↑,✗,+0.56%,0.9852
2025-01-13,1443.98,跌↓,37.6,涨↑,✗,+1.98%,0.9852
2025-01-14,1472.5,跌↓,42.1,跌↓,✓,-0.08%,0.9852
2025-01-15,1471.27,跌↓,59.9,跌↓,✓,-1.69%,0.9852
2025-01-16,1446.38,跌↓,57.6,涨↑,✗,+0.58%,0.9852
2025-01-17,1454.75,涨↑,62.1,涨↑,✓,+1.38%,0.9988
2025-01-20,1474.8,涨↑,61.3,跌↓,✗,-0.45%,0.9943
2025-01-21,1468.15,跌↓,52.6,跌↓,✓,-1.85%,0.9943
2025-01-22,1441.0,跌↓,51.8,涨↑,✗,+0.14%,0.9943
2025-01-23,1443.0,涨↑,66.3,跌↓,✗,-0.49%,0.9894
2025-01-24,1436.0,跌↓,52.4,跌↓,✓,-0.07%,0.9894
2025-01-27,1434.99,跌↓,46.3,跌↓,✓,-2.17%,0.9894
2025-02-05,1403.8,跌↓,40.6,涨↑,✗,+0.64%,0.9894
2025-02-06,1412.84,跌↓,46.5,涨↑,✗,+1.64%,0.9894
2025-02-07,1436.0,跌↓,55.6,跌↓,✓,-0.31%,0.9894
2025-02-10,1431.51,跌↓,49.8,跌↓,✓,-0.94%,0.9894
2025-02-11,1418.0,跌↓,41.8,涨↑,✗,+1.76%,0.9894
2025-02-12,1443.0,跌↓,56.0,涨↑,✗,+1.53%,0.9894
2025-02-13,1465.06,跌↓,43.5,涨↑,✗,+0.68%,0.9894
2025-02-14,1475.0,跌↓,35.5,跌↓,✓,-0.23%,0.9894
2025-02-17,1471.62,跌↓,42.3,涨↑,✗,+0.23%,0.9894
2025-02-18,1475.0,跌↓,37.9,涨↑,✗,+1.08%,0.9894
2025-02-19,1491.0,跌↓,26.1,跌↓,✓,-1.14%,0.9894
2025-02-20,1474.0,跌↓,32.7,涨↑,✗,+0.96%,0.9894
2025-02-21,1488.21,跌↓,37.9,跌↓,✓,-0.61%,0.9894
2025-02-24,1479.07,跌↓,38.8,跌↓,✓,-1.69%,0.9894
2025-02-25,1454.0,跌↓,29.8,涨↑,✗,+0.41%,0.9894
2025-02-26,1460.01,跌↓,32.7,涨↑,✗,+1.75%,0.9894
2025-02-27,1485.56,跌↓,28.4,涨↑,✗,+1.03%,0.9894
2025-01-23,1443.0,涨↑,65.3,跌↓,✗,-0.49%,0.9846
2025-01-24,1436.0,涨↑,54.3,跌↓,✗,-0.07%,0.9839
2025-01-27,1434.99,跌↓,44.5,跌↓,✓,-2.17%,0.9839
2025-02-05,1403.8,跌↓,40.8,涨↑,✗,+0.64%,0.9839
2025-02-06,1412.84,跌↓,44.4,涨↑,✗,+1.64%,0.9839
2025-02-07,1436.0,涨↑,53.1,跌↓,✗,-0.31%,0.9809
2025-02-10,1431.51,跌↓,45.7,跌↓,✓,-0.94%,0.9809
2025-02-11,1418.0,跌↓,47.6,涨↑,✗,+1.76%,0.9809
2025-02-12,1443.0,跌↓,50.1,涨↑,✗,+1.53%,0.9809
2025-02-13,1465.06,跌↓,36.5,涨↑,✗,+0.68%,0.9809
2025-02-14,1475.0,跌↓,32.9,跌↓,✓,-0.23%,0.9809
2025-02-17,1471.62,跌↓,40.2,涨↑,✗,+0.23%,0.9809
2025-02-18,1475.0,跌↓,34.7,涨↑,✗,+1.08%,0.9809
2025-02-19,1491.0,跌↓,26.4,跌↓,✓,-1.14%,0.9809
2025-02-20,1474.0,跌↓,33.2,涨↑,✗,+0.96%,0.9809
2025-02-21,1488.21,跌↓,37.0,跌↓,✓,-0.61%,0.9809
2025-02-24,1479.07,跌↓,39.7,跌↓,✓,-1.69%,0.9809
2025-02-25,1454.0,跌↓,30.3,涨↑,✗,+0.41%,0.9809
2025-02-26,1460.01,跌↓,35.6,涨↑,✗,+1.75%,0.9809
2025-02-27,1485.56,跌↓,27.3,涨↑,✗,+1.03%,0.9809
2025-02-28,1500.79,跌↓,33.7,跌↓,✓,-0.92%,0.9809
2025-03-03,1487.02,跌↓,33.2,跌↓,✓,-1.14%,0.9809
2025-03-04,1470.11,跌↓,47.0,跌↓,✓,-0.25%,0.9809
2025-03-05,1466.37,涨↑,54.5,涨↑,✓,+2.70%,1.0074
2025-03-06,1505.98,跌↓,34.6,涨↑,✗,+1.00%,1.0074
2025-03-07,1521.0,跌↓,36.7,涨↑,✗,+0.12%,1.0074
2025-03-10,1522.9,跌↓,26.1,涨↑,✗,+1.69%,1.0074
2025-03-11,1548.68,跌↓,27.8,跌↓,✓,-0.39%,1.0074
2025-03-12,1542.58,跌↓,32.0,跌↓,✓,-0.31%,1.0074
2025-03-13,1537.77,跌↓,38.0,涨↑,✗,+5.87%,1.0074
2025-02-14,1475.0,跌↓,37.0,跌↓,✓,-0.23%,1.0074
2025-02-17,1471.62,跌↓,42.4,涨↑,✗,+0.23%,1.0074
2025-02-18,1475.0,跌↓,37.3,涨↑,✗,+1.08%,1.0074
2025-02-19,1491.0,跌↓,28.0,跌↓,✓,-1.14%,1.0074
2025-02-20,1474.0,跌↓,39.3,涨↑,✗,+0.96%,1.0074
2025-02-21,1488.21,跌↓,40.4,跌↓,✓,-0.61%,1.0074
2025-02-24,1479.07,跌↓,39.5,跌↓,✓,-1.69%,1.0074
2025-02-25,1454.0,跌↓,31.4,涨↑,✗,+0.41%,1.0074
2025-02-26,1460.01,跌↓,34.1,涨↑,✗,+1.75%,1.0074
2025-02-27,1485.56,跌↓,27.2,涨↑,✗,+1.03%,1.0074
2025-02-28,1500.79,跌↓,36.0,跌↓,✓,-0.92%,1.0074
2025-03-03,1487.02,跌↓,31.8,跌↓,✓,-1.14%,1.0074
2025-03-04,1470.11,跌↓,42.8,跌↓,✓,-0.25%,1.0074
2025-03-05,1466.37,跌↓,54.3,涨↑,✗,+2.70%,1.0074
2025-03-06,1505.98,跌↓,41.2,涨↑,✗,+1.00%,1.0074
2025-03-07,1521.0,跌↓,40.1,涨↑,✗,+0.12%,1.0074
2025-03-10,1522.9,跌↓,26.2,涨↑,✗,+1.69%,1.0074
2025-03-11,1548.68,跌↓,29.8,跌↓,✓,-0.39%,1.0074
2025-03-12,1542.58,跌↓,32.3,跌↓,✓,-0.31%,1.0074
2025-03-13,1537.77,跌↓,37.0,涨↑,✗,+5.87%,1.0074
2025-03-14,1628.01,跌↓,33.3,涨↑,✗,+0.61%,1.0074
2025-03-17,1637.86,跌↓,31.5,跌↓,✓,-0.85%,1.0074
2025-03-18,1624.0,跌↓,32.2,涨↑,✗,+0.72%,1.0074
2025-03-19,1635.71,跌↓,41.0,跌↓,✓,-1.94%,1.0074
2025-03-20,1604.0,跌↓,26.6,跌↓,✓,-1.89%,1.0074
2025-03-21,1573.75,跌↓,32.3,涨↑,✗,+0.59%,1.0074
2025-03-24,1583.0,跌↓,26.3,跌↓,✓,-0.47%,1.0074
2025-03-25,1575.5,跌↓,33.8,涨↑,✗,+0.03%,1.0074
2025-03-26,1576.0,跌↓,35.1,涨↑,✗,+0.82%,1.0074
2025-03-27,1589.0,跌↓,36.6,跌↓,✓,-0.24%,1.0074
2025-02-28,1500.79,涨↑,39.8,跌↓,✗,-0.92%,0.9981
2025-03-03,1487.02,涨↑,38.8,跌↓,✗,-1.14%,0.9868
2025-03-04,1470.11,涨↑,52.4,跌↓,✗,-0.25%,0.9843
2025-03-05,1466.37,涨↑,56.2,涨↑,✓,+2.70%,1.0108
2025-03-06,1505.98,涨↑,41.2,涨↑,✓,+1.00%,1.0209
2025-03-07,1521.0,涨↑,40.3,涨↑,✓,+0.12%,1.0222
2025-03-10,1522.9,跌↓,28.3,涨↑,✗,+1.69%,1.0222
2025-03-11,1548.68,跌↓,34.1,跌↓,✓,-0.39%,1.0222
2025-03-12,1542.58,跌↓,34.1,跌↓,✓,-0.31%,1.0222
2025-03-13,1537.77,涨↑,38.1,涨↑,✓,+5.87%,1.0822
2025-03-14,1628.01,跌↓,33.3,涨↑,✗,+0.61%,1.0822
2025-03-17,1637.86,跌↓,29.9,跌↓,✓,-0.85%,1.0822
2025-03-18,1624.0,跌↓,34.0,涨↑,✗,+0.72%,1.0822
2025-03-19,1635.71,涨↑,43.9,跌↓,✗,-1.94%,1.0612
2025-03-20,1604.0,跌↓,28.6,跌↓,✓,-1.89%,1.0612
2025-03-21,1573.75,跌↓,31.7,涨↑,✗,+0.59%,1.0612
2025-03-24,1583.0,跌↓,28.7,跌↓,✓,-0.47%,1.0612
2025-03-25,1575.5,涨↑,35.5,涨↑,✓,+0.03%,1.0615
2025-03-26,1576.0,跌↓,35.0,涨↑,✗,+0.82%,1.0615
2025-03-27,1589.0,跌↓,33.6,跌↓,✓,-0.24%,1.0615
2025-03-28,1585.21,涨↑,38.5,跌↓,✗,-1.53%,1.0453
2025-03-31,1561.0,涨↑,48.6,跌↓,✗,-0.32%,1.042
2025-04-01,1556.02,涨↑,49.9,跌↓,✗,-0.45%,1.0373
2025-04-02,1549.02,涨↑,47.9,涨↑,✓,+1.28%,1.0506
2025-04-03,1568.88,涨↑,56.9,跌↓,✗,-4.39%,1.0045
2025-04-07,1500.0,涨↑,59.3,涨↑,✓,+3.00%,1.0346
2025-04-08,1545.0,涨↑,60.2,跌↓,✗,-0.26%,1.032
2025-04-09,1541.04,涨↑,65.6,涨↑,✓,+0.52%,1.0373
2025-04-10,1549.0,涨↑,60.4,涨↑,✓,+1.29%,1.0507
2025-04-11,1568.98,涨↑,48.8,跌↓,✗,-1.08%,1.0393
2025-03-14,1628.01,跌↓,34.8,涨↑,✗,+0.61%,1.0393
2025-03-17,1637.86,跌↓,35.2,跌↓,✓,-0.85%,1.0393
2025-03-18,1624.0,跌↓,39.1,涨↑,✗,+0.72%,1.0393
2025-03-19,1635.71,跌↓,46.7,跌↓,✓,-1.94%,1.0393
2025-03-20,1604.0,跌↓,29.5,跌↓,✓,-1.89%,1.0393
2025-03-21,1573.75,跌↓,33.0,涨↑,✗,+0.59%,1.0393
2025-03-24,1583.0,跌↓,32.0,跌↓,✓,-0.47%,1.0393
2025-03-25,1575.5,跌↓,35.0,涨↑,✗,+0.03%,1.0393
2025-03-26,1576.0,跌↓,35.9,涨↑,✗,+0.82%,1.0393
2025-03-27,1589.0,跌↓,34.4,跌↓,✓,-0.24%,1.0393
2025-03-28,1585.21,跌↓,40.3,跌↓,✓,-1.53%,1.0393
2025-03-31,1561.0,跌↓,51.0,跌↓,✓,-0.32%,1.0393
2025-04-01,1556.02,跌↓,54.8,跌↓,✓,-0.45%,1.0393
2025-04-02,1549.02,跌↓,48.7,涨↑,✗,+1.28%,1.0393
2025-04-03,1568.88,跌↓,58.6,跌↓,✓,-4.39%,1.0393
2025-04-07,1500.0,跌↓,58.0,涨↑,✗,+3.00%,1.0393
2025-04-08,1545.0,跌↓,58.7,跌↓,✓,-0.26%,1.0393
2025-04-09,1541.04,涨↑,64.6,涨↑,✓,+0.52%,1.0447
2025-04-10,1549.0,涨↑,62.5,涨↑,✓,+1.29%,1.0581
2025-04-11,1568.98,跌↓,45.8,跌↓,✓,-1.08%,1.0581
2025-04-14,1551.99,涨↑,59.3,涨↑,✓,+0.39%,1.0622
2025-04-15,1558.0,跌↓,51.0,涨↑,✗,+0.08%,1.0622
2025-04-16,1559.17,跌↓,45.8,涨↑,✗,+0.69%,1.0622
2025-04-17,1570.0,跌↓,47.3,跌↓,✓,-0.26%,1.0622
2025-04-18,1565.94,涨↑,61.6,跌↓,✗,-0.95%,1.0521
2025-04-21,1551.0,跌↓,49.8,跌↓,✓,-0.14%,1.0521
2025-04-22,1548.8,跌↓,49.4,涨↑,✗,+0.21%,1.0521
2025-04-23,1552.0,跌↓,40.2,涨↑,✗,+0.02%,1.0521
2025-04-24,1552.25,跌↓,36.7,跌↓,✓,-0.14%,1.0521
2025-04-25,1550.0,跌↓,46.4,跌↓,✓,+0.00%,1.0521
2025-03-28,1585.21,跌↓,40.3,跌↓,✓,-1.53%,1.0521
2025-03-31,1561.0,涨↑,49.5,跌↓,✗,-0.32%,1.0487
2025-04-01,1556.02,涨↑,50.1,跌↓,✗,-0.45%,1.044
2025-04-02,1549.02,涨↑,46.5,涨↑,✓,+1.28%,1.0574
2025-04-03,1568.88,涨↑,56.1,跌↓,✗,-4.39%,1.011
2025-04-07,1500.0,涨↑,56.0,涨↑,✓,+3.00%,1.0413
2025-04-08,1545.0,涨↑,57.1,跌↓,✗,-0.26%,1.0386
2025-04-09,1541.04,涨↑,61.5,涨↑,✓,+0.52%,1.044
2025-04-10,1549.0,涨↑,58.8,涨↑,✓,+1.29%,1.0575
2025-04-11,1568.98,涨↑,43.4,跌↓,✗,-1.08%,1.046
2025-04-14,1551.99,涨↑,58.4,涨↑,✓,+0.39%,1.0501
2025-04-15,1558.0,涨↑,50.3,涨↑,✓,+0.08%,1.0509
2025-04-16,1559.17,涨↑,45.1,涨↑,✓,+0.69%,1.0582
2025-04-17,1570.0,涨↑,50.4,跌↓,✗,-0.26%,1.0554
2025-04-18,1565.94,涨↑,61.9,跌↓,✗,-0.95%,1.0454
2025-04-21,1551.0,涨↑,49.3,跌↓,✗,-0.14%,1.0439
2025-04-22,1548.8,涨↑,46.1,涨↑,✓,+0.21%,1.046
2025-04-23,1552.0,跌↓,40.5,涨↑,✗,+0.02%,1.046
2025-04-24,1552.25,跌↓,38.5,跌↓,✓,-0.14%,1.046
2025-04-25,1550.0,涨↑,46.0,跌↓,✗,+0.00%,1.046
2025-04-28,1550.0,跌↓,36.7,跌↓,✓,-0.39%,1.046
2025-04-29,1544.0,跌↓,35.6,涨↑,✗,+0.19%,1.046
2025-04-30,1547.0,涨↑,50.0,涨↑,✓,+0.21%,1.0482
2025-05-06,1550.2,跌↓,38.9,涨↑,✗,+0.31%,1.0482
2025-05-07,1555.0,涨↑,47.4,涨↑,✓,+1.49%,1.0638
2025-05-08,1578.19,涨↑,47.8,涨↑,✓,+0.82%,1.0726
2025-05-09,1591.18,跌↓,36.9,涨↑,✗,+0.84%,1.0726
2025-05-12,1604.5,涨↑,45.9,跌↓,✗,-0.89%,1.0631
2025-05-13,1590.3,跌↓,37.6,涨↑,✗,+2.81%,1.0631
2025-05-14,1634.99,跌↓,38.7,跌↓,✓,-0.18%,1.0631
2025-04-14,1551.99,涨↑,61.4,涨↑,✓,+0.39%,1.0672
2025-04-15,1558.0,涨↑,51.5,涨↑,✓,+0.08%,1.068
2025-04-16,1559.17,涨↑,46.8,涨↑,✓,+0.69%,1.0754
2025-04-17,1570.0,涨↑,50.8,跌↓,✗,-0.26%,1.0726
2025-04-18,1565.94,涨↑,60.0,跌↓,✗,-0.95%,1.0624
2025-04-21,1551.0,涨↑,46.1,跌↓,✗,-0.14%,1.0609
2025-04-22,1548.8,涨↑,49.8,涨↑,✓,+0.21%,1.0631
2025-04-23,1552.0,跌↓,41.1,涨↑,✗,+0.02%,1.0631
2025-04-24,1552.25,跌↓,36.8,跌↓,✓,-0.14%,1.0631
2025-04-25,1550.0,涨↑,44.8,跌↓,✗,+0.00%,1.0631
2025-04-28,1550.0,跌↓,37.2,跌↓,✓,-0.39%,1.0631
2025-04-29,1544.0,跌↓,32.6,涨↑,✗,+0.19%,1.0631
2025-04-30,1547.0,跌↓,43.4,涨↑,✗,+0.21%,1.0631
2025-05-06,1550.2,跌↓,33.3,涨↑,✗,+0.31%,1.0631
2025-05-07,1555.0,跌↓,42.0,涨↑,✗,+1.49%,1.0631
2025-05-08,1578.19,涨↑,46.8,涨↑,✓,+0.82%,1.0719
2025-05-09,1591.18,跌↓,38.7,涨↑,✗,+0.84%,1.0719
2025-05-12,1604.5,涨↑,47.6,跌↓,✗,-0.89%,1.0624
2025-05-13,1590.3,跌↓,40.2,涨↑,✗,+2.81%,1.0624
2025-05-14,1634.99,跌↓,39.9,跌↓,✓,-0.18%,1.0624
2025-05-15,1632.01,涨↑,50.9,跌↓,✗,-1.10%,1.0507
2025-05-16,1614.13,涨↑,46.6,跌↓,✗,-2.18%,1.0278
2025-05-19,1578.98,涨↑,44.7,涨↑,✓,+0.44%,1.0324
2025-05-20,1586.0,跌↓,35.6,跌↓,✓,-0.32%,1.0324
2025-05-21,1580.97,涨↑,48.0,跌↓,✗,-0.06%,1.0318
2025-05-22,1580.0,跌↓,37.6,跌↓,✓,-0.47%,1.0318
2025-05-23,1572.6,涨↑,44.9,跌↓,✗,-1.41%,1.0173
2025-05-26,1550.5,跌↓,42.7,跌↓,✓,-0.43%,1.0173
2025-05-27,1543.9,涨↑,43.7,跌↓,✗,-0.45%,1.0127
2025-05-28,1537.0,涨↑,52.6,涨↑,✓,+0.20%,1.0147
2025-04-28,1550.0,跌↓,33.9,跌↓,✓,-0.39%,1.0147
2025-04-29,1544.0,跌↓,31.9,涨↑,✗,+0.19%,1.0147
2025-04-30,1547.0,跌↓,38.8,涨↑,✗,+0.21%,1.0147
2025-05-06,1550.2,跌↓,29.9,涨↑,✗,+0.31%,1.0147
2025-05-07,1555.0,跌↓,37.4,涨↑,✗,+1.49%,1.0147
2025-05-08,1578.19,涨↑,44.9,涨↑,✓,+0.82%,1.0231
2025-05-09,1591.18,跌↓,36.1,涨↑,✗,+0.84%,1.0231
2025-05-12,1604.5,涨↑,46.1,跌↓,✗,-0.89%,1.014
2025-05-13,1590.3,跌↓,38.2,涨↑,✗,+2.81%,1.014
2025-05-14,1634.99,涨↑,42.5,跌↓,✗,-0.18%,1.0122
2025-05-15,1632.01,涨↑,46.9,跌↓,✗,-1.10%,1.0011
2025-05-16,1614.13,涨↑,44.8,跌↓,✗,-2.18%,0.9793
2025-05-19,1578.98,涨↑,45.2,涨↑,✓,+0.44%,0.9836
2025-05-20,1586.0,跌↓,35.8,跌↓,✓,-0.32%,0.9836
2025-05-21,1580.97,涨↑,46.3,跌↓,✗,-0.06%,0.983
2025-05-22,1580.0,跌↓,36.7,跌↓,✓,-0.47%,0.983
2025-05-23,1572.6,跌↓,42.2,跌↓,✓,-1.41%,0.983
2025-05-26,1550.5,跌↓,41.8,跌↓,✓,-0.43%,0.983
2025-05-27,1543.9,涨↑,42.5,跌↓,✗,-0.45%,0.9786
2025-05-28,1537.0,涨↑,49.6,涨↑,✓,+0.20%,0.9805
2025-05-29,1540.0,涨↑,47.5,跌↓,✗,-1.17%,0.9691
2025-05-30,1522.0,跌↓,40.7,跌↓,✓,-0.85%,0.9691
2025-06-03,1509.0,涨↑,43.8,涨↑,✓,+0.06%,0.9697
2025-06-04,1509.96,涨↑,51.6,涨↑,✓,+0.27%,0.9723
2025-06-05,1514.0,跌↓,38.1,跌↓,✓,-0.50%,0.9723
2025-06-06,1506.39,跌↓,40.7,跌↓,✓,-1.35%,0.9723
2025-06-09,1486.11,涨↑,42.9,跌↓,✗,-0.75%,0.965
2025-06-10,1475.01,涨↑,44.4,涨↑,✓,+0.34%,0.9683
2025-06-11,1480.0,涨↑,53.5,跌↓,✗,-1.42%,0.9546
2025-06-12,1459.0,跌↓,37.9,跌↓,✓,-2.20%,0.9546
2025-05-15,1632.01,涨↑,47.3,跌↓,✗,-1.10%,0.9441
2025-05-16,1614.13,跌↓,43.0,跌↓,✓,-2.18%,0.9441
2025-05-19,1578.98,涨↑,49.6,涨↑,✓,+0.44%,0.9483
2025-05-20,1586.0,跌↓,37.2,跌↓,✓,-0.32%,0.9483
2025-05-21,1580.97,跌↓,40.7,跌↓,✓,-0.06%,0.9483
2025-05-22,1580.0,跌↓,36.4,跌↓,✓,-0.47%,0.9483
2025-05-23,1572.6,涨↑,43.8,跌↓,✗,-1.41%,0.935
2025-05-26,1550.5,跌↓,40.0,跌↓,✓,-0.43%,0.935
2025-05-27,1543.9,跌↓,40.9,跌↓,✓,-0.45%,0.935
2025-05-28,1537.0,涨↑,47.0,涨↑,✓,+0.20%,0.9368
2025-05-29,1540.0,涨↑,52.9,跌↓,✗,-1.17%,0.9258
2025-05-30,1522.0,涨↑,44.0,跌↓,✗,-0.85%,0.9179
2025-06-03,1509.0,跌↓,42.0,涨↑,✗,+0.06%,0.9179
2025-06-04,1509.96,涨↑,52.9,涨↑,✓,+0.27%,0.9204
2025-06-05,1514.0,跌↓,39.8,跌↓,✓,-0.50%,0.9204
2025-06-06,1506.39,跌↓,42.0,跌↓,✓,-1.35%,0.9204
2025-06-09,1486.11,涨↑,44.5,跌↓,✗,-0.75%,0.9135
2025-06-10,1475.01,涨↑,44.4,涨↑,✓,+0.34%,0.9166
2025-06-11,1480.0,涨↑,53.9,跌↓,✗,-1.42%,0.9036
2025-06-12,1459.0,跌↓,38.0,跌↓,✓,-2.20%,0.9036
2025-06-13,1426.95,涨↑,44.2,跌↓,✗,-0.33%,0.9006
2025-06-16,1422.29,跌↓,43.0,涨↑,✗,+0.33%,0.9006
2025-06-17,1427.0,涨↑,45.2,跌↓,✗,-0.14%,0.8994
2025-06-18,1425.0,跌↓,43.3,涨↑,✗,+0.07%,0.8994
2025-06-19,1426.0,涨↑,43.8,涨↑,✓,+0.19%,0.9011
2025-06-20,1428.66,涨↑,45.4,跌↓,✗,-0.61%,0.8956
2025-06-23,1420.0,跌↓,37.2,涨↑,✗,+1.21%,0.8956
2025-06-24,1437.2,跌↓,43.0,跌↓,✓,-0.09%,0.8956
2025-06-25,1435.86,涨↑,47.4,跌↓,✗,-1.10%,0.8857
2025-06-26,1420.0,跌↓,42.5,跌↓,✓,-1.19%,0.8857
2025-05-29,1540.0,跌↓,48.3,跌↓,✓,-1.17%,0.8857
2025-05-30,1522.0,跌↓,42.7,跌↓,✓,-0.85%,0.8857
2025-06-03,1509.0,跌↓,40.3,涨↑,✗,+0.06%,0.8857
2025-06-04,1509.96,跌↓,51.2,涨↑,✗,+0.27%,0.8857
2025-06-05,1514.0,跌↓,39.0,跌↓,✓,-0.50%,0.8857
2025-06-06,1506.39,跌↓,41.4,跌↓,✓,-1.35%,0.8857
2025-06-09,1486.11,跌↓,45.6,跌↓,✓,-0.75%,0.8857
2025-06-10,1475.01,跌↓,46.2,涨↑,✗,+0.34%,0.8857
2025-06-11,1480.0,跌↓,50.6,跌↓,✓,-1.42%,0.8857
2025-06-12,1459.0,跌↓,40.2,跌↓,✓,-2.20%,0.8857
2025-06-13,1426.95,跌↓,46.1,跌↓,✓,-0.33%,0.8857
2025-06-16,1422.29,跌↓,43.5,涨↑,✗,+0.33%,0.8857
2025-06-17,1427.0,跌↓,43.5,跌↓,✓,-0.14%,0.8857
2025-06-18,1425.0,跌↓,41.1,涨↑,✗,+0.07%,0.8857
2025-06-19,1426.0,跌↓,41.0,涨↑,✗,+0.19%,0.8857
2025-06-20,1428.66,跌↓,43.7,跌↓,✓,-0.61%,0.8857
2025-06-23,1420.0,跌↓,37.4,涨↑,✗,+1.21%,0.8857
2025-06-24,1437.2,跌↓,41.1,跌↓,✓,-0.09%,0.8857
2025-06-25,1435.86,跌↓,47.1,跌↓,✓,-1.10%,0.8857
2025-06-26,1420.0,跌↓,42.5,跌↓,✓,-1.19%,0.8857
2025-06-27,1403.09,跌↓,47.4,涨↑,✗,+0.46%,0.8857
2025-06-30,1409.52,跌↓,35.1,跌↓,✓,-0.31%,0.8857
2025-07-01,1405.1,跌↓,33.7,涨↑,✗,+0.32%,0.8857
2025-07-02,1409.6,跌↓,34.4,涨↑,✗,+0.43%,0.8857
2025-07-03,1415.6,跌↓,30.8,涨↑,✗,+0.47%,0.8857
2025-07-04,1422.22,跌↓,34.2,跌↓,✓,-0.81%,0.8857
2025-07-07,1410.7,跌↓,38.2,涨↑,✗,+0.38%,0.8857
2025-07-08,1416.11,跌↓,45.7,涨↑,✗,+0.20%,0.8857
2025-07-09,1418.88,跌↓,46.5,涨↑,✗,+0.54%,0.8857
2025-07-10,1426.5,跌↓,45.8,涨↑,✗,+0.04%,0.8857
2025-06-13,1426.95,跌↓,50.4,跌↓,✓,-0.33%,0.8857
2025-06-16,1422.29,跌↓,44.1,涨↑,✗,+0.33%,0.8857
2025-06-17,1427.0,跌↓,40.7,跌↓,✓,-0.14%,0.8857
2025-06-18,1425.0,跌↓,34.2,涨↑,✗,+0.07%,0.8857
2025-06-19,1426.0,跌↓,38.6,涨↑,✗,+0.19%,0.8857
2025-06-20,1428.66,跌↓,38.7,跌↓,✓,-0.61%,0.8857
2025-06-23,1420.0,跌↓,35.7,涨↑,✗,+1.21%,0.8857
2025-06-24,1437.2,跌↓,42.1,跌↓,✓,-0.09%,0.8857
2025-06-25,1435.86,跌↓,45.7,跌↓,✓,-1.10%,0.8857
2025-06-26,1420.0,跌↓,43.0,跌↓,✓,-1.19%,0.8857
2025-06-27,1403.09,跌↓,52.1,涨↑,✗,+0.46%,0.8857
2025-06-30,1409.52,跌↓,35.2,跌↓,✓,-0.31%,0.8857
2025-07-01,1405.1,跌↓,33.9,涨↑,✗,+0.32%,0.8857
2025-07-02,1409.6,跌↓,34.1,涨↑,✗,+0.43%,0.8857
2025-07-03,1415.6,跌↓,30.0,涨↑,✗,+0.47%,0.8857
2025-07-04,1422.22,跌↓,33.1,跌↓,✓,-0.81%,0.8857
2025-07-07,1410.7,跌↓,39.2,涨↑,✗,+0.38%,0.8857
2025-07-08,1416.11,跌↓,45.7,涨↑,✗,+0.20%,0.8857
2025-07-09,1418.88,跌↓,43.1,涨↑,✗,+0.54%,0.8857
2025-07-10,1426.5,跌↓,41.7,涨↑,✗,+0.04%,0.8857
2025-07-11,1427.0,跌↓,45.8,跌↓,✓,-0.24%,0.8857
2025-07-14,1423.6,跌↓,40.0,跌↓,✓,-0.89%,0.8857
2025-07-15,1411.0,跌↓,41.4,涨↑,✗,+0.00%,0.8857
2025-07-16,1411.03,跌↓,50.2,涨↑,✗,+0.38%,0.8857
2025-07-17,1416.35,跌↓,32.0,涨↑,✗,+1.46%,0.8857
