date,close,predict,prob_up,real,correct,ret,equity
2025-03-27,1589.0,跌↓,38.4,跌↓,✓,-0.24%,1.0918
2025-03-28,1585.21,跌↓,43.6,跌↓,✓,-1.53%,1.0918
2025-03-31,1561.0,跌↓,51.6,跌↓,✓,-0.32%,1.0918
2025-04-01,1556.02,跌↓,50.6,跌↓,✓,-0.45%,1.0918
2025-04-02,1549.02,跌↓,47.8,涨↑,✗,+1.28%,1.0918
2025-04-03,1568.88,跌↓,55.0,跌↓,✓,-4.39%,1.0918
2025-04-07,1500.0,跌↓,54.1,涨↑,✗,+3.00%,1.0918
2025-04-08,1545.0,跌↓,55.0,跌↓,✓,-0.26%,1.0918
2025-04-09,1541.04,涨↑,58.7,涨↑,✓,+0.52%,1.0974
2025-04-10,1549.0,涨↑,57.4,涨↑,✓,+1.29%,1.1116
2025-04-11,1568.98,跌↓,46.3,跌↓,✓,-1.08%,1.1116
2025-04-14,1551.99,涨↑,58.3,涨↑,✓,+0.39%,1.1159
2025-04-15,1558.0,跌↓,53.0,涨↑,✗,+0.08%,1.1159
2025-04-16,1559.17,跌↓,46.8,涨↑,✗,+0.69%,1.1159
2025-04-17,1570.0,跌↓,48.2,跌↓,✓,-0.26%,1.1159
2025-04-18,1565.94,涨↑,58.3,跌↓,✗,-0.95%,1.1052
2025-04-21,1551.0,跌↓,52.6,跌↓,✓,-0.14%,1.1052
2025-04-22,1548.8,跌↓,49.5,涨↑,✗,+0.21%,1.1052
2025-04-23,1552.0,跌↓,41.5,涨↑,✗,+0.02%,1.1052
2025-04-24,1552.25,跌↓,38.7,跌↓,✓,-0.14%,1.1052
2025-04-25,1550.0,跌↓,48.3,跌↓,✓,+0.00%,1.1052
2025-03-28,1585.21,跌↓,39.6,跌↓,✓,-1.53%,1.1052
2025-03-31,1561.0,跌↓,43.9,跌↓,✓,-0.32%,1.1052
2025-04-01,1556.02,跌↓,48.0,跌↓,✓,-0.45%,1.1052
2025-04-02,1549.02,跌↓,46.4,涨↑,✗,+1.28%,1.1052
2025-04-03,1568.88,跌↓,51.8,跌↓,✓,-4.39%,1.1052
2025-04-07,1500.0,跌↓,55.2,涨↑,✗,+3.00%,1.1052
2025-04-08,1545.0,跌↓,55.1,跌↓,✓,-0.26%,1.1052
2025-04-09,1541.04,涨↑,61.0,涨↑,✓,+0.52%,1.1109
2025-04-10,1549.0,跌↓,54.4,涨↑,✗,+1.29%,1.1109
2025-04-11,1568.98,跌↓,44.1,跌↓,✓,-1.08%,1.1109
2025-04-14,1551.99,涨↑,58.2,涨↑,✓,+0.39%,1.1152
2025-04-15,1558.0,跌↓,50.0,涨↑,✗,+0.08%,1.1152
2025-04-16,1559.17,跌↓,48.5,涨↑,✗,+0.69%,1.1152
2025-04-17,1570.0,跌↓,50.8,跌↓,✓,-0.26%,1.1152
2025-04-18,1565.94,涨↑,59.0,跌↓,✗,-0.95%,1.1046
2025-04-21,1551.0,跌↓,50.3,跌↓,✓,-0.14%,1.1046
2025-04-22,1548.8,跌↓,48.4,涨↑,✗,+0.21%,1.1046
2025-04-23,1552.0,跌↓,39.7,涨↑,✗,+0.02%,1.1046
2025-04-24,1552.25,跌↓,39.6,跌↓,✓,-0.14%,1.1046
2025-04-25,1550.0,跌↓,46.4,跌↓,✓,+0.00%,1.1046
2025-04-28,1550.0,跌↓,38.0,跌↓,✓,-0.39%,1.1046
2025-04-29,1544.0,跌↓,38.7,涨↑,✗,+0.19%,1.1046
2025-04-30,1547.0,跌↓,50.4,涨↑,✗,+0.21%,1.1046
2025-05-06,1550.2,跌↓,41.2,涨↑,✗,+0.31%,1.1046
2025-05-07,1555.0,跌↓,47.8,涨↑,✗,+1.49%,1.1046
2025-05-08,1578.19,跌↓,47.8,涨↑,✗,+0.82%,1.1046
2025-05-09,1591.18,跌↓,40.6,涨↑,✗,+0.84%,1.1046
2025-05-12,1604.5,跌↓,46.1,跌↓,✓,-0.89%,1.1046
2025-05-13,1590.3,跌↓,39.9,涨↑,✗,+2.81%,1.1046
2025-05-14,1634.99,跌↓,41.2,跌↓,✓,-0.18%,1.1046
2025-04-14,1551.99,涨↑,60.9,涨↑,✓,+0.39%,1.1089
2025-04-15,1558.0,跌↓,53.2,涨↑,✗,+0.08%,1.1089
2025-04-16,1559.17,跌↓,50.2,涨↑,✗,+0.69%,1.1089
2025-04-17,1570.0,跌↓,48.3,跌↓,✓,-0.26%,1.1089
2025-04-18,1565.94,涨↑,59.4,跌↓,✗,-0.95%,1.0983
2025-04-21,1551.0,跌↓,52.8,跌↓,✓,-0.14%,1.0983
2025-04-22,1548.8,跌↓,52.0,涨↑,✗,+0.21%,1.0983
2025-04-23,1552.0,跌↓,41.7,涨↑,✗,+0.02%,1.0983
2025-04-24,1552.25,跌↓,38.7,跌↓,✓,-0.14%,1.0983
2025-04-25,1550.0,跌↓,46.3,跌↓,✓,+0.00%,1.0983
2025-04-28,1550.0,跌↓,37.6,跌↓,✓,-0.39%,1.0983
2025-04-29,1544.0,跌↓,36.1,涨↑,✗,+0.19%,1.0983
2025-04-30,1547.0,跌↓,42.7,涨↑,✗,+0.21%,1.0983
2025-05-06,1550.2,跌↓,36.3,涨↑,✗,+0.31%,1.0983
2025-05-07,1555.0,跌↓,43.0,涨↑,✗,+1.49%,1.0983
2025-05-08,1578.19,跌↓,45.7,涨↑,✗,+0.82%,1.0983
2025-05-09,1591.18,跌↓,40.0,涨↑,✗,+0.84%,1.0983
2025-05-12,1604.5,跌↓,47.5,跌↓,✓,-0.89%,1.0983
2025-05-13,1590.3,跌↓,41.7,涨↑,✗,+2.81%,1.0983
2025-05-14,1634.99,跌↓,43.5,跌↓,✓,-0.18%,1.0983
2025-05-15,1632.01,跌↓,50.3,跌↓,✓,-1.10%,1.0983
2025-05-16,1614.13,跌↓,46.1,跌↓,✓,-2.18%,1.0983
2025-05-19,1578.98,跌↓,43.2,涨↑,✗,+0.44%,1.0983
2025-05-20,1586.0,跌↓,37.4,跌↓,✓,-0.32%,1.0983
2025-05-21,1580.97,跌↓,45.7,跌↓,✓,-0.06%,1.0983
2025-05-22,1580.0,跌↓,39.6,跌↓,✓,-0.47%,1.0983
2025-05-23,1572.6,跌↓,48.0,跌↓,✓,-1.41%,1.0983
2025-05-26,1550.5,跌↓,45.8,跌↓,✓,-0.43%,1.0983
2025-05-27,1543.9,跌↓,49.2,跌↓,✓,-0.45%,1.0983
2025-05-28,1537.0,跌↓,52.4,涨↑,✗,+0.20%,1.0983
2025-04-28,1550.0,跌↓,38.1,跌↓,✓,-0.39%,1.0983
2025-04-29,1544.0,跌↓,35.4,涨↑,✗,+0.19%,1.0983
2025-04-30,1547.0,跌↓,44.0,涨↑,✗,+0.21%,1.0983
2025-05-06,1550.2,跌↓,33.1,涨↑,✗,+0.31%,1.0983
2025-05-07,1555.0,跌↓,41.5,涨↑,✗,+1.49%,1.0983
2025-05-08,1578.19,跌↓,43.7,涨↑,✗,+0.82%,1.0983
2025-05-09,1591.18,跌↓,39.7,涨↑,✗,+0.84%,1.0983
2025-05-12,1604.5,跌↓,46.2,跌↓,✓,-0.89%,1.0983
2025-05-13,1590.3,跌↓,39.4,涨↑,✗,+2.81%,1.0983
2025-05-14,1634.99,跌↓,44.5,跌↓,✓,-0.18%,1.0983
2025-05-15,1632.01,跌↓,47.4,跌↓,✓,-1.10%,1.0983
2025-05-16,1614.13,跌↓,45.8,跌↓,✓,-2.18%,1.0983
2025-05-19,1578.98,跌↓,44.3,涨↑,✗,+0.44%,1.0983
2025-05-20,1586.0,跌↓,38.1,跌↓,✓,-0.32%,1.0983
2025-05-21,1580.97,跌↓,43.8,跌↓,✓,-0.06%,1.0983
2025-05-22,1580.0,跌↓,39.0,跌↓,✓,-0.47%,1.0983
2025-05-23,1572.6,跌↓,43.6,跌↓,✓,-1.41%,1.0983
2025-05-26,1550.5,跌↓,44.4,跌↓,✓,-0.43%,1.0983
2025-05-27,1543.9,跌↓,48.0,跌↓,✓,-0.45%,1.0983
2025-05-28,1537.0,跌↓,49.7,涨↑,✗,+0.20%,1.0983
2025-05-29,1540.0,跌↓,50.5,跌↓,✓,-1.17%,1.0983
2025-05-30,1522.0,跌↓,42.5,跌↓,✓,-0.85%,1.0983
2025-06-03,1509.0,跌↓,45.7,涨↑,✗,+0.06%,1.0983
2025-06-04,1509.96,跌↓,50.9,涨↑,✗,+0.27%,1.0983
2025-06-05,1514.0,跌↓,40.5,跌↓,✓,-0.50%,1.0983
2025-06-06,1506.39,跌↓,42.0,跌↓,✓,-1.35%,1.0983
2025-06-09,1486.11,跌↓,44.8,跌↓,✓,-0.75%,1.0983
2025-06-10,1475.01,跌↓,46.1,涨↑,✗,+0.34%,1.0983
2025-06-11,1480.0,跌↓,52.6,跌↓,✓,-1.42%,1.0983
2025-06-12,1459.0,跌↓,39.9,跌↓,✓,-2.20%,1.0983
2025-05-15,1632.01,跌↓,48.5,跌↓,✓,-1.10%,1.0983
2025-05-16,1614.13,跌↓,45.5,跌↓,✓,-2.18%,1.0983
2025-05-19,1578.98,跌↓,48.1,涨↑,✗,+0.44%,1.0983
2025-05-20,1586.0,跌↓,38.6,跌↓,✓,-0.32%,1.0983
2025-05-21,1580.97,跌↓,41.2,跌↓,✓,-0.06%,1.0983
2025-05-22,1580.0,跌↓,40.6,跌↓,✓,-0.47%,1.0983
2025-05-23,1572.6,跌↓,45.5,跌↓,✓,-1.41%,1.0983
2025-05-26,1550.5,跌↓,42.8,跌↓,✓,-0.43%,1.0983
2025-05-27,1543.9,跌↓,45.0,跌↓,✓,-0.45%,1.0983
2025-05-28,1537.0,跌↓,47.0,涨↑,✗,+0.20%,1.0983
2025-05-29,1540.0,跌↓,53.3,跌↓,✓,-1.17%,1.0983
2025-05-30,1522.0,跌↓,44.9,跌↓,✓,-0.85%,1.0983
2025-06-03,1509.0,跌↓,45.1,涨↑,✗,+0.06%,1.0983
2025-06-04,1509.96,跌↓,51.2,涨↑,✗,+0.27%,1.0983
2025-06-05,1514.0,跌↓,42.5,跌↓,✓,-0.50%,1.0983
2025-06-06,1506.39,跌↓,43.8,跌↓,✓,-1.35%,1.0983
2025-06-09,1486.11,跌↓,47.0,跌↓,✓,-0.75%,1.0983
2025-06-10,1475.01,跌↓,46.3,涨↑,✗,+0.34%,1.0983
2025-06-11,1480.0,跌↓,52.7,跌↓,✓,-1.42%,1.0983
2025-06-12,1459.0,跌↓,42.3,跌↓,✓,-2.20%,1.0983
2025-06-13,1426.95,跌↓,47.6,跌↓,✓,-0.33%,1.0983
2025-06-16,1422.29,跌↓,46.1,涨↑,✗,+0.33%,1.0983
2025-06-17,1427.0,跌↓,44.5,跌↓,✓,-0.14%,1.0983
2025-06-18,1425.0,跌↓,44.0,涨↑,✗,+0.07%,1.0983
2025-06-19,1426.0,跌↓,45.3,涨↑,✗,+0.19%,1.0983
2025-06-20,1428.66,跌↓,48.5,跌↓,✓,-0.61%,1.0983
2025-06-23,1420.0,跌↓,42.5,涨↑,✗,+1.21%,1.0983
2025-06-24,1437.2,跌↓,46.5,跌↓,✓,-0.09%,1.0983
2025-06-25,1435.86,跌↓,48.8,跌↓,✓,-1.10%,1.0983
2025-06-26,1420.0,跌↓,46.5,跌↓,✓,-1.19%,1.0983
2025-05-29,1540.0,跌↓,48.9,跌↓,✓,-1.17%,1.0983
2025-05-30,1522.0,跌↓,44.2,跌↓,✓,-0.85%,1.0983
2025-06-03,1509.0,跌↓,44.0,涨↑,✗,+0.06%,1.0983
2025-06-04,1509.96,跌↓,50.8,涨↑,✗,+0.27%,1.0983
2025-06-05,1514.0,跌↓,42.7,跌↓,✓,-0.50%,1.0983
2025-06-06,1506.39,跌↓,44.7,跌↓,✓,-1.35%,1.0983
2025-06-09,1486.11,跌↓,47.6,跌↓,✓,-0.75%,1.0983
2025-06-10,1475.01,跌↓,48.5,涨↑,✗,+0.34%,1.0983
2025-06-11,1480.0,跌↓,50.9,跌↓,✓,-1.42%,1.0983
2025-06-12,1459.0,跌↓,42.7,跌↓,✓,-2.20%,1.0983
2025-06-13,1426.95,跌↓,48.4,跌↓,✓,-0.33%,1.0983
2025-06-16,1422.29,跌↓,47.3,涨↑,✗,+0.33%,1.0983
2025-06-17,1427.0,跌↓,44.8,跌↓,✓,-0.14%,1.0983
2025-06-18,1425.0,跌↓,42.4,涨↑,✗,+0.07%,1.0983
2025-06-19,1426.0,跌↓,45.0,涨↑,✗,+0.19%,1.0983
2025-06-20,1428.66,跌↓,48.7,跌↓,✓,-0.61%,1.0983
2025-06-23,1420.0,跌↓,43.1,涨↑,✗,+1.21%,1.0983
2025-06-24,1437.2,跌↓,44.2,跌↓,✓,-0.09%,1.0983
2025-06-25,1435.86,跌↓,49.1,跌↓,✓,-1.10%,1.0983
2025-06-26,1420.0,跌↓,46.9,跌↓,✓,-1.19%,1.0983
2025-06-27,1403.09,跌↓,49.3,涨↑,✗,+0.46%,1.0983
2025-06-30,1409.52,跌↓,39.3,跌↓,✓,-0.31%,1.0983
2025-07-01,1405.1,跌↓,38.4,涨↑,✗,+0.32%,1.0983
2025-07-02,1409.6,跌↓,37.6,涨↑,✗,+0.43%,1.0983
2025-07-03,1415.6,跌↓,35.4,涨↑,✗,+0.47%,1.0983
2025-07-04,1422.22,跌↓,39.3,跌↓,✓,-0.81%,1.0983
2025-07-07,1410.7,跌↓,42.7,涨↑,✗,+0.38%,1.0983
2025-07-08,1416.11,跌↓,46.1,涨↑,✗,+0.20%,1.0983
2025-07-09,1418.88,跌↓,44.8,涨↑,✗,+0.54%,1.0983
2025-07-10,1426.5,跌↓,44.8,涨↑,✗,+0.04%,1.0983
2025-06-13,1426.95,跌↓,50.5,跌↓,✓,-0.33%,1.0983
2025-06-16,1422.29,跌↓,47.4,涨↑,✗,+0.33%,1.0983
2025-06-17,1427.0,跌↓,44.2,跌↓,✓,-0.14%,1.0983
2025-06-18,1425.0,跌↓,38.6,涨↑,✗,+0.07%,1.0983
2025-06-19,1426.0,跌↓,43.2,涨↑,✗,+0.19%,1.0983
2025-06-20,1428.66,跌↓,43.9,跌↓,✓,-0.61%,1.0983
2025-06-23,1420.0,跌↓,40.9,涨↑,✗,+1.21%,1.0983
2025-06-24,1437.2,跌↓,47.4,跌↓,✓,-0.09%,1.0983
2025-06-25,1435.86,跌↓,48.7,跌↓,✓,-1.10%,1.0983
2025-06-26,1420.0,跌↓,46.8,跌↓,✓,-1.19%,1.0983
2025-06-27,1403.09,跌↓,53.4,涨↑,✗,+0.46%,1.0983
2025-06-30,1409.52,跌↓,40.2,跌↓,✓,-0.31%,1.0983
2025-07-01,1405.1,跌↓,38.7,涨↑,✗,+0.32%,1.0983
2025-07-02,1409.6,跌↓,39.0,涨↑,✗,+0.43%,1.0983
2025-07-03,1415.6,跌↓,35.8,涨↑,✗,+0.47%,1.0983
2025-07-04,1422.22,跌↓,36.8,跌↓,✓,-0.81%,1.0983
2025-07-07,1410.7,跌↓,44.0,涨↑,✗,+0.38%,1.0983
2025-07-08,1416.11,跌↓,49.7,涨↑,✗,+0.20%,1.0983
2025-07-09,1418.88,跌↓,47.8,涨↑,✗,+0.54%,1.0983
2025-07-10,1426.5,跌↓,44.1,涨↑,✗,+0.04%,1.0983
2025-07-11,1427.0,跌↓,44.2,跌↓,✓,-0.24%,1.0983
2025-07-14,1423.6,跌↓,41.8,跌↓,✓,-0.89%,1.0983
2025-07-15,1411.0,跌↓,43.7,涨↑,✗,+0.00%,1.0983
2025-07-16,1411.03,跌↓,50.2,涨↑,✗,+0.38%,1.0983
2025-07-17,1416.35,跌↓,35.6,涨↑,✗,+1.46%,1.0983
2025-07-18,1437.0,跌↓,34.8,涨↑,✗,+0.42%,1.0983
2025-07-21,1443.0,跌↓,39.2,涨↑,✗,+1.52%,1.0983
2025-07-22,1464.98,跌↓,39.8,涨↑,✗,+0.72%,1.0983
2025-07-23,1475.5,跌↓,42.8,涨↑,✗,+1.08%,1.0983
2025-07-24,1491.5,跌↓,39.9,跌↓,✓,-2.45%,1.0983
2025-06-27,1403.09,跌↓,54.1,涨↑,✗,+0.46%,1.0983
2025-06-30,1409.52,跌↓,39.7,跌↓,✓,-0.31%,1.0983
2025-07-01,1405.1,跌↓,40.1,涨↑,✗,+0.32%,1.0983
2025-07-02,1409.6,跌↓,38.4,涨↑,✗,+0.43%,1.0983
2025-07-03,1415.6,跌↓,36.1,涨↑,✗,+0.47%,1.0983
2025-07-04,1422.22,跌↓,36.8,跌↓,✓,-0.81%,1.0983
2025-07-07,1410.7,跌↓,45.8,涨↑,✗,+0.38%,1.0983
2025-07-08,1416.11,跌↓,47.6,涨↑,✗,+0.20%,1.0983
2025-07-09,1418.88,跌↓,45.3,涨↑,✗,+0.54%,1.0983
2025-07-10,1426.5,跌↓,39.4,涨↑,✗,+0.04%,1.0983
2025-07-11,1427.0,跌↓,41.7,跌↓,✓,-0.24%,1.0983
2025-07-14,1423.6,跌↓,40.7,跌↓,✓,-0.89%,1.0983
2025-07-15,1411.0,跌↓,46.2,涨↑,✗,+0.00%,1.0983
2025-07-16,1411.03,跌↓,52.0,涨↑,✗,+0.38%,1.0983
2025-07-17,1416.35,跌↓,36.5,涨↑,✗,+1.46%,1.0983
2025-07-18,1437.0,跌↓,35.3,涨↑,✗,+0.42%,1.0983
2025-07-21,1443.0,跌↓,36.6,涨↑,✗,+1.52%,1.0983
2025-07-22,1464.98,跌↓,38.9,涨↑,✗,+0.72%,1.0983
2025-07-23,1475.5,跌↓,41.8,涨↑,✗,+1.08%,1.0983
2025-07-24,1491.5,跌↓,39.5,跌↓,✓,-2.45%,1.0983
2025-07-25,1455.0,跌↓,39.9,跌↓,✓,-1.12%,1.0983
2025-07-28,1438.66,跌↓,48.4,涨↑,✗,+0.02%,1.0983
2025-07-29,1439.0,跌↓,42.7,涨↑,✗,+0.73%,1.0983
2025-07-30,1449.44,跌↓,38.3,跌↓,✓,-1.92%,1.0983
2025-07-31,1421.67,跌↓,36.5,跌↓,✓,-0.33%,1.0983
2025-08-01,1417.0,跌↓,43.9,涨↑,✗,+0.14%,1.0983
2025-08-04,1419.0,跌↓,43.7,涨↑,✗,+0.62%,1.0983
2025-08-05,1427.74,跌↓,36.8,跌↓,✓,-0.27%,1.0983
2025-08-06,1423.88,跌↓,37.7,跌↓,✓,-0.11%,1.0983
2025-08-07,1422.35,跌↓,46.0,跌↓,✓,-0.10%,1.0983
2025-07-11,1427.0,跌↓,50.2,跌↓,✓,-0.24%,1.0983
2025-07-14,1423.6,跌↓,49.2,跌↓,✓,-0.89%,1.0983
2025-07-15,1411.0,跌↓,50.7,涨↑,✗,+0.00%,1.0983
2025-07-16,1411.03,涨↑,55.5,涨↑,✓,+0.38%,1.1024
2025-07-17,1416.35,跌↓,41.7,涨↑,✗,+1.46%,1.1024
2025-07-18,1437.0,跌↓,38.9,涨↑,✗,+0.42%,1.1024
2025-07-21,1443.0,跌↓,39.9,涨↑,✗,+1.52%,1.1024
2025-07-22,1464.98,跌↓,43.0,涨↑,✗,+0.72%,1.1024
2025-07-23,1475.5,跌↓,43.9,涨↑,✗,+1.08%,1.1024
2025-07-24,1491.5,跌↓,39.1,跌↓,✓,-2.45%,1.1024
2025-07-25,1455.0,跌↓,44.7,跌↓,✓,-1.12%,1.1024
2025-07-28,1438.66,跌↓,52.1,涨↑,✗,+0.02%,1.1024
2025-07-29,1439.0,跌↓,47.7,涨↑,✗,+0.73%,1.1024
2025-07-30,1449.44,跌↓,41.2,跌↓,✓,-1.92%,1.1024
2025-07-31,1421.67,跌↓,38.6,跌↓,✓,-0.33%,1.1024
2025-08-01,1417.0,跌↓,50.5,涨↑,✗,+0.14%,1.1024
2025-08-04,1419.0,跌↓,47.6,涨↑,✗,+0.62%,1.1024
2025-08-05,1427.74,跌↓,36.6,跌↓,✓,-0.27%,1.1024
2025-08-06,1423.88,跌↓,38.4,跌↓,✓,-0.11%,1.1024
2025-08-07,1422.35,跌↓,51.3,跌↓,✓,-0.10%,1.1024
2025-08-08,1420.97,跌↓,50.3,涨↑,✗,+1.69%,1.1024
2025-08-11,1445.0,跌↓,49.8,跌↓,✓,-0.55%,1.1024
2025-08-12,1437.04,涨↑,59.6,跌↓,✗,-1.18%,1.0894
2025-08-13,1420.05,涨↑,63.3,涨↑,✓,+0.49%,1.0947
2025-08-14,1426.99,涨↑,60.1,跌↓,✗,-0.34%,1.091
2025-08-15,1422.08,跌↓,51.1,涨↑,✗,+0.45%,1.091
2025-08-18,1428.5,跌↓,52.6,涨↑,✗,+0.67%,1.091
2025-08-19,1438.0,跌↓,48.7,涨↑,✗,+0.83%,1.091
2025-08-20,1450.0,跌↓,46.7,跌↓,✓,-0.12%,1.091
2025-08-21,1448.25,跌↓,50.5,涨↑,✗,+1.08%,1.091
2025-07-25,1455.0,跌↓,46.3,跌↓,✓,-1.12%,1.091
2025-07-28,1438.66,涨↑,53.0,涨↑,✓,+0.02%,1.0912
2025-07-29,1439.0,跌↓,48.8,涨↑,✗,+0.73%,1.0912
2025-07-30,1449.44,跌↓,43.1,跌↓,✓,-1.92%,1.0912
2025-07-31,1421.67,跌↓,44.7,跌↓,✓,-0.33%,1.0912
2025-08-01,1417.0,涨↑,53.0,涨↑,✓,+0.14%,1.0928
2025-08-04,1419.0,跌↓,50.7,涨↑,✗,+0.62%,1.0928
2025-08-05,1427.74,跌↓,41.1,跌↓,✓,-0.27%,1.0928
2025-08-06,1423.88,跌↓,43.7,跌↓,✓,-0.11%,1.0928
2025-08-07,1422.35,跌↓,51.3,跌↓,✓,-0.10%,1.0928
2025-08-08,1420.97,跌↓,52.2,涨↑,✗,+1.69%,1.0928
2025-08-11,1445.0,跌↓,52.3,跌↓,✓,-0.55%,1.0928
2025-08-12,1437.04,涨↑,61.1,跌↓,✗,-1.18%,1.0798
2025-08-13,1420.05,涨↑,63.3,涨↑,✓,+0.49%,1.0851
2025-08-14,1426.99,涨↑,61.8,跌↓,✗,-0.34%,1.0814
2025-08-15,1422.08,跌↓,52.4,涨↑,✗,+0.45%,1.0814
2025-08-18,1428.5,涨↑,60.6,涨↑,✓,+0.67%,1.0886
2025-08-19,1438.0,涨↑,55.0,涨↑,✓,+0.83%,1.0977
2025-08-20,1450.0,涨↑,53.0,跌↓,✗,-0.12%,1.0963
2025-08-21,1448.25,涨↑,53.4,涨↑,✓,+1.08%,1.1082
2025-08-22,1463.95,跌↓,47.4,涨↑,✗,+1.80%,1.1082
2025-08-25,1490.33,跌↓,45.6,跌↓,✓,-0.59%,1.1082
2025-08-26,1481.61,跌↓,50.0,跌↓,✓,-2.27%,1.1082
2025-08-27,1448.0,涨↑,55.8,跌↓,✗,-0.13%,1.1068
2025-08-28,1446.1,涨↑,54.9,涨↑,✓,+2.34%,1.1327
2025-08-29,1480.0,跌↓,43.7,跌↓,✓,-0.26%,1.1327
2025-09-01,1476.1,跌↓,48.9,涨↑,✗,+1.03%,1.1327
2025-09-02,1491.3,跌↓,46.4,跌↓,✓,-0.72%,1.1327
2025-09-03,1480.55,跌↓,46.8,跌↓,✓,-0.53%,1.1327
2025-09-04,1472.66,跌↓,50.7,涨↑,✗,+0.70%,1.1327
2025-08-08,1420.97,跌↓,48.8,涨↑,✗,+1.69%,1.1327
2025-08-11,1445.0,跌↓,48.4,跌↓,✓,-0.55%,1.1327
2025-08-12,1437.04,涨↑,56.9,跌↓,✗,-1.18%,1.1193
2025-08-13,1420.05,涨↑,62.4,涨↑,✓,+0.49%,1.1248
2025-08-14,1426.99,涨↑,61.6,跌↓,✗,-0.34%,1.1209
2025-08-15,1422.08,涨↑,53.0,涨↑,✓,+0.45%,1.126
2025-08-18,1428.5,涨↑,58.7,涨↑,✓,+0.67%,1.1335
2025-08-19,1438.0,跌↓,51.8,涨↑,✗,+0.83%,1.1335
2025-08-20,1450.0,跌↓,49.9,跌↓,✓,-0.12%,1.1335
2025-08-21,1448.25,跌↓,50.2,涨↑,✗,+1.08%,1.1335
2025-08-22,1463.95,跌↓,46.6,涨↑,✗,+1.80%,1.1335
2025-08-25,1490.33,跌↓,45.7,跌↓,✓,-0.59%,1.1335
2025-08-26,1481.61,跌↓,47.7,跌↓,✓,-2.27%,1.1335
2025-08-27,1448.0,涨↑,57.8,跌↓,✗,-0.13%,1.132
2025-08-28,1446.1,涨↑,60.4,涨↑,✓,+2.34%,1.1585
2025-08-29,1480.0,跌↓,44.8,跌↓,✓,-0.26%,1.1585
2025-09-01,1476.1,跌↓,47.9,涨↑,✗,+1.03%,1.1585
2025-09-02,1491.3,跌↓,45.3,跌↓,✓,-0.72%,1.1585
2025-09-03,1480.55,跌↓,47.2,跌↓,✓,-0.53%,1.1585
2025-09-04,1472.66,涨↑,53.0,涨↑,✓,+0.70%,1.1667
2025-09-05,1483.0,跌↓,45.7,涨↑,✗,+1.23%,1.1667
2025-09-08,1501.23,跌↓,39.4,涨↑,✗,+0.25%,1.1667
2025-09-09,1505.0,跌↓,39.7,涨↑,✗,+1.13%,1.1667
2025-09-10,1522.01,跌↓,35.6,涨↑,✗,+0.10%,1.1667
2025-09-11,1523.5,跌↓,38.2,跌↓,✓,-0.49%,1.1667
2025-09-12,1516.0,跌↓,37.8,跌↓,✓,-0.06%,1.1667
2025-09-15,1515.1,跌↓,39.6,跌↓,✓,-1.00%,1.1667
2025-09-16,1499.98,跌↓,51.1,跌↓,✓,-0.47%,1.1667
2025-09-17,1493.0,涨↑,55.2,跌↓,✗,-1.68%,1.1471
2025-09-18,1467.96,跌↓,45.9,涨↑,✗,+0.00%,1.1471
2025-08-22,1463.95,跌↓,45.5,涨↑,✗,+1.80%,1.1471
2025-08-25,1490.33,跌↓,42.7,跌↓,✓,-0.59%,1.1471
2025-08-26,1481.61,跌↓,49.2,跌↓,✓,-2.27%,1.1471
2025-08-27,1448.0,涨↑,55.6,跌↓,✗,-0.13%,1.1456
2025-08-28,1446.1,涨↑,58.9,涨↑,✓,+2.34%,1.1724
2025-08-29,1480.0,跌↓,44.2,跌↓,✓,-0.26%,1.1724
2025-09-01,1476.1,跌↓,46.6,涨↑,✗,+1.03%,1.1724
2025-09-02,1491.3,跌↓,39.4,跌↓,✓,-0.72%,1.1724
2025-09-03,1480.55,跌↓,45.7,跌↓,✓,-0.53%,1.1724
2025-09-04,1472.66,跌↓,51.2,涨↑,✗,+0.70%,1.1724
2025-09-05,1483.0,跌↓,43.4,涨↑,✗,+1.23%,1.1724
2025-09-08,1501.23,跌↓,36.7,涨↑,✗,+0.25%,1.1724
2025-09-09,1505.0,跌↓,40.6,涨↑,✗,+1.13%,1.1724
2025-09-10,1522.01,跌↓,34.4,涨↑,✗,+0.10%,1.1724
2025-09-11,1523.5,跌↓,38.2,跌↓,✓,-0.49%,1.1724
2025-09-12,1516.0,跌↓,39.1,跌↓,✓,-0.06%,1.1724
2025-09-15,1515.1,跌↓,41.2,跌↓,✓,-1.00%,1.1724
2025-09-16,1499.98,跌↓,51.4,跌↓,✓,-0.47%,1.1724
2025-09-17,1493.0,涨↑,53.8,跌↓,✗,-1.68%,1.1528
2025-09-18,1467.96,跌↓,44.1,涨↑,✗,+0.00%,1.1528
2025-09-19,1467.97,跌↓,44.0,跌↓,✓,-1.00%,1.1528
2025-09-22,1453.35,跌↓,48.3,跌↓,✓,-0.41%,1.1528
2025-09-23,1447.42,涨↑,58.6,跌↓,✗,-0.37%,1.1485
2025-09-24,1442.0,涨↑,60.3,跌↓,✗,-0.21%,1.1461
2025-09-25,1439.0,涨↑,57.4,跌↓,✗,-0.28%,1.1429
2025-09-26,1435.0,涨↑,53.9,涨↑,✓,+1.80%,1.1635
2025-09-29,1460.86,跌↓,44.5,跌↓,✓,-1.15%,1.1635
2025-09-30,1443.99,跌↓,50.9,跌↓,✓,-0.50%,1.1635
