date,close,predict,prob_up,real,correct,ret,equity,idx
2024-11-04,30.6,跌↓,44.2,涨↑,✗,+0.13%,0.6928,493
2024-11-05,30.64,涨↑,54.5,涨↑,✓,+0.20%,0.6942,494
2024-11-06,30.7,涨↑,64.0,涨↑,✓,+3.58%,0.719,495
2024-11-07,31.8,跌↓,46.7,跌↓,✓,-3.24%,0.719,496
2024-11-08,30.77,涨↑,60.9,涨↑,✓,+0.26%,0.7209,497
2024-11-11,30.85,跌↓,48.4,涨↑,✗,+0.62%,0.7209,498
2024-11-12,31.04,涨↑,55.6,跌↓,✗,-1.64%,0.7091,499
2024-10-16,28.33,跌↓,46.2,跌↓,✓,-1.80%,0.7091,480
2024-10-17,27.82,跌↓,48.5,涨↑,✗,+2.37%,0.7091,481
2024-10-18,28.48,跌↓,40.4,涨↑,✗,+0.42%,0.7091,482
2024-10-21,28.6,跌↓,48.6,涨↑,✗,+1.57%,0.7091,483
2024-10-22,29.05,跌↓,42.5,跌↓,✓,-0.72%,0.7091,484
2024-10-23,28.84,涨↑,56.7,跌↓,✗,-1.66%,0.6973,485
2024-10-24,28.36,跌↓,48.1,涨↑,✗,+1.41%,0.6973,486
2024-10-25,28.76,跌↓,39.4,涨↑,✗,+1.32%,0.6973,487
2024-10-28,29.14,跌↓,38.3,涨↑,✗,+3.67%,0.6973,488
2024-10-29,30.21,跌↓,46.4,涨↑,✗,+7.08%,0.6973,489
2024-10-30,32.35,跌↓,34.7,跌↓,✓,-3.00%,0.6973,490
2024-10-31,31.38,跌↓,50.9,跌↓,✓,-4.72%,0.6973,491
2024-11-01,29.9,跌↓,45.2,涨↑,✗,+2.34%,0.6973,492
2024-11-04,30.6,跌↓,40.0,涨↑,✗,+0.13%,0.6973,493
2024-11-05,30.64,涨↑,58.5,涨↑,✓,+0.20%,0.6986,494
2024-11-06,30.7,涨↑,63.7,涨↑,✓,+3.58%,0.7237,495
2024-11-07,31.8,跌↓,48.1,跌↓,✓,-3.24%,0.7237,496
2024-11-08,30.77,涨↑,61.3,涨↑,✓,+0.26%,0.7255,497
2024-11-11,30.85,跌↓,47.5,涨↑,✗,+0.62%,0.7255,498
2024-11-12,31.04,跌↓,48.9,跌↓,✓,-1.64%,0.7255,499
2024-11-13,30.53,涨↑,63.8,跌↓,✗,-3.14%,0.7027,500
2024-11-14,29.57,跌↓,50.4,跌↓,✓,-2.33%,0.7027,501
2024-11-15,28.88,跌↓,49.8,跌↓,✓,-2.80%,0.7027,502
2024-11-18,28.07,跌↓,49.7,涨↑,✗,+0.50%,0.7027,503
2024-11-19,28.21,涨↑,52.8,涨↑,✓,+2.23%,0.7184,504
2024-11-20,28.84,跌↓,51.4,涨↑,✗,+0.52%,0.7184,505
2024-11-21,28.99,涨↑,56.4,跌↓,✗,-1.66%,0.7065,506
2024-11-22,28.51,涨↑,59.9,涨↑,✓,+2.07%,0.7211,507
2024-11-25,29.1,跌↓,48.2,跌↓,✓,-1.03%,0.7211,508
2024-11-26,28.8,涨↑,60.5,涨↑,✓,+0.14%,0.7221,509
2024-10-30,32.35,跌↓,43.3,跌↓,✓,-3.00%,0.7221,490
2024-10-31,31.38,涨↑,51.2,跌↓,✗,-4.72%,0.6881,491
2024-11-01,29.9,涨↑,52.8,涨↑,✓,+2.34%,0.7042,492
2024-11-04,30.6,跌↓,46.1,涨↑,✗,+0.13%,0.7042,493
2024-11-05,30.64,涨↑,62.9,涨↑,✓,+0.20%,0.7056,494
2024-11-06,30.7,涨↑,67.8,涨↑,✓,+3.58%,0.7309,495
2024-11-07,31.8,涨↑,53.9,跌↓,✗,-3.24%,0.7072,496
2024-11-08,30.77,涨↑,64.4,涨↑,✓,+0.26%,0.709,497
2024-11-11,30.85,涨↑,53.2,涨↑,✓,+0.62%,0.7134,498
2024-11-12,31.04,涨↑,52.5,跌↓,✗,-1.64%,0.7017,499
2024-11-13,30.53,涨↑,67.0,跌↓,✗,-3.14%,0.6796,500
2024-11-14,29.57,涨↑,62.3,跌↓,✗,-2.33%,0.6637,501
2024-11-15,28.88,涨↑,58.8,跌↓,✗,-2.80%,0.6451,502
2024-11-18,28.07,涨↑,59.3,涨↑,✓,+0.50%,0.6484,503
2024-11-19,28.21,涨↑,61.7,涨↑,✓,+2.23%,0.6628,504
2024-11-20,28.84,涨↑,55.9,涨↑,✓,+0.52%,0.6663,505
2024-11-21,28.99,涨↑,57.4,跌↓,✗,-1.66%,0.6552,506
2024-11-22,28.51,涨↑,60.1,涨↑,✓,+2.07%,0.6688,507
2024-11-25,29.1,涨↑,55.1,跌↓,✗,-1.03%,0.6619,508
2024-11-26,28.8,涨↑,62.8,涨↑,✓,+0.14%,0.6628,509
2024-11-27,28.84,涨↑,55.2,涨↑,✓,+0.55%,0.6665,510
2024-11-28,29.0,涨↑,62.0,涨↑,✓,+0.55%,0.6702,511
2024-11-29,29.16,涨↑,59.1,涨↑,✓,+1.92%,0.6831,512
2024-12-02,29.72,涨↑,55.6,涨↑,✓,+0.44%,0.686,513
2024-12-03,29.85,涨↑,52.9,跌↓,✗,-1.91%,0.6729,514
2024-12-04,29.28,涨↑,55.3,跌↓,✗,-1.02%,0.666,515
2024-12-05,28.98,涨↑,62.0,涨↑,✓,+0.07%,0.6665,516
2024-12-06,29.0,涨↑,65.4,跌↓,✗,-0.28%,0.6647,517
2024-12-09,28.92,涨↑,63.6,涨↑,✓,+0.80%,0.67,518
2024-12-10,29.15,涨↑,63.2,涨↑,✓,+2.57%,0.6872,519
2024-11-13,30.53,涨↑,68.4,跌↓,✗,-3.14%,0.6656,500
2024-11-14,29.57,涨↑,65.5,跌↓,✗,-2.33%,0.6501,501
2024-11-15,28.88,涨↑,61.4,跌↓,✗,-2.80%,0.6318,502
2024-11-18,28.07,涨↑,61.8,涨↑,✓,+0.50%,0.635,503
2024-11-19,28.21,涨↑,61.7,涨↑,✓,+2.23%,0.6492,504
2024-11-20,28.84,涨↑,56.9,涨↑,✓,+0.52%,0.6525,505
2024-11-21,28.99,涨↑,55.3,跌↓,✗,-1.66%,0.6417,506
2024-11-22,28.51,涨↑,57.2,涨↑,✓,+2.07%,0.655,507
2024-11-25,29.1,跌↓,46.1,跌↓,✓,-1.03%,0.655,508
2024-11-26,28.8,涨↑,59.5,涨↑,✓,+0.14%,0.6559,509
2024-11-27,28.84,跌↓,50.8,涨↑,✗,+0.55%,0.6559,510
2024-11-28,29.0,涨↑,54.9,涨↑,✓,+0.55%,0.6595,511
2024-11-29,29.16,跌↓,50.3,涨↑,✗,+1.92%,0.6595,512
2024-12-02,29.72,跌↓,50.7,涨↑,✗,+0.44%,0.6595,513
2024-12-03,29.85,跌↓,48.4,跌↓,✓,-1.91%,0.6595,514
2024-12-04,29.28,涨↑,57.3,跌↓,✗,-1.02%,0.6528,515
2024-12-05,28.98,涨↑,66.5,涨↑,✓,+0.07%,0.6532,516
2024-12-06,29.0,涨↑,67.8,跌↓,✗,-0.28%,0.6514,517
2024-12-09,28.92,涨↑,66.0,涨↑,✓,+0.80%,0.6566,518
2024-12-10,29.15,涨↑,60.8,涨↑,✓,+2.57%,0.6735,519
2024-12-11,29.9,涨↑,57.4,涨↑,✓,+1.67%,0.6848,520
2024-12-12,30.4,涨↑,56.9,跌↓,✗,-3.42%,0.6613,521
2024-12-13,29.36,涨↑,58.9,涨↑,✓,+0.14%,0.6622,522
2024-12-16,29.4,涨↑,56.0,跌↓,✗,-1.12%,0.6548,523
2024-12-17,29.07,涨↑,63.2,跌↓,✗,-0.07%,0.6544,524
2024-12-18,29.05,涨↑,61.9,涨↑,✓,+0.10%,0.655,525
2024-12-19,29.08,涨↑,52.6,涨↑,✓,+1.65%,0.6658,526
2024-12-20,29.56,跌↓,48.3,跌↓,✓,-3.89%,0.6658,527
2024-12-23,28.41,涨↑,59.2,跌↓,✗,-1.51%,0.6558,528
2024-12-24,27.98,涨↑,62.8,涨↑,✓,+1.07%,0.6628,529
2024-11-27,28.84,涨↑,51.7,涨↑,✓,+0.55%,0.6665,510
2024-11-28,29.0,涨↑,57.6,涨↑,✓,+0.55%,0.6701,511
2024-11-29,29.16,涨↑,53.5,涨↑,✓,+1.92%,0.683,512
2024-12-02,29.72,涨↑,52.8,涨↑,✓,+0.44%,0.686,513
2024-12-03,29.85,跌↓,47.9,跌↓,✓,-1.91%,0.686,514
2024-12-04,29.28,涨↑,53.2,跌↓,✗,-1.02%,0.679,515
2024-12-05,28.98,涨↑,60.8,涨↑,✓,+0.07%,0.6794,516
2024-12-06,29.0,涨↑,65.2,跌↓,✗,-0.28%,0.6776,517
2024-12-09,28.92,涨↑,66.6,涨↑,✓,+0.80%,0.683,518
2024-12-10,29.15,涨↑,61.0,涨↑,✓,+2.57%,0.7005,519
2024-12-11,29.9,涨↑,56.9,涨↑,✓,+1.67%,0.7122,520
2024-12-12,30.4,涨↑,57.6,跌↓,✗,-3.42%,0.6879,521
2024-12-13,29.36,涨↑,58.2,涨↑,✓,+0.14%,0.6888,522
2024-12-16,29.4,跌↓,48.3,跌↓,✓,-1.12%,0.6888,523
2024-12-17,29.07,涨↑,57.4,跌↓,✗,-0.07%,0.6883,524
2024-12-18,29.05,涨↑,54.1,涨↑,✓,+0.10%,0.6891,525
2024-12-19,29.08,跌↓,48.8,涨↑,✗,+1.65%,0.6891,526
2024-12-20,29.56,跌↓,49.1,跌↓,✓,-3.89%,0.6891,527
2024-12-23,28.41,涨↑,60.2,跌↓,✗,-1.51%,0.6786,528
2024-12-24,27.98,涨↑,61.2,涨↑,✓,+1.07%,0.6859,529
2024-12-25,28.28,涨↑,61.8,跌↓,✗,-0.35%,0.6835,530
2024-12-26,28.18,涨↑,58.5,涨↑,✓,+1.63%,0.6946,531
2024-12-27,28.64,涨↑,57.8,跌↓,✗,-1.50%,0.6842,532
2024-12-30,28.21,涨↑,62.5,跌↓,✗,-1.81%,0.6718,533
2024-12-31,27.7,涨↑,59.1,跌↓,✗,-1.73%,0.6602,534
2025-01-02,27.22,跌↓,50.4,跌↓,✓,-1.32%,0.6602,535
2025-01-03,26.86,跌↓,50.7,涨↑,✗,+1.68%,0.6602,536
2025-01-06,27.31,跌↓,38.8,跌↓,✓,-0.62%,0.6602,537
2025-01-07,27.14,跌↓,48.6,跌↓,✓,-0.66%,0.6602,538
2025-01-08,26.96,涨↑,53.9,跌↓,✗,-0.37%,0.6577,539
2024-12-11,29.9,跌↓,50.0,涨↑,✗,+1.67%,0.6577,520
2024-12-12,30.4,涨↑,52.4,跌↓,✗,-3.42%,0.6352,521
2024-12-13,29.36,涨↑,59.4,涨↑,✓,+0.14%,0.6361,522
2024-12-16,29.4,跌↓,48.8,跌↓,✓,-1.12%,0.6361,523
2024-12-17,29.07,涨↑,60.2,跌↓,✗,-0.07%,0.6357,524
2024-12-18,29.05,涨↑,57.9,涨↑,✓,+0.10%,0.6363,525
2024-12-19,29.08,涨↑,51.3,涨↑,✓,+1.65%,0.6468,526
2024-12-20,29.56,涨↑,52.1,跌↓,✗,-3.89%,0.6217,527
2024-12-23,28.41,涨↑,61.6,跌↓,✗,-1.51%,0.6123,528
2024-12-24,27.98,涨↑,61.6,涨↑,✓,+1.07%,0.6188,529
2024-12-25,28.28,涨↑,62.7,跌↓,✗,-0.35%,0.6166,530
2024-12-26,28.18,涨↑,62.3,涨↑,✓,+1.63%,0.6267,531
2024-12-27,28.64,涨↑,56.7,跌↓,✗,-1.50%,0.6173,532
2024-12-30,28.21,涨↑,63.3,跌↓,✗,-1.81%,0.6061,533
2024-12-31,27.7,涨↑,61.2,跌↓,✗,-1.73%,0.5956,534
2025-01-02,27.22,涨↑,52.3,跌↓,✗,-1.32%,0.5877,535
2025-01-03,26.86,涨↑,53.7,涨↑,✓,+1.68%,0.5976,536
2025-01-06,27.31,跌↓,39.9,跌↓,✓,-0.62%,0.5976,537
2025-01-07,27.14,涨↑,52.6,跌↓,✗,-0.66%,0.5936,538
2025-01-08,26.96,涨↑,57.8,跌↓,✗,-0.37%,0.5914,539
2025-01-09,26.86,涨↑,58.3,跌↓,✗,-3.05%,0.5734,540
2025-01-10,26.04,涨↑,56.8,涨↑,✓,+1.04%,0.5793,541
2025-01-13,26.31,涨↑,51.5,涨↑,✓,+1.86%,0.5901,542
2025-01-14,26.8,跌↓,45.9,跌↓,✓,-1.79%,0.5901,543
2025-01-15,26.32,涨↑,61.8,跌↓,✗,-0.30%,0.5883,544
2025-01-16,26.24,涨↑,58.5,涨↑,✓,+0.34%,0.5903,545
2025-01-17,26.33,涨↑,56.3,涨↑,✓,+0.87%,0.5955,546
2025-01-20,26.56,涨↑,52.9,跌↓,✗,-0.23%,0.5941,547
2025-01-21,26.5,涨↑,50.8,跌↓,✗,-1.89%,0.5829,548
2025-01-22,26.0,跌↓,47.9,涨↑,✗,+0.04%,0.5829,549
2024-12-25,28.28,涨↑,63.6,跌↓,✗,-0.35%,0.5809,530
2024-12-26,28.18,涨↑,60.2,涨↑,✓,+1.63%,0.5904,531
2024-12-27,28.64,涨↑,54.3,跌↓,✗,-1.50%,0.5815,532
2024-12-30,28.21,涨↑,62.4,跌↓,✗,-1.81%,0.571,533
2024-12-31,27.7,涨↑,57.6,跌↓,✗,-1.73%,0.5611,534
2025-01-02,27.22,跌↓,45.8,跌↓,✓,-1.32%,0.5611,535
2025-01-03,26.86,跌↓,47.3,涨↑,✗,+1.68%,0.5611,536
2025-01-06,27.31,跌↓,39.3,跌↓,✓,-0.62%,0.5611,537
2025-01-07,27.14,涨↑,53.9,跌↓,✗,-0.66%,0.5574,538
2025-01-08,26.96,涨↑,59.4,跌↓,✗,-0.37%,0.5553,539
2025-01-09,26.86,涨↑,57.9,跌↓,✗,-3.05%,0.5383,540
2025-01-10,26.04,涨↑,56.9,涨↑,✓,+1.04%,0.5439,541
2025-01-13,26.31,跌↓,49.9,涨↑,✗,+1.86%,0.5439,542
2025-01-14,26.8,跌↓,50.2,跌↓,✓,-1.79%,0.5439,543
2025-01-15,26.32,涨↑,63.4,跌↓,✗,-0.30%,0.5423,544
2025-01-16,26.24,涨↑,58.8,涨↑,✓,+0.34%,0.5441,545
2025-01-17,26.33,涨↑,59.2,涨↑,✓,+0.87%,0.5489,546
2025-01-20,26.56,涨↑,52.8,跌↓,✗,-0.23%,0.5476,547
2025-01-21,26.5,涨↑,54.0,跌↓,✗,-1.89%,0.5373,548
2025-01-22,26.0,跌↓,46.4,涨↑,✗,+0.04%,0.5373,549
2025-01-23,26.01,涨↑,55.8,跌↓,✗,-1.81%,0.5276,550
2025-01-24,25.54,涨↑,59.1,跌↓,✗,-0.51%,0.5249,551
2025-01-27,25.41,涨↑,66.2,跌↓,✗,-1.61%,0.5164,552
2025-02-05,25.0,涨↑,58.8,涨↑,✓,+0.28%,0.5179,553
2025-02-06,25.07,涨↑,62.1,涨↑,✓,+0.68%,0.5214,554
2025-02-07,25.24,涨↑,63.0,涨↑,✓,+0.48%,0.5239,555
2025-02-10,25.36,涨↑,58.5,跌↓,✗,-2.17%,0.5125,556
2025-02-11,24.81,涨↑,61.2,涨↑,✓,+0.97%,0.5175,557
2025-02-12,25.05,涨↑,58.7,涨↑,✓,+10.02%,0.5693,558
2025-02-13,27.56,涨↑,58.9,涨↑,✓,+0.36%,0.5714,559
2025-01-09,26.86,跌↓,48.0,跌↓,✓,-3.05%,0.5714,540
2025-01-10,26.04,涨↑,55.2,涨↑,✓,+1.04%,0.5773,541
2025-01-13,26.31,跌↓,39.8,涨↑,✗,+1.86%,0.5773,542
2025-01-14,26.8,跌↓,40.1,跌↓,✓,-1.79%,0.5773,543
2025-01-15,26.32,跌↓,51.1,跌↓,✓,-0.30%,0.5773,544
2025-01-16,26.24,跌↓,50.5,涨↑,✗,+0.34%,0.5773,545
2025-01-17,26.33,跌↓,45.0,涨↑,✗,+0.87%,0.5773,546
2025-01-20,26.56,跌↓,44.0,跌↓,✓,-0.23%,0.5773,547
2025-01-21,26.5,跌↓,44.0,跌↓,✓,-1.89%,0.5773,548
2025-01-22,26.0,跌↓,40.2,涨↑,✗,+0.04%,0.5773,549
2025-01-23,26.01,跌↓,48.5,跌↓,✓,-1.81%,0.5773,550
2025-01-24,25.54,涨↑,53.9,跌↓,✗,-0.51%,0.5744,551
2025-01-27,25.41,涨↑,63.2,跌↓,✗,-1.61%,0.5651,552
2025-02-05,25.0,涨↑,58.0,涨↑,✓,+0.28%,0.5667,553
2025-02-06,25.07,涨↑,60.6,涨↑,✓,+0.68%,0.5705,554
2025-02-07,25.24,涨↑,57.0,涨↑,✓,+0.48%,0.5733,555
2025-02-10,25.36,跌↓,51.6,跌↓,✓,-2.17%,0.5733,556
2025-02-11,24.81,涨↑,60.9,涨↑,✓,+0.97%,0.5788,557
2025-02-12,25.05,涨↑,53.9,涨↑,✓,+10.02%,0.6368,558
2025-02-13,27.56,涨↑,58.6,涨↑,✓,+0.36%,0.6391,559
2025-02-14,27.66,跌↓,50.2,跌↓,✓,-2.53%,0.6391,560
2025-02-17,26.96,涨↑,54.5,跌↓,✗,-1.11%,0.632,561
2025-02-18,26.66,涨↑,58.5,涨↑,✓,+1.69%,0.6427,562
2025-02-19,27.11,跌↓,49.8,跌↓,✓,-1.99%,0.6427,563
2025-02-20,26.57,涨↑,60.4,涨↑,✓,+1.24%,0.6506,564
2025-02-21,26.9,跌↓,38.9,涨↑,✗,+0.82%,0.6506,565
2025-02-24,27.12,跌↓,43.7,跌↓,✓,-3.13%,0.6506,566
2025-02-25,26.27,跌↓,47.7,涨↑,✗,+0.57%,0.6506,567
2025-02-26,26.42,跌↓,46.9,跌↓,✓,-0.95%,0.6506,568
2025-02-27,26.17,涨↑,55.3,跌↓,✗,-1.99%,0.6377,569
2025-01-23,26.01,涨↑,51.7,跌↓,✗,-1.81%,0.6262,550
2025-01-24,25.54,涨↑,55.8,跌↓,✗,-0.51%,0.623,551
2025-01-27,25.41,涨↑,60.8,跌↓,✗,-1.61%,0.6129,552
2025-02-05,25.0,涨↑,58.1,涨↑,✓,+0.28%,0.6147,553
2025-02-06,25.07,涨↑,61.9,涨↑,✓,+0.68%,0.6188,554
2025-02-07,25.24,涨↑,56.9,涨↑,✓,+0.48%,0.6218,555
2025-02-10,25.36,涨↑,53.7,跌↓,✗,-2.17%,0.6083,556
2025-02-11,24.81,涨↑,59.9,涨↑,✓,+0.97%,0.6142,557
2025-02-12,25.05,涨↑,57.4,涨↑,✓,+10.02%,0.6757,558
2025-02-13,27.56,涨↑,58.0,涨↑,✓,+0.36%,0.6782,559
2025-02-14,27.66,跌↓,51.0,跌↓,✓,-2.53%,0.6782,560
2025-02-17,26.96,涨↑,54.3,跌↓,✗,-1.11%,0.6706,561
2025-02-18,26.66,涨↑,57.5,涨↑,✓,+1.69%,0.6819,562
2025-02-19,27.11,跌↓,47.9,跌↓,✓,-1.99%,0.6819,563
2025-02-20,26.57,涨↑,61.2,涨↑,✓,+1.24%,0.6904,564
2025-02-21,26.9,跌↓,43.7,涨↑,✗,+0.82%,0.6904,565
2025-02-24,27.12,跌↓,43.9,跌↓,✓,-3.13%,0.6904,566
2025-02-25,26.27,涨↑,52.5,涨↑,✓,+0.57%,0.6944,567
2025-02-26,26.42,跌↓,49.1,跌↓,✓,-0.95%,0.6944,568
2025-02-27,26.17,涨↑,57.3,跌↓,✗,-1.99%,0.6806,569
2025-02-28,25.65,跌↓,51.1,跌↓,✓,-0.39%,0.6806,570
2025-03-03,25.55,跌↓,50.1,涨↑,✗,+3.13%,0.6806,571
2025-03-04,26.35,跌↓,36.1,跌↓,✓,-1.25%,0.6806,572
2025-03-05,26.02,跌↓,49.6,涨↑,✗,+0.15%,0.6806,573
2025-03-06,26.06,跌↓,51.1,涨↑,✗,+1.69%,0.6806,574
2025-03-07,26.5,涨↑,52.7,涨↑,✓,+0.53%,0.6842,575
2025-03-10,26.64,跌↓,48.3,涨↑,✗,+9.98%,0.6842,576
2025-03-11,29.3,跌↓,40.8,跌↓,✓,-2.70%,0.6842,577
2025-03-12,28.51,跌↓,48.6,跌↓,✓,-0.67%,0.6842,578
2025-03-13,28.32,跌↓,41.3,跌↓,✓,-0.11%,0.6842,579
2025-02-14,27.66,涨↑,52.5,跌↓,✗,-2.53%,0.6668,560
2025-02-17,26.96,涨↑,52.0,跌↓,✗,-1.11%,0.6594,561
2025-02-18,26.66,涨↑,55.5,涨↑,✓,+1.69%,0.6705,562
2025-02-19,27.11,跌↓,49.5,跌↓,✓,-1.99%,0.6705,563
2025-02-20,26.57,涨↑,61.2,涨↑,✓,+1.24%,0.6789,564
2025-02-21,26.9,跌↓,43.8,涨↑,✗,+0.82%,0.6789,565
2025-02-24,27.12,跌↓,42.2,跌↓,✓,-3.13%,0.6789,566
2025-02-25,26.27,跌↓,50.2,涨↑,✗,+0.57%,0.6789,567
2025-02-26,26.42,涨↑,51.3,跌↓,✗,-0.95%,0.6725,568
2025-02-27,26.17,涨↑,56.6,跌↓,✗,-1.99%,0.6591,569
2025-02-28,25.65,涨↑,53.2,跌↓,✗,-0.39%,0.6565,570
2025-03-03,25.55,跌↓,48.2,涨↑,✗,+3.13%,0.6565,571
2025-03-04,26.35,跌↓,38.6,跌↓,✓,-1.25%,0.6565,572
2025-03-05,26.02,跌↓,47.1,涨↑,✗,+0.15%,0.6565,573
2025-03-06,26.06,跌↓,45.9,涨↑,✗,+1.69%,0.6565,574
2025-03-07,26.5,涨↑,52.7,涨↑,✓,+0.53%,0.66,575
2025-03-10,26.64,跌↓,48.0,涨↑,✗,+9.98%,0.66,576
2025-03-11,29.3,跌↓,46.1,跌↓,✓,-2.70%,0.66,577
2025-03-12,28.51,跌↓,49.2,跌↓,✓,-0.67%,0.66,578
2025-03-13,28.32,跌↓,41.2,跌↓,✓,-0.11%,0.66,579
2025-03-14,28.29,涨↑,64.0,涨↑,✓,+4.21%,0.6878,580
2025-03-17,29.48,涨↑,56.7,跌↓,✗,-0.51%,0.6843,581
2025-03-18,29.33,跌↓,44.9,跌↓,✓,-0.51%,0.6843,582
2025-03-19,29.18,跌↓,49.8,跌↓,✓,-1.47%,0.6843,583
2025-03-20,28.75,涨↑,52.2,跌↓,✗,-1.36%,0.675,584
2025-03-21,28.36,跌↓,35.2,涨↑,✗,+2.75%,0.675,585
2025-03-24,29.14,跌↓,30.1,涨↑,✗,+2.47%,0.675,586
2025-03-25,29.86,跌↓,28.9,涨↑,✗,+0.47%,0.675,587
2025-03-26,30.0,跌↓,37.5,跌↓,✓,-1.77%,0.675,588
2025-03-27,29.47,跌↓,38.5,跌↓,✓,-1.56%,0.675,589
2025-02-28,25.65,涨↑,54.0,跌↓,✗,-0.39%,0.6723,570
2025-03-03,25.55,涨↑,52.0,涨↑,✓,+3.13%,0.6934,571
2025-03-04,26.35,跌↓,35.9,跌↓,✓,-1.25%,0.6934,572
2025-03-05,26.02,跌↓,42.3,涨↑,✗,+0.15%,0.6934,573
2025-03-06,26.06,跌↓,41.7,涨↑,✗,+1.69%,0.6934,574
2025-03-07,26.5,跌↓,49.4,涨↑,✗,+0.53%,0.6934,575
2025-03-10,26.64,跌↓,47.0,涨↑,✗,+9.98%,0.6934,576
2025-03-11,29.3,跌↓,40.6,跌↓,✓,-2.70%,0.6934,577
2025-03-12,28.51,跌↓,46.2,跌↓,✓,-0.67%,0.6934,578
2025-03-13,28.32,跌↓,41.8,跌↓,✓,-0.11%,0.6934,579
2025-03-14,28.29,涨↑,59.3,涨↑,✓,+4.21%,0.7226,580
2025-03-17,29.48,涨↑,55.0,跌↓,✗,-0.51%,0.7189,581
2025-03-18,29.33,跌↓,43.8,跌↓,✓,-0.51%,0.7189,582
2025-03-19,29.18,涨↑,52.2,跌↓,✗,-1.47%,0.7083,583
2025-03-20,28.75,涨↑,53.8,跌↓,✗,-1.36%,0.6987,584
2025-03-21,28.36,跌↓,36.9,涨↑,✗,+2.75%,0.6987,585
2025-03-24,29.14,跌↓,31.1,涨↑,✗,+2.47%,0.6987,586
2025-03-25,29.86,跌↓,29.7,涨↑,✗,+0.47%,0.6987,587
2025-03-26,30.0,跌↓,36.7,跌↓,✓,-1.77%,0.6987,588
2025-03-27,29.47,跌↓,41.1,跌↓,✓,-1.56%,0.6987,589
2025-03-28,29.01,跌↓,40.2,跌↓,✓,-2.14%,0.6987,590
2025-03-31,28.39,涨↑,51.0,涨↑,✓,+1.90%,0.712,591
2025-04-01,28.93,跌↓,44.2,涨↑,✗,+2.04%,0.712,592
2025-04-02,29.52,跌↓,33.1,涨↑,✗,+0.47%,0.712,593
2025-04-03,29.66,跌↓,33.3,跌↓,✓,-0.54%,0.712,594
2025-04-07,29.5,跌↓,32.6,涨↑,✗,+8.17%,0.712,595
2025-04-08,31.91,跌↓,30.6,涨↑,✗,+0.97%,0.712,596
2025-04-09,32.22,跌↓,31.6,跌↓,✓,-2.14%,0.712,597
2025-04-10,31.53,跌↓,35.6,跌↓,✓,-4.03%,0.712,598
2025-04-11,30.26,跌↓,41.9,涨↑,✗,+1.78%,0.712,599
2025-03-14,28.29,涨↑,61.7,涨↑,✓,+4.21%,0.7419,580
2025-03-17,29.48,涨↑,54.9,跌↓,✗,-0.51%,0.7381,581
2025-03-18,29.33,跌↓,44.3,跌↓,✓,-0.51%,0.7381,582
2025-03-19,29.18,跌↓,49.2,跌↓,✓,-1.47%,0.7381,583
2025-03-20,28.75,跌↓,48.9,跌↓,✓,-1.36%,0.7381,584
2025-03-21,28.36,跌↓,31.8,涨↑,✗,+2.75%,0.7381,585
2025-03-24,29.14,跌↓,30.0,涨↑,✗,+2.47%,0.7381,586
2025-03-25,29.86,跌↓,29.3,涨↑,✗,+0.47%,0.7381,587
2025-03-26,30.0,跌↓,37.4,跌↓,✓,-1.77%,0.7381,588
2025-03-27,29.47,跌↓,42.4,跌↓,✓,-1.56%,0.7381,589
2025-03-28,29.01,跌↓,37.5,跌↓,✓,-2.14%,0.7381,590
2025-03-31,28.39,涨↑,51.2,涨↑,✓,+1.90%,0.7522,591
2025-04-01,28.93,跌↓,43.0,涨↑,✗,+2.04%,0.7522,592
2025-04-02,29.52,跌↓,31.9,涨↑,✗,+0.47%,0.7522,593
2025-04-03,29.66,跌↓,32.6,跌↓,✓,-0.54%,0.7522,594
2025-04-07,29.5,跌↓,29.8,涨↑,✗,+8.17%,0.7522,595
2025-04-08,31.91,跌↓,28.8,涨↑,✗,+0.97%,0.7522,596
2025-04-09,32.22,跌↓,30.4,跌↓,✓,-2.14%,0.7522,597
2025-04-10,31.53,跌↓,36.3,跌↓,✓,-4.03%,0.7522,598
2025-04-11,30.26,跌↓,44.6,涨↑,✗,+1.78%,0.7522,599
2025-04-14,30.8,跌↓,46.1,涨↑,✗,+1.10%,0.7522,600
2025-04-15,31.14,跌↓,38.6,跌↓,✓,-2.79%,0.7522,601
2025-04-16,30.27,跌↓,39.2,跌↓,✓,-0.56%,0.7522,602
2025-04-17,30.1,跌↓,33.9,跌↓,✓,-3.52%,0.7522,603
2025-04-18,29.04,跌↓,39.4,涨↑,✗,+0.79%,0.7522,604
2025-04-21,29.27,跌↓,37.6,跌↓,✓,-0.51%,0.7522,605
2025-04-22,29.12,跌↓,45.6,跌↓,✓,-1.99%,0.7522,606
2025-04-23,28.54,跌↓,41.5,跌↓,✓,+0.00%,0.7522,607
2025-04-24,28.54,跌↓,46.8,涨↑,✗,+1.09%,0.7522,608
2025-04-25,28.85,跌↓,45.3,跌↓,✓,-1.01%,0.7522,609
2025-03-28,29.01,跌↓,42.3,跌↓,✓,-2.14%,0.7522,590
2025-03-31,28.39,涨↑,52.9,涨↑,✓,+1.90%,0.7665,591
2025-04-01,28.93,跌↓,48.9,涨↑,✗,+2.04%,0.7665,592
2025-04-02,29.52,跌↓,34.5,涨↑,✗,+0.47%,0.7665,593
