date,close,predict,prob_up,real,correct,ret,equity
2025-03-25,29.86,跌↓,38.9,涨↑,✗,+0.47%,0.5688
2025-03-26,30.0,跌↓,46.1,跌↓,✓,-1.77%,0.5688
2025-03-27,29.47,跌↓,48.7,跌↓,✓,-1.56%,0.5688
2025-02-28,25.65,涨↑,61.9,跌↓,✗,-0.39%,0.5666
2025-03-03,25.55,涨↑,54.8,涨↑,✓,+3.13%,0.5843
2025-03-04,26.35,跌↓,40.5,跌↓,✓,-1.25%,0.5843
2025-03-05,26.02,涨↑,54.4,涨↑,✓,+0.15%,0.5852
2025-03-06,26.06,跌↓,45.5,涨↑,✗,+1.69%,0.5852
2025-03-07,26.5,跌↓,46.0,涨↑,✗,+0.53%,0.5852
2025-03-10,26.64,涨↑,52.1,涨↑,✓,+9.98%,0.6437
2025-03-11,29.3,跌↓,44.7,跌↓,✓,-2.70%,0.6437
2025-03-12,28.51,跌↓,48.4,跌↓,✓,-0.67%,0.6437
2025-03-13,28.32,跌↓,48.9,跌↓,✓,-0.11%,0.6437
2025-03-14,28.29,涨↑,52.9,涨↑,✓,+4.21%,0.6707
2025-03-17,29.48,跌↓,48.2,跌↓,✓,-0.51%,0.6707
2025-03-18,29.33,跌↓,46.7,跌↓,✓,-0.51%,0.6707
2025-03-19,29.18,涨↑,50.6,跌↓,✗,-1.47%,0.6609
2025-03-20,28.75,涨↑,52.5,跌↓,✗,-1.36%,0.6519
2025-03-21,28.36,跌↓,42.2,涨↑,✗,+2.75%,0.6519
2025-03-24,29.14,跌↓,39.5,涨↑,✗,+2.47%,0.6519
2025-03-25,29.86,跌↓,36.4,涨↑,✗,+0.47%,0.6519
2025-03-26,30.0,跌↓,43.4,跌↓,✓,-1.77%,0.6519
2025-03-27,29.47,跌↓,47.9,跌↓,✓,-1.56%,0.6519
2025-03-28,29.01,涨↑,51.1,跌↓,✗,-2.14%,0.638
2025-03-31,28.39,涨↑,52.5,涨↑,✓,+1.90%,0.6501
2025-04-01,28.93,涨↑,55.5,涨↑,✓,+2.04%,0.6634
2025-04-02,29.52,跌↓,44.2,涨↑,✗,+0.47%,0.6634
2025-04-03,29.66,跌↓,42.9,跌↓,✓,-0.54%,0.6634
2025-04-07,29.5,跌↓,49.8,涨↑,✗,+8.17%,0.6634
2025-04-08,31.91,跌↓,45.1,涨↑,✗,+0.97%,0.6634
2025-04-09,32.22,跌↓,43.7,跌↓,✓,-2.14%,0.6634
2025-04-10,31.53,跌↓,49.6,跌↓,✓,-4.03%,0.6634
2025-04-11,30.26,涨↑,55.6,涨↑,✓,+1.78%,0.6752
2025-03-14,28.29,跌↓,49.9,涨↑,✗,+4.21%,0.6752
2025-03-17,29.48,跌↓,45.2,跌↓,✓,-0.51%,0.6752
2025-03-18,29.33,跌↓,46.3,跌↓,✓,-0.51%,0.6752
2025-03-19,29.18,跌↓,46.8,跌↓,✓,-1.47%,0.6752
2025-03-20,28.75,跌↓,48.6,跌↓,✓,-1.36%,0.6752
2025-03-21,28.36,跌↓,41.1,涨↑,✗,+2.75%,0.6752
2025-03-24,29.14,跌↓,39.4,涨↑,✗,+2.47%,0.6752
2025-03-25,29.86,跌↓,35.1,涨↑,✗,+0.47%,0.6752
2025-03-26,30.0,跌↓,39.6,跌↓,✓,-1.77%,0.6752
2025-03-27,29.47,跌↓,43.5,跌↓,✓,-1.56%,0.6752
2025-03-28,29.01,跌↓,47.0,跌↓,✓,-2.14%,0.6752
2025-03-31,28.39,涨↑,52.0,涨↑,✓,+1.90%,0.688
2025-04-01,28.93,涨↑,54.7,涨↑,✓,+2.04%,0.7021
2025-04-02,29.52,跌↓,41.3,涨↑,✗,+0.47%,0.7021
2025-04-03,29.66,跌↓,42.6,跌↓,✓,-0.54%,0.7021
2025-04-07,29.5,跌↓,50.3,涨↑,✗,+8.17%,0.7021
2025-04-08,31.91,跌↓,40.7,涨↑,✗,+0.97%,0.7021
2025-04-09,32.22,跌↓,37.1,跌↓,✓,-2.14%,0.7021
2025-04-10,31.53,跌↓,43.2,跌↓,✓,-4.03%,0.7021
2025-04-11,30.26,涨↑,55.5,涨↑,✓,+1.78%,0.7146
2025-04-14,30.8,涨↑,56.7,涨↑,✓,+1.10%,0.7225
2025-04-15,31.14,涨↑,52.0,跌↓,✗,-2.79%,0.7023
2025-04-16,30.27,涨↑,52.2,跌↓,✗,-0.56%,0.6984
2025-04-17,30.1,跌↓,47.6,跌↓,✓,-3.52%,0.6984
2025-04-18,29.04,跌↓,47.8,涨↑,✗,+0.79%,0.6984
2025-04-21,29.27,涨↑,55.6,跌↓,✗,-0.51%,0.6948
2025-04-22,29.12,涨↑,61.5,跌↓,✗,-1.99%,0.6809
2025-04-23,28.54,涨↑,58.7,跌↓,✗,+0.00%,0.6809
2025-04-24,28.54,涨↑,56.7,涨↑,✓,+1.09%,0.6883
2025-04-25,28.85,跌↓,45.5,跌↓,✓,-1.01%,0.6883
2025-03-28,29.01,跌↓,50.2,跌↓,✓,-2.14%,0.6883
2025-03-31,28.39,涨↑,53.0,涨↑,✓,+1.90%,0.7014
2025-04-01,28.93,涨↑,57.0,涨↑,✓,+2.04%,0.7157
2025-04-02,29.52,跌↓,45.1,涨↑,✗,+0.47%,0.7157
2025-04-03,29.66,跌↓,41.9,跌↓,✓,-0.54%,0.7157
2025-04-07,29.5,跌↓,44.9,涨↑,✗,+8.17%,0.7157
2025-04-08,31.91,跌↓,39.5,涨↑,✗,+0.97%,0.7157
2025-04-09,32.22,跌↓,35.5,跌↓,✓,-2.14%,0.7157
2025-04-10,31.53,跌↓,39.4,跌↓,✓,-4.03%,0.7157
2025-04-11,30.26,涨↑,57.8,涨↑,✓,+1.78%,0.7285
2025-04-14,30.8,涨↑,59.2,涨↑,✓,+1.10%,0.7366
2025-04-15,31.14,涨↑,54.4,跌↓,✗,-2.79%,0.716
2025-04-16,30.27,涨↑,52.3,跌↓,✗,-0.56%,0.712
2025-04-17,30.1,跌↓,49.9,跌↓,✓,-3.52%,0.712
2025-04-18,29.04,涨↑,52.8,涨↑,✓,+0.79%,0.7176
2025-04-21,29.27,涨↑,58.0,跌↓,✗,-0.51%,0.7139
2025-04-22,29.12,涨↑,61.5,跌↓,✗,-1.99%,0.6997
2025-04-23,28.54,涨↑,56.0,跌↓,✗,+0.00%,0.6997
2025-04-24,28.54,涨↑,52.6,涨↑,✓,+1.09%,0.7073
2025-04-25,28.85,涨↑,51.8,跌↓,✗,-1.01%,0.7002
2025-04-28,28.56,涨↑,60.4,涨↑,✓,+2.28%,0.7161
2025-04-29,29.21,跌↓,45.5,跌↓,✓,+0.00%,0.7161
2025-04-30,29.21,涨↑,51.9,涨↑,✓,+0.10%,0.7169
2025-05-06,29.24,涨↑,55.9,涨↑,✓,+1.64%,0.7286
2025-05-07,29.72,涨↑,59.8,跌↓,✗,-0.87%,0.7223
2025-05-08,29.46,涨↑,60.6,跌↓,✗,-3.09%,0.6999
2025-05-09,28.55,涨↑,56.8,涨↑,✓,+0.25%,0.7017
2025-05-12,28.62,跌↓,48.9,跌↓,✓,-1.50%,0.7017
2025-05-13,28.19,涨↑,53.6,涨↑,✓,+0.71%,0.7066
2025-05-14,28.39,跌↓,49.8,涨↑,✗,+1.02%,0.7066
2025-04-14,30.8,涨↑,59.1,涨↑,✓,+1.10%,0.7144
2025-04-15,31.14,涨↑,53.5,跌↓,✗,-2.79%,0.6945
2025-04-16,30.27,涨↑,56.8,跌↓,✗,-0.56%,0.6906
2025-04-17,30.1,涨↑,52.6,跌↓,✗,-3.52%,0.6663
2025-04-18,29.04,涨↑,57.2,涨↑,✓,+0.79%,0.6715
2025-04-21,29.27,涨↑,59.4,跌↓,✗,-0.51%,0.6681
2025-04-22,29.12,涨↑,63.6,跌↓,✗,-1.99%,0.6548
2025-04-23,28.54,涨↑,55.8,跌↓,✗,+0.00%,0.6548
2025-04-24,28.54,涨↑,54.1,涨↑,✓,+1.09%,0.6619
2025-04-25,28.85,跌↓,50.4,跌↓,✓,-1.01%,0.6619
2025-04-28,28.56,涨↑,58.8,涨↑,✓,+2.28%,0.677
2025-04-29,29.21,跌↓,48.5,跌↓,✓,+0.00%,0.677
2025-04-30,29.21,涨↑,52.3,涨↑,✓,+0.10%,0.6777
2025-05-06,29.24,涨↑,57.7,涨↑,✓,+1.64%,0.6888
2025-05-07,29.72,涨↑,58.6,跌↓,✗,-0.87%,0.6828
2025-05-08,29.46,涨↑,59.5,跌↓,✗,-3.09%,0.6617
2025-05-09,28.55,涨↑,61.0,涨↑,✓,+0.25%,0.6633
2025-05-12,28.62,跌↓,49.1,跌↓,✓,-1.50%,0.6633
2025-05-13,28.19,涨↑,54.8,涨↑,✓,+0.71%,0.668
2025-05-14,28.39,跌↓,49.3,涨↑,✗,+1.02%,0.668
2025-05-15,28.68,涨↑,53.8,跌↓,✗,-1.57%,0.6575
2025-05-16,28.23,跌↓,45.4,涨↑,✗,+0.60%,0.6575
2025-05-19,28.4,跌↓,45.7,涨↑,✗,+0.99%,0.6575
2025-05-20,28.68,涨↑,52.5,跌↓,✗,-0.52%,0.6541
2025-05-21,28.53,跌↓,49.9,跌↓,✓,-5.15%,0.6541
2025-05-22,27.06,涨↑,54.5,跌↓,✗,-0.37%,0.6517
2025-05-23,26.96,涨↑,52.2,涨↑,✓,+0.70%,0.6562
2025-05-26,27.15,涨↑,55.8,跌↓,✗,-0.44%,0.6533
2025-05-27,27.03,涨↑,60.1,跌↓,✗,-0.67%,0.649
2025-05-28,26.85,涨↑,59.5,涨↑,✓,+1.01%,0.6555
2025-04-28,28.56,涨↑,57.8,涨↑,✓,+2.28%,0.6704
2025-04-29,29.21,跌↓,50.2,跌↓,✓,+0.00%,0.6704
2025-04-30,29.21,涨↑,53.3,涨↑,✓,+0.10%,0.6711
2025-05-06,29.24,涨↑,54.1,涨↑,✓,+1.64%,0.6821
2025-05-07,29.72,涨↑,58.7,跌↓,✗,-0.87%,0.6762
2025-05-08,29.46,涨↑,60.2,跌↓,✗,-3.09%,0.6553
2025-05-09,28.55,涨↑,60.2,涨↑,✓,+0.25%,0.6569
2025-05-12,28.62,跌↓,50.7,跌↓,✓,-1.50%,0.6569
2025-05-13,28.19,跌↓,49.7,涨↑,✗,+0.71%,0.6569
2025-05-14,28.39,跌↓,49.0,涨↑,✗,+1.02%,0.6569
2025-05-15,28.68,跌↓,47.8,跌↓,✓,-1.57%,0.6569
2025-05-16,28.23,跌↓,42.8,涨↑,✗,+0.60%,0.6569
2025-05-19,28.4,跌↓,44.3,涨↑,✗,+0.99%,0.6569
2025-05-20,28.68,涨↑,52.0,跌↓,✗,-0.52%,0.6535
2025-05-21,28.53,跌↓,50.4,跌↓,✓,-5.15%,0.6535
2025-05-22,27.06,涨↑,56.4,跌↓,✗,-0.37%,0.651
2025-05-23,26.96,涨↑,54.8,涨↑,✓,+0.70%,0.6556
2025-05-26,27.15,涨↑,52.4,跌↓,✗,-0.44%,0.6527
2025-05-27,27.03,涨↑,56.2,跌↓,✗,-0.67%,0.6484
2025-05-28,26.85,涨↑,60.4,涨↑,✓,+1.01%,0.6549
2025-05-29,27.12,涨↑,52.4,涨↑,✓,+7.19%,0.702
2025-05-30,29.07,跌↓,51.5,涨↑,✗,+4.27%,0.702
2025-06-03,30.31,跌↓,39.4,涨↑,✗,+0.79%,0.702
2025-06-04,30.55,跌↓,34.5,跌↓,✓,-2.91%,0.702
2025-06-05,29.66,跌↓,44.7,涨↑,✗,+4.59%,0.702
2025-06-06,31.02,跌↓,44.5,涨↑,✗,+4.26%,0.702
2025-06-09,32.34,跌↓,36.0,跌↓,✓,-1.61%,0.702
2025-06-10,31.82,跌↓,36.9,涨↑,✗,+7.70%,0.702
2025-06-11,34.27,跌↓,33.2,跌↓,✓,-1.75%,0.702
2025-06-12,33.67,跌↓,37.4,跌↓,✓,-1.75%,0.702
2025-05-15,28.68,跌↓,50.1,跌↓,✓,-1.57%,0.702
2025-05-16,28.23,跌↓,46.0,涨↑,✗,+0.60%,0.702
2025-05-19,28.4,跌↓,46.3,涨↑,✗,+0.99%,0.702
2025-05-20,28.68,跌↓,46.4,跌↓,✓,-0.52%,0.702
2025-05-21,28.53,跌↓,50.4,跌↓,✓,-5.15%,0.702
2025-05-22,27.06,涨↑,56.6,跌↓,✗,-0.37%,0.6994
2025-05-23,26.96,涨↑,51.3,涨↑,✓,+0.70%,0.7043
2025-05-26,27.15,涨↑,55.1,跌↓,✗,-0.44%,0.7012
2025-05-27,27.03,涨↑,59.7,跌↓,✗,-0.67%,0.6966
2025-05-28,26.85,涨↑,61.2,涨↑,✓,+1.01%,0.7036
2025-05-29,27.12,涨↑,53.2,涨↑,✓,+7.19%,0.7541
2025-05-30,29.07,跌↓,49.9,涨↑,✗,+4.27%,0.7541
2025-06-03,30.31,跌↓,39.0,涨↑,✗,+0.79%,0.7541
2025-06-04,30.55,跌↓,35.0,跌↓,✓,-2.91%,0.7541
2025-06-05,29.66,跌↓,45.9,涨↑,✗,+4.59%,0.7541
2025-06-06,31.02,跌↓,39.3,涨↑,✗,+4.26%,0.7541
2025-06-09,32.34,跌↓,36.9,跌↓,✓,-1.61%,0.7541
2025-06-10,31.82,跌↓,38.3,涨↑,✗,+7.70%,0.7541
2025-06-11,34.27,跌↓,34.6,跌↓,✓,-1.75%,0.7541
2025-06-12,33.67,跌↓,39.0,跌↓,✓,-1.75%,0.7541
2025-06-13,33.08,跌↓,45.7,涨↑,✗,+0.60%,0.7541
2025-06-16,33.28,跌↓,46.6,跌↓,✓,-0.24%,0.7541
2025-06-17,33.2,跌↓,46.5,跌↓,✓,-1.20%,0.7541
2025-06-18,32.8,跌↓,47.9,涨↑,✗,+0.30%,0.7541
2025-06-19,32.9,跌↓,40.5,跌↓,✓,-1.76%,0.7541
2025-06-20,32.32,跌↓,42.3,跌↓,✓,-1.36%,0.7541
2025-06-23,31.88,跌↓,46.3,涨↑,✗,+1.19%,0.7541
2025-06-24,32.26,跌↓,48.0,跌↓,✓,-1.21%,0.7541
2025-06-25,31.87,跌↓,49.2,跌↓,✓,-2.73%,0.7541
2025-06-26,31.0,跌↓,51.0,涨↑,✗,+0.42%,0.7541
2025-05-29,27.12,涨↑,53.2,涨↑,✓,+7.19%,0.8084
2025-05-30,29.07,跌↓,45.3,涨↑,✗,+4.27%,0.8084
2025-06-03,30.31,跌↓,35.0,涨↑,✗,+0.79%,0.8084
2025-06-04,30.55,跌↓,34.0,跌↓,✓,-2.91%,0.8084
2025-06-05,29.66,跌↓,48.2,涨↑,✗,+4.59%,0.8084
2025-06-06,31.02,跌↓,39.0,涨↑,✗,+4.26%,0.8084
2025-06-09,32.34,跌↓,35.5,跌↓,✓,-1.61%,0.8084
2025-06-10,31.82,跌↓,37.9,涨↑,✗,+7.70%,0.8084
2025-06-11,34.27,跌↓,34.7,跌↓,✓,-1.75%,0.8084
2025-06-12,33.67,跌↓,37.2,跌↓,✓,-1.75%,0.8084
2025-06-13,33.08,跌↓,46.8,涨↑,✗,+0.60%,0.8084
2025-06-16,33.28,跌↓,43.5,跌↓,✓,-0.24%,0.8084
2025-06-17,33.2,跌↓,43.5,跌↓,✓,-1.20%,0.8084
2025-06-18,32.8,跌↓,46.5,涨↑,✗,+0.30%,0.8084
2025-06-19,32.9,跌↓,39.9,跌↓,✓,-1.76%,0.8084
2025-06-20,32.32,跌↓,42.0,跌↓,✓,-1.36%,0.8084
2025-06-23,31.88,跌↓,46.4,涨↑,✗,+1.19%,0.8084
2025-06-24,32.26,跌↓,47.3,跌↓,✓,-1.21%,0.8084
2025-06-25,31.87,跌↓,49.2,跌↓,✓,-2.73%,0.8084
2025-06-26,31.0,涨↑,54.0,涨↑,✓,+0.42%,0.8118
2025-06-27,31.13,涨↑,52.0,跌↓,✗,-1.25%,0.8016
2025-06-30,30.74,涨↑,55.7,涨↑,✓,+0.68%,0.8071
2025-07-01,30.95,涨↑,60.7,涨↑,✓,+2.07%,0.8238
2025-07-02,31.59,跌↓,45.1,涨↑,✗,+1.77%,0.8238
2025-07-03,32.15,跌↓,34.9,涨↑,✗,+0.72%,0.8238
2025-07-04,32.38,跌↓,44.2,跌↓,✓,-3.61%,0.8238
2025-07-07,31.21,涨↑,57.9,跌↓,✗,-0.74%,0.8177
2025-07-08,30.98,涨↑,54.4,涨↑,✓,+2.07%,0.8346
2025-07-09,31.62,涨↑,54.5,跌↓,✗,-0.22%,0.8327
2025-07-10,31.55,跌↓,44.1,涨↑,✗,+0.41%,0.8327
2025-06-13,33.08,跌↓,46.1,涨↑,✗,+0.60%,0.8327
2025-06-16,33.28,跌↓,43.3,跌↓,✓,-0.24%,0.8327
2025-06-17,33.2,跌↓,42.3,跌↓,✓,-1.20%,0.8327
2025-06-18,32.8,跌↓,46.0,涨↑,✗,+0.30%,0.8327
2025-06-19,32.9,跌↓,40.0,跌↓,✓,-1.76%,0.8327
2025-06-20,32.32,跌↓,43.2,跌↓,✓,-1.36%,0.8327
2025-06-23,31.88,跌↓,45.0,涨↑,✗,+1.19%,0.8327
2025-06-24,32.26,跌↓,48.7,跌↓,✓,-1.21%,0.8327
2025-06-25,31.87,跌↓,46.2,跌↓,✓,-2.73%,0.8327
2025-06-26,31.0,涨↑,51.8,涨↑,✓,+0.42%,0.8362
2025-06-27,31.13,涨↑,51.9,跌↓,✗,-1.25%,0.8257
2025-06-30,30.74,涨↑,55.7,涨↑,✓,+0.68%,0.8314
2025-07-01,30.95,涨↑,60.4,涨↑,✓,+2.07%,0.8486
2025-07-02,31.59,跌↓,46.4,涨↑,✗,+1.77%,0.8486
2025-07-03,32.15,跌↓,37.0,涨↑,✗,+0.72%,0.8486
2025-07-04,32.38,跌↓,46.1,跌↓,✓,-3.61%,0.8486
2025-07-07,31.21,涨↑,54.0,跌↓,✗,-0.74%,0.8423
2025-07-08,30.98,跌↓,50.0,涨↑,✗,+2.07%,0.8423
2025-07-09,31.62,涨↑,53.7,跌↓,✗,-0.22%,0.8405
2025-07-10,31.55,跌↓,42.9,涨↑,✗,+0.41%,0.8405
2025-07-11,31.68,跌↓,44.6,跌↓,✓,-1.39%,0.8405
2025-07-14,31.24,跌↓,41.5,跌↓,✓,-3.87%,0.8405
2025-07-15,30.03,跌↓,47.9,涨↑,✗,+0.73%,0.8405
2025-07-16,30.25,涨↑,53.0,跌↓,✗,-0.10%,0.8396
2025-07-17,30.22,跌↓,44.6,涨↑,✗,+0.63%,0.8396
2025-07-18,30.41,跌↓,46.9,涨↑,✗,+9.01%,0.8396
2025-07-21,33.15,跌↓,50.6,涨↑,✗,+7.69%,0.8396
2025-07-22,35.7,跌↓,46.9,跌↓,✓,-0.59%,0.8396
2025-07-23,35.49,跌↓,32.5,跌↓,✓,+0.00%,0.8396
2025-07-24,35.49,跌↓,37.9,跌↓,✓,-1.10%,0.8396
2025-06-27,31.13,跌↓,50.6,跌↓,✓,-1.25%,0.8396
2025-06-30,30.74,涨↑,53.8,涨↑,✓,+0.68%,0.8454
2025-07-01,30.95,涨↑,60.5,涨↑,✓,+2.07%,0.8628
2025-07-02,31.59,跌↓,48.9,涨↑,✗,+1.77%,0.8628
2025-07-03,32.15,跌↓,41.2,涨↑,✗,+0.72%,0.8628
2025-07-04,32.38,跌↓,49.1,跌↓,✓,-3.61%,0.8628
2025-07-07,31.21,涨↑,58.8,跌↓,✗,-0.74%,0.8565
2025-07-08,30.98,涨↑,54.6,涨↑,✓,+2.07%,0.8742
2025-07-09,31.62,涨↑,53.4,跌↓,✗,-0.22%,0.8722
2025-07-10,31.55,跌↓,46.6,涨↑,✗,+0.41%,0.8722
2025-07-11,31.68,跌↓,45.5,跌↓,✓,-1.39%,0.8722
2025-07-14,31.24,跌↓,42.1,跌↓,✓,-3.87%,0.8722
2025-07-15,30.03,涨↑,51.2,涨↑,✓,+0.73%,0.8786
2025-07-16,30.25,涨↑,57.9,跌↓,✗,-0.10%,0.8778
2025-07-17,30.22,跌↓,46.0,涨↑,✗,+0.63%,0.8778
2025-07-18,30.41,跌↓,49.0,涨↑,✗,+9.01%,0.8778
2025-07-21,33.15,跌↓,50.1,涨↑,✗,+7.69%,0.8778
2025-07-22,35.7,跌↓,45.0,跌↓,✓,-0.59%,0.8778
2025-07-23,35.49,跌↓,31.4,跌↓,✓,+0.00%,0.8778
2025-07-24,35.49,跌↓,37.0,跌↓,✓,-1.10%,0.8778
2025-07-25,35.1,涨↑,53.8,跌↓,✗,-1.25%,0.8668
2025-07-28,34.66,跌↓,43.6,跌↓,✓,-6.87%,0.8668
2025-07-29,32.28,跌↓,48.8,涨↑,✗,+0.25%,0.8668
2025-07-30,32.36,跌↓,45.1,跌↓,✓,-1.11%,0.8668
2025-07-31,32.0,跌↓,44.2,跌↓,✓,-0.84%,0.8668
2025-08-01,31.73,跌↓,43.2,涨↑,✗,+0.22%,0.8668
2025-08-04,31.8,跌↓,45.2,涨↑,✗,+0.16%,0.8668
2025-08-05,31.85,跌↓,42.7,涨↑,✗,+1.35%,0.8668
2025-08-06,32.28,跌↓,47.5,涨↑,✗,+0.22%,0.8668
2025-08-07,32.35,跌↓,44.5,涨↑,✗,+2.53%,0.8668
2025-07-11,31.68,跌↓,45.2,跌↓,✓,-1.39%,0.8668
2025-07-14,31.24,跌↓,40.9,跌↓,✓,-3.87%,0.8668
2025-07-15,30.03,涨↑,53.9,涨↑,✓,+0.73%,0.8731
2025-07-16,30.25,涨↑,57.7,跌↓,✗,-0.10%,0.8722
2025-07-17,30.22,跌↓,46.9,涨↑,✗,+0.63%,0.8722
2025-07-18,30.41,跌↓,48.7,涨↑,✗,+9.01%,0.8722
2025-07-21,33.15,涨↑,52.1,涨↑,✓,+7.69%,0.9393
2025-07-22,35.7,跌↓,47.0,跌↓,✓,-0.59%,0.9393
2025-07-23,35.49,跌↓,32.3,跌↓,✓,+0.00%,0.9393
2025-07-24,35.49,跌↓,35.7,跌↓,✓,-1.10%,0.9393
2025-07-25,35.1,涨↑,52.5,跌↓,✗,-1.25%,0.9276
2025-07-28,34.66,跌↓,45.4,跌↓,✓,-6.87%,0.9276
2025-07-29,32.28,涨↑,52.7,涨↑,✓,+0.25%,0.9299
2025-07-30,32.36,跌↓,44.4,跌↓,✓,-1.11%,0.9299
2025-07-31,32.0,跌↓,40.8,跌↓,✓,-0.84%,0.9299
2025-08-01,31.73,跌↓,43.3,涨↑,✗,+0.22%,0.9299
2025-08-04,31.8,跌↓,43.6,涨↑,✗,+0.16%,0.9299
2025-08-05,31.85,跌↓,43.1,涨↑,✗,+1.35%,0.9299
2025-08-06,32.28,跌↓,48.3,涨↑,✗,+0.22%,0.9299
2025-08-07,32.35,跌↓,42.5,涨↑,✗,+2.53%,0.9299
2025-08-08,33.17,跌↓,44.6,跌↓,✓,-0.15%,0.9299
2025-08-11,33.12,涨↑,58.1,跌↓,✗,-1.60%,0.915
2025-08-12,32.59,涨↑,62.6,跌↓,✗,-0.49%,0.9105
2025-08-13,32.43,涨↑,59.9,跌↓,✗,-2.10%,0.8914
2025-08-14,31.75,涨↑,65.6,涨↑,✓,+0.47%,0.8956
2025-08-15,31.9,涨↑,63.5,涨↑,✓,+0.56%,0.9007
2025-08-18,32.08,跌↓,44.8,涨↑,✗,+0.81%,0.9007
2025-08-19,32.34,跌↓,35.7,涨↑,✗,+0.49%,0.9007
2025-08-20,32.5,跌↓,38.0,涨↑,✗,+2.15%,0.9007
2025-08-21,33.2,跌↓,39.4,跌↓,✓,-0.54%,0.9007
2025-07-25,35.1,跌↓,50.0,跌↓,✓,-1.25%,0.9007
2025-07-28,34.66,跌↓,42.9,跌↓,✓,-6.87%,0.9007
2025-07-29,32.28,涨↑,54.1,涨↑,✓,+0.25%,0.9029
2025-07-30,32.36,跌↓,40.1,跌↓,✓,-1.11%,0.9029
2025-07-31,32.0,跌↓,40.9,跌↓,✓,-0.84%,0.9029
2025-08-01,31.73,跌↓,42.6,涨↑,✗,+0.22%,0.9029
2025-08-04,31.8,跌↓,45.4,涨↑,✗,+0.16%,0.9029
2025-08-05,31.85,跌↓,46.4,涨↑,✗,+1.35%,0.9029
2025-08-06,32.28,跌↓,48.9,涨↑,✗,+0.22%,0.9029
2025-08-07,32.35,跌↓,41.9,涨↑,✗,+2.53%,0.9029
2025-08-08,33.17,跌↓,47.5,跌↓,✓,-0.15%,0.9029
2025-08-11,33.12,涨↑,56.9,跌↓,✗,-1.60%,0.8884
2025-08-12,32.59,涨↑,60.3,跌↓,✗,-0.49%,0.8841
2025-08-13,32.43,涨↑,57.3,跌↓,✗,-2.10%,0.8655
2025-08-14,31.75,涨↑,64.9,涨↑,✓,+0.47%,0.8696
2025-08-15,31.9,涨↑,63.1,涨↑,✓,+0.56%,0.8745
2025-08-18,32.08,跌↓,42.6,涨↑,✗,+0.81%,0.8745
2025-08-19,32.34,跌↓,34.8,涨↑,✗,+0.49%,0.8745
2025-08-20,32.5,跌↓,41.1,涨↑,✗,+2.15%,0.8745
2025-08-21,33.2,跌↓,43.7,跌↓,✓,-0.54%,0.8745
2025-08-22,33.02,涨↑,52.9,涨↑,✓,+0.76%,0.8812
2025-08-25,33.27,跌↓,44.4,涨↑,✗,+3.34%,0.8812
2025-08-26,34.38,跌↓,44.8,跌↓,✓,-4.30%,0.8812
2025-08-27,32.9,涨↑,59.9,跌↓,✗,-1.79%,0.8654
2025-08-28,32.31,跌↓,49.7,跌↓,✓,-0.65%,0.8654
2025-08-29,32.1,涨↑,57.3,涨↑,✓,+1.18%,0.8756
2025-09-01,32.48,涨↑,55.7,跌↓,✗,-2.03%,0.8578
2025-09-02,31.82,涨↑,54.9,跌↓,✗,-3.11%,0.8311
2025-09-03,30.83,涨↑,57.4,涨↑,✓,+0.78%,0.8376
2025-09-04,31.07,跌↓,50.3,涨↑,✗,+1.00%,0.8376
2025-08-08,33.17,跌↓,49.3,跌↓,✓,-0.15%,0.8376
2025-08-11,33.12,涨↑,52.8,跌↓,✗,-1.60%,0.8242
2025-08-12,32.59,涨↑,57.9,跌↓,✗,-0.49%,0.8201
2025-08-13,32.43,涨↑,53.8,跌↓,✗,-2.10%,0.803
2025-08-14,31.75,涨↑,64.9,涨↑,✓,+0.47%,0.8067
2025-08-15,31.9,涨↑,62.7,涨↑,✓,+0.56%,0.8113
2025-08-18,32.08,跌↓,43.6,涨↑,✗,+0.81%,0.8113
2025-08-19,32.34,跌↓,37.5,涨↑,✗,+0.49%,0.8113
2025-08-20,32.5,跌↓,41.8,涨↑,✗,+2.15%,0.8113
2025-08-21,33.2,跌↓,44.4,跌↓,✓,-0.54%,0.8113
2025-08-22,33.02,跌↓,47.4,涨↑,✗,+0.76%,0.8113
2025-08-25,33.27,跌↓,41.1,涨↑,✗,+3.34%,0.8113
2025-08-26,34.38,跌↓,43.5,跌↓,✓,-4.30%,0.8113
2025-08-27,32.9,涨↑,59.8,跌↓,✗,-1.79%,0.7967
2025-08-28,32.31,涨↑,50.2,跌↓,✗,-0.65%,0.7916
2025-08-29,32.1,涨↑,56.5,涨↑,✓,+1.18%,0.8009
2025-09-01,32.48,涨↑,55.7,跌↓,✗,-2.03%,0.7847
2025-09-02,31.82,涨↑,58.4,跌↓,✗,-3.11%,0.7603
2025-09-03,30.83,涨↑,61.1,涨↑,✓,+0.78%,0.7662
2025-09-04,31.07,涨↑,53.3,涨↑,✓,+1.00%,0.7738
2025-09-05,31.38,跌↓,42.2,涨↑,✗,+4.53%,0.7738
2025-09-08,32.8,涨↑,54.5,跌↓,✗,-1.22%,0.7644
2025-09-09,32.4,涨↑,51.5,涨↑,✓,+0.43%,0.7677
2025-09-10,32.54,涨↑,53.8,涨↑,✓,+2.98%,0.7906
2025-09-11,33.51,涨↑,53.9,涨↑,✓,+0.72%,0.7962
2025-09-12,33.75,跌↓,41.4,涨↑,✗,+2.22%,0.7962
