代码,名称,数据日期,综合得分,回调深度,收盘价,MA5,MA10,MA20,MA60,RSI6,RSI14,MACD柱,KDJ_K,KDJ_D,KDJ_J,量/MA20量,近10日涨幅%,近20日涨幅%,ATR,BIAS5,详细理由
000628,高新发展,2026-04-13,6.5,布林撑,55.92,54.42,52.55,51.81,51.99,84.3,70.1,0.6793,79.7,69.3,100.3,1.31,14.1,4.2,2.38,2.8,上涨:近10日+14% | 布林下轨(46.60)获撑 | MACD红柱(已启动) | 量能健康(1.3xMA20)
000630,铜陵有色,2026-04-13,6.5,深回调,6.23,6.09,5.97,6.02,6.79,76.3,68.0,0.0718,78.8,65.0,106.5,0.89,6.3,-10.4,0.2,2.4,上涨:近10日+6% | 回调至MA60(6.79) | MACD红柱(已启动) | 量能健康(0.9xMA20) | 量开始放大
000659,珠海中富,2026-04-13,6.5,深回调,4.3,4.16,4.36,4.09,4.35,39.4,64.0,0.0184,47.0,52.9,35.3,1.26,3.1,7.5,0.33,3.5,小幅涨:近10日+3% | 回调至MA60(4.35) | MACD红柱(已启动) | RSI14=64(正常区) | 量能健康(1.3xMA20)
000688,国城矿业,2026-04-13,6.5,布林撑,45.13,41.2,40.6,37.91,33.15,86.9,79.0,0.3161,71.9,64.7,86.2,0.84,6.3,24.0,3.1,9.5,"强势:近20日+24% | 布林下轨(29.73)获撑 | MACD红柱(已启动) | RSI6金叉RSI14 | 量能健康(0.8xMA20) | 量开始放大 | 偏离MA5过大,追高风险 | 突破MA5较多,追涨风险"
000729,燕京啤酒,2026-04-13,6.5,布林撑,13.96,14.09,13.65,13.2,12.74,77.5,75.7,0.1139,74.2,73.8,75.0,1.4,7.2,6.7,0.52,-1.0,上涨:近10日+7% | 布林下轨(11.96)获撑 | MACD红柱(已启动) | 量能健康(1.4xMA20)
000800,一汽解放,2026-04-13,6.5,深回调,7.17,6.85,6.75,6.66,6.81,79.0,86.9,0.0693,88.1,79.4,105.4,1.81,9.5,3.8,0.18,4.6,上涨:近10日+9% | 回调至MA60(6.81) | MACD红柱(已启动) | 量能健康(1.8xMA20) | 量开始放大
000830,鲁西化工,2026-04-13,6.5,深回调,16.8,16.82,16.4,16.27,17.85,68.9,62.0,0.1698,78.1,67.3,99.7,0.78,3.8,-14.9,0.84,-0.1,小幅涨:近10日+4% | 回调至MA60(17.85) | MACD红柱(已启动) | RSI14=62(正常区) | 量能健康(0.8xMA20)
000949,新乡化纤,2026-04-13,6.5,布林撑,7.74,7.44,6.99,6.96,7.0,95.9,72.6,0.1242,82.9,66.9,114.8,0.87,15.7,3.1,0.36,4.0,上涨:近10日+16% | 布林下轨(6.07)获撑 | MACD红柱(已启动) | 量能健康(0.9xMA20)
001313,粤海饲料,2026-04-13,6.5,深回调,8.02,7.83,7.83,7.48,7.59,55.4,85.1,0.0696,62.7,65.9,56.1,1.22,6.1,5.5,0.33,2.5,上涨:近10日+6% | 回调至MA60(7.59) | MACD红柱(已启动) | 量能健康(1.2xMA20) | 量开始放大
001368,通达创智,2026-04-13,6.5,深回调,26.21,25.08,24.78,25.06,26.99,71.8,66.4,0.2232,75.3,56.9,112.1,1.79,8.0,0.0,0.92,4.5,上涨:近10日+8% | 回调至MA60(26.99) | MACD红柱(已启动) | 量能健康(1.8xMA20) | 量开始放大
002008,大族激光,2026-04-13,6.5,布林撑,75.78,72.77,67.86,65.64,59.24,95.1,75.4,1.2059,84.5,75.0,103.6,0.99,20.6,10.3,3.62,4.1,上涨:近10日+21% | 布林下轨(55.42)获撑 | MACD红柱(已启动) | 量能健康(1.0xMA20)
002196,方正电机,2026-04-13,6.5,深回调,14.68,14.15,13.93,13.82,15.52,69.7,70.2,0.19,77.0,67.6,95.9,1.9,7.1,2.2,0.45,3.7,上涨:近10日+7% | 回调至MA60(15.52) | MACD红柱(已启动) | 量能健康(1.9xMA20) | 量开始放大
002203,海亮股份,2026-04-13,6.5,布林撑,15.25,15.03,14.79,14.16,14.33,67.5,73.5,0.1316,75.6,76.2,74.3,1.4,2.9,6.7,0.81,1.5,小幅涨:近10日+3% | 布林下轨(12.45)获撑 | MACD红柱(已启动) | 量能健康(1.4xMA20) | 量开始放大
002272,川润股份,2026-04-13,6.5,布林撑,19.03,18.97,18.29,17.87,17.44,91.7,66.5,0.1756,71.9,69.0,77.6,1.11,7.8,1.8,1.2,0.3,上涨:近10日+8% | 布林下轨(15.89)获撑 | MACD红柱(已启动) | 量能健康(1.1xMA20)
002348,高乐股份,2026-04-13,6.5,布林撑,9.24,8.86,8.15,7.96,7.25,83.0,78.1,0.1577,80.4,72.0,97.2,1.22,24.5,6.1,0.41,4.3,上涨:近10日+25% | 布林下轨(6.51)获撑 | MACD红柱(已启动) | 量能健康(1.2xMA20)
002371,北方华创,2026-04-13,6.5,深回调,472.5,462.06,454.11,454.51,473.06,74.3,58.2,3.8756,72.0,57.7,100.8,0.91,4.3,3.2,19.56,2.3,小幅涨:近10日+4% | 回调至MA60(473.06) | MACD红柱(已启动) | RSI14=58(正常区) | 量能健康(0.9xMA20)
002409,雅克科技,2026-04-13,6.5,深回调,85.56,83.52,81.74,82.9,89.06,100.0,61.6,0.7572,70.9,53.4,105.8,0.69,2.8,-4.0,3.85,2.4,小幅涨:近10日+3% | 回调至MA60(89.06) | MACD红柱(已启动) | RSI14=62(正常区) | 量能健康(0.7xMA20)
002415,海康威视,2026-04-13,6.5,深回调,32.65,31.24,30.85,30.92,31.43,88.9,76.4,0.2048,82.5,68.9,109.8,1.84,7.6,2.2,0.73,4.5,上涨:近10日+8% | 回调至MA60(31.43) | MACD红柱(已启动) | 量能健康(1.8xMA20) | 量开始放大
