date,close,predict,prob_up,real,correct,ret,equity
2024-10-15,1554.25,跌↓,45.0,跌↓,✓,-2.04%,1.1903
2024-10-16,1522.5,涨↑,52.4,跌↓,✗,-1.83%,1.1685
2024-10-17,1494.6,涨↑,51.5,涨↑,✓,+3.10%,1.2048
2024-10-18,1541.0,涨↑,55.0,跌↓,✗,-0.79%,1.1952
2024-10-21,1528.8,涨↑,57.8,涨↑,✓,+0.93%,1.2063
2024-10-22,1543.0,涨↑,56.4,涨↑,✓,+1.59%,1.2255
2024-10-23,1567.5,涨↑,56.1,跌↓,✗,-0.98%,1.2135
2024-10-24,1552.2,涨↑,64.1,涨↑,✓,+0.43%,1.2187
2024-10-25,1558.85,涨↑,63.5,涨↑,✓,+0.39%,1.2235
2024-10-28,1565.0,涨↑,62.1,跌↓,✗,-2.13%,1.1974
2024-10-29,1531.62,涨↑,67.1,涨↑,✓,+0.02%,1.1977
2024-09-25,1399.0,涨↑,64.3,涨↑,✓,+9.29%,1.309
2024-09-26,1529.0,涨↑,54.4,涨↑,✓,+6.55%,1.3948
2024-09-27,1629.2,涨↑,50.2,涨↑,✓,+7.29%,1.4965
2024-09-30,1748.0,跌↓,49.2,跌↓,✓,-1.43%,1.4965
2024-10-08,1723.0,跌↓,46.0,跌↓,✓,-7.42%,1.4965
2024-10-09,1595.15,跌↓,49.6,涨↑,✗,+2.81%,1.4965
2024-10-10,1640.0,跌↓,48.7,跌↓,✓,-2.13%,1.4965
2024-10-11,1604.99,跌↓,45.6,跌↓,✓,-0.19%,1.4965
2024-10-14,1601.99,跌↓,43.1,跌↓,✓,-2.98%,1.4965
2024-10-15,1554.25,跌↓,40.1,跌↓,✓,-2.04%,1.4965
2024-10-16,1522.5,涨↑,50.1,跌↓,✗,-1.83%,1.4691
2024-10-17,1494.6,跌↓,48.6,涨↑,✗,+3.10%,1.4691
2024-10-18,1541.0,涨↑,57.0,跌↓,✗,-0.79%,1.4575
2024-10-21,1528.8,涨↑,57.3,涨↑,✓,+0.93%,1.471
2024-10-22,1543.0,涨↑,58.5,涨↑,✓,+1.59%,1.4944
2024-10-23,1567.5,涨↑,56.2,跌↓,✗,-0.98%,1.4798
2024-10-24,1552.2,涨↑,64.9,涨↑,✓,+0.43%,1.4861
2024-10-25,1558.85,涨↑,63.1,涨↑,✓,+0.39%,1.492
2024-10-28,1565.0,涨↑,61.1,跌↓,✗,-2.13%,1.4602
2024-10-29,1531.62,涨↑,63.6,涨↑,✓,+0.02%,1.4605
2024-10-30,1532.0,涨↑,60.6,跌↓,✗,-0.27%,1.4565
2024-10-31,1527.79,涨↑,54.6,涨↑,✓,+0.39%,1.4622
2024-11-01,1533.75,跌↓,44.3,涨↑,✗,+0.94%,1.4622
2024-11-04,1548.2,跌↓,31.0,涨↑,✗,+1.86%,1.4622
2024-11-05,1576.99,跌↓,34.3,跌↓,✓,-0.38%,1.4622
2024-11-06,1571.0,跌↓,42.5,涨↑,✗,+4.97%,1.4622
2024-11-07,1649.14,跌↓,34.3,跌↓,✓,-2.38%,1.4622
2024-11-08,1609.97,跌↓,32.9,跌↓,✓,-0.74%,1.4622
2024-11-11,1598.01,跌↓,40.3,跌↓,✓,-1.30%,1.4622
2024-11-12,1577.2,跌↓,36.2,涨↑,✗,+0.08%,1.4622
2024-10-16,1522.5,跌↓,33.6,跌↓,✓,-1.83%,1.4622
2024-10-17,1494.6,跌↓,36.0,涨↑,✗,+3.10%,1.4622
2024-10-18,1541.0,跌↓,46.2,跌↓,✓,-0.79%,1.4622
2024-10-21,1528.8,跌↓,47.8,涨↑,✗,+0.93%,1.4622
2024-10-22,1543.0,跌↓,46.3,涨↑,✗,+1.59%,1.4622
2024-10-23,1567.5,跌↓,44.3,跌↓,✓,-0.98%,1.4622
2024-10-24,1552.2,涨↑,57.8,涨↑,✓,+0.43%,1.4684
2024-10-25,1558.85,涨↑,51.7,涨↑,✓,+0.39%,1.4742
2024-10-28,1565.0,涨↑,58.4,跌↓,✗,-2.13%,1.4428
2024-10-29,1531.62,涨↑,58.2,涨↑,✓,+0.02%,1.4432
2024-10-30,1532.0,涨↑,59.5,跌↓,✗,-0.27%,1.4392
2024-10-31,1527.79,跌↓,49.2,涨↑,✗,+0.39%,1.4392
2024-11-01,1533.75,跌↓,36.1,涨↑,✗,+0.94%,1.4392
2024-11-04,1548.2,跌↓,34.6,涨↑,✗,+1.86%,1.4392
2024-11-05,1576.99,跌↓,37.8,跌↓,✓,-0.38%,1.4392
2024-11-06,1571.0,跌↓,48.4,涨↑,✗,+4.97%,1.4392
2024-11-07,1649.14,跌↓,38.9,跌↓,✓,-2.38%,1.4392
2024-11-08,1609.97,跌↓,35.5,跌↓,✓,-0.74%,1.4392
2024-11-11,1598.01,跌↓,36.8,跌↓,✓,-1.30%,1.4392
2024-11-12,1577.2,跌↓,34.4,涨↑,✗,+0.08%,1.4392
2024-11-13,1578.5,跌↓,37.0,跌↓,✓,-0.30%,1.4392
2024-11-14,1573.8,跌↓,33.1,跌↓,✓,-0.94%,1.4392
2024-11-15,1559.0,跌↓,45.7,跌↓,✓,+0.00%,1.4392
2024-11-18,1559.0,跌↓,45.1,跌↓,✓,-1.10%,1.4392
2024-11-19,1541.92,跌↓,48.9,涨↑,✗,+0.19%,1.4392
2024-11-20,1544.81,跌↓,42.6,涨↑,✗,+0.02%,1.4392
2024-11-21,1545.13,跌↓,37.8,跌↓,✓,-2.41%,1.4392
2024-11-22,1507.82,跌↓,40.2,跌↓,✓,-0.61%,1.4392
2024-11-25,1498.57,涨↑,59.5,涨↑,✓,+0.70%,1.4492
2024-11-26,1509.0,涨↑,52.9,涨↑,✓,+0.67%,1.4589
2024-10-30,1532.0,涨↑,68.2,跌↓,✗,-0.27%,1.4548
2024-10-31,1527.79,涨↑,53.5,涨↑,✓,+0.39%,1.4605
2024-11-01,1533.75,跌↓,45.6,涨↑,✗,+0.94%,1.4605
2024-11-04,1548.2,跌↓,40.7,涨↑,✗,+1.86%,1.4605
2024-11-05,1576.99,跌↓,44.1,跌↓,✓,-0.38%,1.4605
2024-11-06,1571.0,涨↑,57.7,涨↑,✓,+4.97%,1.5332
2024-11-07,1649.14,跌↓,38.9,跌↓,✓,-2.38%,1.5332
2024-11-08,1609.97,跌↓,38.0,跌↓,✓,-0.74%,1.5332
2024-11-11,1598.01,跌↓,38.2,跌↓,✓,-1.30%,1.5332
2024-11-12,1577.2,跌↓,31.9,涨↑,✗,+0.08%,1.5332
2024-11-13,1578.5,跌↓,40.6,跌↓,✓,-0.30%,1.5332
2024-11-14,1573.8,跌↓,33.8,跌↓,✓,-0.94%,1.5332
2024-11-15,1559.0,跌↓,47.2,跌↓,✓,+0.00%,1.5332
2024-11-18,1559.0,跌↓,50.0,跌↓,✓,-1.10%,1.5332
2024-11-19,1541.92,涨↑,56.5,涨↑,✓,+0.19%,1.536
2024-11-20,1544.81,跌↓,46.9,涨↑,✗,+0.02%,1.536
2024-11-21,1545.13,跌↓,38.7,跌↓,✓,-2.41%,1.536
2024-11-22,1507.82,跌↓,44.0,跌↓,✓,-0.61%,1.536
2024-11-25,1498.57,涨↑,60.3,涨↑,✓,+0.70%,1.5467
2024-11-26,1509.0,跌↓,48.7,涨↑,✗,+0.67%,1.5467
2024-11-27,1519.05,跌↓,46.9,跌↓,✓,-0.07%,1.5467
2024-11-28,1518.0,涨↑,53.0,涨↑,✓,+0.51%,1.5546
2024-11-29,1525.74,涨↑,63.5,跌↓,✗,-0.05%,1.5539
2024-12-02,1525.0,涨↑,70.2,涨↑,✓,+0.11%,1.5556
2024-12-03,1526.74,涨↑,63.2,跌↓,✗,-0.44%,1.5488
2024-12-04,1520.0,涨↑,61.6,跌↓,✗,-0.59%,1.5396
2024-12-05,1511.0,涨↑,63.7,涨↑,✓,+0.66%,1.5498
2024-12-06,1521.01,涨↑,57.0,跌↓,✗,-0.15%,1.5475
2024-12-09,1518.8,涨↑,52.6,涨↑,✓,+1.83%,1.5759
2024-12-10,1546.59,跌↓,47.9,跌↓,✓,-0.71%,1.5759
2024-11-13,1578.5,跌↓,49.6,跌↓,✓,-0.30%,1.5759
2024-11-14,1573.8,跌↓,42.8,跌↓,✓,-0.94%,1.5759
2024-11-15,1559.0,涨↑,58.8,跌↓,✗,+0.00%,1.5759
2024-11-18,1559.0,涨↑,58.8,跌↓,✗,-1.10%,1.5586
2024-11-19,1541.92,涨↑,62.2,涨↑,✓,+0.19%,1.5615
2024-11-20,1544.81,涨↑,51.1,涨↑,✓,+0.02%,1.5618
2024-11-21,1545.13,跌↓,43.5,跌↓,✓,-2.41%,1.5618
2024-11-22,1507.82,跌↓,47.9,跌↓,✓,-0.61%,1.5618
2024-11-25,1498.57,涨↑,65.0,涨↑,✓,+0.70%,1.5727
2024-11-26,1509.0,涨↑,58.1,涨↑,✓,+0.67%,1.5832
2024-11-27,1519.05,涨↑,53.4,跌↓,✗,-0.07%,1.5821
2024-11-28,1518.0,涨↑,56.2,涨↑,✓,+0.51%,1.5902
2024-11-29,1525.74,涨↑,61.2,跌↓,✗,-0.05%,1.5894
2024-12-02,1525.0,涨↑,68.7,涨↑,✓,+0.11%,1.5912
2024-12-03,1526.74,涨↑,60.8,跌↓,✗,-0.44%,1.5842
2024-12-04,1520.0,涨↑,60.3,跌↓,✗,-0.59%,1.5748
2024-12-05,1511.0,涨↑,62.7,涨↑,✓,+0.66%,1.5852
2024-12-06,1521.01,涨↑,57.7,跌↓,✗,-0.15%,1.5829
2024-12-09,1518.8,涨↑,55.6,涨↑,✓,+1.83%,1.6119
2024-12-10,1546.59,跌↓,43.9,跌↓,✓,-0.71%,1.6119
2024-12-11,1535.6,涨↑,66.0,涨↑,✓,+1.97%,1.6436
2024-12-12,1565.8,跌↓,45.1,跌↓,✓,-2.99%,1.6436
2024-12-13,1519.0,跌↓,38.1,涨↑,✗,+0.54%,1.6436
2024-12-16,1527.2,跌↓,29.1,涨↑,✗,+2.02%,1.6436
2024-12-17,1558.0,跌↓,29.7,涨↑,✗,+0.87%,1.6436
2024-12-18,1571.5,跌↓,27.9,跌↓,✓,-1.30%,1.6436
2024-12-19,1551.01,跌↓,28.8,跌↓,✓,-1.87%,1.6436
2024-12-20,1522.0,跌↓,34.0,涨↑,✗,+0.29%,1.6436
2024-12-23,1526.45,跌↓,34.9,涨↑,✗,+0.81%,1.6436
2024-12-24,1538.82,跌↓,31.9,跌↓,✓,-0.57%,1.6436
2024-11-27,1519.05,涨↑,53.0,跌↓,✗,-0.07%,1.6425
2024-11-28,1518.0,涨↑,58.3,涨↑,✓,+0.51%,1.6508
2024-11-29,1525.74,涨↑,63.8,跌↓,✗,-0.05%,1.65
2024-12-02,1525.0,涨↑,71.5,涨↑,✓,+0.11%,1.6519
2024-12-03,1526.74,涨↑,63.8,跌↓,✗,-0.44%,1.6446
2024-12-04,1520.0,涨↑,64.2,跌↓,✗,-0.59%,1.6349
2024-12-05,1511.0,涨↑,62.7,涨↑,✓,+0.66%,1.6457
2024-12-06,1521.01,涨↑,58.4,跌↓,✗,-0.15%,1.6433
2024-12-09,1518.8,涨↑,52.7,涨↑,✓,+1.83%,1.6734
2024-12-10,1546.59,涨↑,50.1,跌↓,✗,-0.71%,1.6615
2024-12-11,1535.6,涨↑,66.1,涨↑,✓,+1.97%,1.6942
2024-12-12,1565.8,跌↓,42.9,跌↓,✓,-2.99%,1.6942
2024-12-13,1519.0,跌↓,40.1,涨↑,✗,+0.54%,1.6942
2024-12-16,1527.2,跌↓,27.7,涨↑,✗,+2.02%,1.6942
2024-12-17,1558.0,跌↓,29.6,涨↑,✗,+0.87%,1.6942
2024-12-18,1571.5,跌↓,24.6,跌↓,✓,-1.30%,1.6942
2024-12-19,1551.01,跌↓,27.2,跌↓,✓,-1.87%,1.6942
2024-12-20,1522.0,跌↓,30.1,涨↑,✗,+0.29%,1.6942
2024-12-23,1526.45,跌↓,27.9,涨↑,✗,+0.81%,1.6942
2024-12-24,1538.82,跌↓,29.3,跌↓,✓,-0.57%,1.6942
2024-12-25,1530.0,跌↓,49.3,跌↓,✓,-0.14%,1.6942
2024-12-26,1527.79,跌↓,49.5,涨↑,✗,+0.08%,1.6942
2024-12-27,1528.97,跌↓,46.3,跌↓,✓,-0.26%,1.6942
2024-12-30,1525.0,涨↑,56.7,跌↓,✗,-0.07%,1.6931
2024-12-31,1524.0,涨↑,60.0,跌↓,✗,-2.36%,1.6531
2025-01-02,1488.0,涨↑,50.8,跌↓,✗,-0.87%,1.6386
2025-01-03,1475.0,涨↑,51.8,跌↓,✗,-2.37%,1.5997
2025-01-06,1440.0,涨↑,59.4,涨↑,✓,+0.01%,1.6
2025-01-07,1440.2,跌↓,46.3,涨↑,✗,+0.16%,1.6
2025-01-08,1442.5,跌↓,45.8,涨↑,✗,+0.10%,1.6
2024-12-11,1535.6,涨↑,65.2,涨↑,✓,+1.97%,1.6314
2024-12-12,1565.8,跌↓,38.8,跌↓,✓,-2.99%,1.6314
2024-12-13,1519.0,跌↓,37.4,涨↑,✗,+0.54%,1.6314
2024-12-16,1527.2,跌↓,26.1,涨↑,✗,+2.02%,1.6314
2024-12-17,1558.0,跌↓,31.4,涨↑,✗,+0.87%,1.6314
2024-12-18,1571.5,跌↓,27.2,跌↓,✓,-1.30%,1.6314
2024-12-19,1551.01,跌↓,26.4,跌↓,✓,-1.87%,1.6314
2024-12-20,1522.0,跌↓,29.2,涨↑,✗,+0.29%,1.6314
2024-12-23,1526.45,跌↓,26.0,涨↑,✗,+0.81%,1.6314
2024-12-24,1538.82,跌↓,26.9,跌↓,✓,-0.57%,1.6314
2024-12-25,1530.0,涨↑,52.1,跌↓,✗,-0.14%,1.6291
2024-12-26,1527.79,涨↑,51.8,涨↑,✓,+0.08%,1.6303
2024-12-27,1528.97,跌↓,47.2,跌↓,✓,-0.26%,1.6303
2024-12-30,1525.0,涨↑,56.5,跌↓,✗,-0.07%,1.6293
2024-12-31,1524.0,涨↑,58.5,跌↓,✗,-2.36%,1.5908
2025-01-02,1488.0,涨↑,52.5,跌↓,✗,-0.87%,1.5769
2025-01-03,1475.0,涨↑,53.1,跌↓,✗,-2.37%,1.5395
2025-01-06,1440.0,涨↑,58.9,涨↑,✓,+0.01%,1.5397
2025-01-07,1440.2,跌↓,46.5,涨↑,✗,+0.16%,1.5397
2025-01-08,1442.5,跌↓,42.5,涨↑,✗,+0.10%,1.5397
2025-01-09,1444.0,跌↓,45.9,跌↓,✓,-0.55%,1.5397
2025-01-10,1436.0,跌↓,44.8,涨↑,✗,+0.56%,1.5397
2025-01-13,1443.98,跌↓,36.2,涨↑,✗,+1.98%,1.5397
2025-01-14,1472.5,跌↓,49.0,跌↓,✓,-0.08%,1.5397
2025-01-15,1471.27,涨↑,60.7,跌↓,✗,-1.69%,1.5136
2025-01-16,1446.38,涨↑,53.8,涨↑,✓,+0.58%,1.5224
2025-01-17,1454.75,涨↑,55.9,涨↑,✓,+1.38%,1.5434
2025-01-20,1474.8,涨↑,53.8,跌↓,✗,-0.45%,1.5364
2025-01-21,1468.15,涨↑,52.6,跌↓,✗,-1.85%,1.508
2025-01-22,1441.0,涨↑,51.3,涨↑,✓,+0.14%,1.5101
2024-12-25,1530.0,涨↑,55.5,跌↓,✗,-0.14%,1.5079
2024-12-26,1527.79,涨↑,53.9,涨↑,✓,+0.08%,1.5091
2024-12-27,1528.97,涨↑,52.6,跌↓,✗,-0.26%,1.5052
2024-12-30,1525.0,涨↑,58.0,跌↓,✗,-0.07%,1.5042
2024-12-31,1524.0,涨↑,62.2,跌↓,✗,-2.36%,1.4686
2025-01-02,1488.0,涨↑,57.7,跌↓,✗,-0.87%,1.4558
2025-01-03,1475.0,涨↑,57.9,跌↓,✗,-2.37%,1.4213
2025-01-06,1440.0,涨↑,60.7,涨↑,✓,+0.01%,1.4215
2025-01-07,1440.2,涨↑,51.0,涨↑,✓,+0.16%,1.4237
2025-01-08,1442.5,跌↓,41.4,涨↑,✗,+0.10%,1.4237
2025-01-09,1444.0,跌↓,48.7,跌↓,✓,-0.55%,1.4237
2025-01-10,1436.0,跌↓,41.9,涨↑,✗,+0.56%,1.4237
2025-01-13,1443.98,跌↓,39.9,涨↑,✗,+1.98%,1.4237
2025-01-14,1472.5,跌↓,47.9,跌↓,✓,-0.08%,1.4237
2025-01-15,1471.27,涨↑,59.8,跌↓,✗,-1.69%,1.3996
2025-01-16,1446.38,涨↑,54.3,涨↑,✓,+0.58%,1.4077
2025-01-17,1454.75,涨↑,63.5,涨↑,✓,+1.38%,1.4271
2025-01-20,1474.8,涨↑,55.3,跌↓,✗,-0.45%,1.4207
2025-01-21,1468.15,涨↑,56.6,跌↓,✗,-1.85%,1.3944
2025-01-22,1441.0,涨↑,54.8,涨↑,✓,+0.14%,1.3964
2025-01-23,1443.0,涨↑,67.7,跌↓,✗,-0.49%,1.3896
2025-01-24,1436.0,涨↑,59.7,跌↓,✗,-0.07%,1.3886
2025-01-27,1434.99,涨↑,60.5,跌↓,✗,-2.17%,1.3584
2025-02-05,1403.8,跌↓,46.3,涨↑,✗,+0.64%,1.3584
2025-02-06,1412.84,涨↑,50.9,涨↑,✓,+1.64%,1.3807
2025-02-07,1436.0,涨↑,50.6,跌↓,✗,-0.31%,1.3764
2025-02-10,1431.51,涨↑,58.8,跌↓,✗,-0.94%,1.3634
2025-02-11,1418.0,涨↑,54.0,涨↑,✓,+1.76%,1.3874
2025-02-12,1443.0,涨↑,59.7,涨↑,✓,+1.53%,1.4086
2025-02-13,1465.06,跌↓,41.6,涨↑,✗,+0.68%,1.4086
2025-01-09,1444.0,跌↓,48.9,跌↓,✓,-0.55%,1.4086
2025-01-10,1436.0,跌↓,41.1,涨↑,✗,+0.56%,1.4086
2025-01-13,1443.98,跌↓,41.5,涨↑,✗,+1.98%,1.4086
2025-01-14,1472.5,跌↓,47.1,跌↓,✓,-0.08%,1.4086
2025-01-15,1471.27,涨↑,59.8,跌↓,✗,-1.69%,1.3848
2025-01-16,1446.38,涨↑,54.0,涨↑,✓,+0.58%,1.3928
2025-01-17,1454.75,涨↑,59.1,涨↑,✓,+1.38%,1.412
2025-01-20,1474.8,涨↑,59.3,跌↓,✗,-0.45%,1.4057
2025-01-21,1468.15,涨↑,56.3,跌↓,✗,-1.85%,1.3797
2025-01-22,1441.0,涨↑,54.8,涨↑,✓,+0.14%,1.3816
2025-01-23,1443.0,涨↑,66.6,跌↓,✗,-0.49%,1.3749
2025-01-24,1436.0,涨↑,55.3,跌↓,✗,-0.07%,1.3739
2025-01-27,1434.99,涨↑,55.1,跌↓,✗,-2.17%,1.3441
2025-02-05,1403.8,跌↓,42.1,涨↑,✗,+0.64%,1.3441
2025-02-06,1412.84,跌↓,47.4,涨↑,✗,+1.64%,1.3441
2025-02-07,1436.0,涨↑,51.2,跌↓,✗,-0.31%,1.3398
2025-02-10,1431.51,涨↑,55.1,跌↓,✗,-0.94%,1.3272
2025-02-11,1418.0,涨↑,50.3,涨↑,✓,+1.76%,1.3506
2025-02-12,1443.0,涨↑,60.1,涨↑,✓,+1.53%,1.3713
2025-02-13,1465.06,跌↓,44.0,涨↑,✗,+0.68%,1.3713
2025-02-14,1475.0,跌↓,32.1,跌↓,✓,-0.23%,1.3713
2025-02-17,1471.62,跌↓,40.0,涨↑,✗,+0.23%,1.3713
2025-02-18,1475.0,跌↓,38.2,涨↑,✗,+1.08%,1.3713
2025-02-19,1491.0,跌↓,23.3,跌↓,✓,-1.14%,1.3713
2025-02-20,1474.0,跌↓,28.2,涨↑,✗,+0.96%,1.3713
2025-02-21,1488.21,跌↓,30.1,跌↓,✓,-0.61%,1.3713
2025-02-24,1479.07,跌↓,32.6,跌↓,✓,-1.69%,1.3713
2025-02-25,1454.0,跌↓,28.7,涨↑,✗,+0.41%,1.3713
2025-02-26,1460.01,跌↓,32.0,涨↑,✗,+1.75%,1.3713
2025-02-27,1485.56,跌↓,27.3,涨↑,✗,+1.03%,1.3713
2025-01-23,1443.0,涨↑,67.1,跌↓,✗,-0.49%,1.3646
2025-01-24,1436.0,涨↑,56.6,跌↓,✗,-0.07%,1.3636
2025-01-27,1434.99,跌↓,49.7,跌↓,✓,-2.17%,1.3636
2025-02-05,1403.8,跌↓,42.5,涨↑,✗,+0.64%,1.3636
2025-02-06,1412.84,跌↓,45.9,涨↑,✗,+1.64%,1.3636
2025-02-07,1436.0,跌↓,48.3,跌↓,✓,-0.31%,1.3636
2025-02-10,1431.51,涨↑,52.7,跌↓,✗,-0.94%,1.3508
2025-02-11,1418.0,涨↑,54.2,涨↑,✓,+1.76%,1.3746
2025-02-12,1443.0,涨↑,57.6,涨↑,✓,+1.53%,1.3956
2025-02-13,1465.06,跌↓,36.5,涨↑,✗,+0.68%,1.3956
2025-02-14,1475.0,跌↓,31.0,跌↓,✓,-0.23%,1.3956
2025-02-17,1471.62,跌↓,37.3,涨↑,✗,+0.23%,1.3956
2025-02-18,1475.0,跌↓,35.4,涨↑,✗,+1.08%,1.3956
2025-02-19,1491.0,跌↓,23.1,跌↓,✓,-1.14%,1.3956
2025-02-20,1474.0,跌↓,28.3,涨↑,✗,+0.96%,1.3956
2025-02-21,1488.21,跌↓,29.7,跌↓,✓,-0.61%,1.3956
2025-02-24,1479.07,跌↓,32.9,跌↓,✓,-1.69%,1.3956
2025-02-25,1454.0,跌↓,29.4,涨↑,✗,+0.41%,1.3956
2025-02-26,1460.01,跌↓,33.6,涨↑,✗,+1.75%,1.3956
2025-02-27,1485.56,跌↓,26.9,涨↑,✗,+1.03%,1.3956
2025-02-28,1500.79,跌↓,32.5,跌↓,✓,-0.92%,1.3956
2025-03-03,1487.02,跌↓,33.5,跌↓,✓,-1.14%,1.3956
2025-03-04,1470.11,跌↓,43.4,跌↓,✓,-0.25%,1.3956
2025-03-05,1466.37,跌↓,49.6,涨↑,✗,+2.70%,1.3956
2025-03-06,1505.98,跌↓,34.8,涨↑,✗,+1.00%,1.3956
2025-03-07,1521.0,跌↓,36.8,涨↑,✗,+0.12%,1.3956
2025-03-10,1522.9,跌↓,23.8,涨↑,✗,+1.69%,1.3956
2025-03-11,1548.68,跌↓,22.2,跌↓,✓,-0.39%,1.3956
2025-03-12,1542.58,跌↓,26.9,跌↓,✓,-0.31%,1.3956
2025-03-13,1537.77,跌↓,28.1,涨↑,✗,+5.87%,1.3956
2025-02-14,1475.0,跌↓,32.7,跌↓,✓,-0.23%,1.3956
2025-02-17,1471.62,跌↓,40.2,涨↑,✗,+0.23%,1.3956
2025-02-18,1475.0,跌↓,38.0,涨↑,✗,+1.08%,1.3956
2025-02-19,1491.0,跌↓,25.0,跌↓,✓,-1.14%,1.3956
2025-02-20,1474.0,跌↓,34.2,涨↑,✗,+0.96%,1.3956
2025-02-21,1488.21,跌↓,31.0,跌↓,✓,-0.61%,1.3956
2025-02-24,1479.07,跌↓,32.7,跌↓,✓,-1.69%,1.3956
2025-02-25,1454.0,跌↓,31.2,涨↑,✗,+0.41%,1.3956
2025-02-26,1460.01,跌↓,32.1,涨↑,✗,+1.75%,1.3956
2025-02-27,1485.56,跌↓,27.2,涨↑,✗,+1.03%,1.3956
2025-02-28,1500.79,跌↓,34.5,跌↓,✓,-0.92%,1.3956
2025-03-03,1487.02,跌↓,32.2,跌↓,✓,-1.14%,1.3956
2025-03-04,1470.11,跌↓,43.0,跌↓,✓,-0.25%,1.3956
2025-03-05,1466.37,涨↑,50.1,涨↑,✓,+2.70%,1.4333
2025-03-06,1505.98,跌↓,39.0,涨↑,✗,+1.00%,1.4333
2025-03-07,1521.0,跌↓,39.7,涨↑,✗,+0.12%,1.4333
2025-03-10,1522.9,跌↓,24.6,涨↑,✗,+1.69%,1.4333
2025-03-11,1548.68,跌↓,24.2,跌↓,✓,-0.39%,1.4333
2025-03-12,1542.58,跌↓,25.5,跌↓,✓,-0.31%,1.4333
2025-03-13,1537.77,跌↓,27.4,涨↑,✗,+5.87%,1.4333
2025-03-14,1628.01,跌↓,31.0,涨↑,✗,+0.61%,1.4333
2025-03-17,1637.86,跌↓,24.7,跌↓,✓,-0.85%,1.4333
2025-03-18,1624.0,跌↓,24.2,涨↑,✗,+0.72%,1.4333
2025-03-19,1635.71,跌↓,30.5,跌↓,✓,-1.94%,1.4333
2025-03-20,1604.0,跌↓,19.9,跌↓,✓,-1.89%,1.4333
2025-03-21,1573.75,跌↓,25.3,涨↑,✗,+0.59%,1.4333
2025-03-24,1583.0,跌↓,22.6,跌↓,✓,-0.47%,1.4333
2025-03-25,1575.5,跌↓,28.6,涨↑,✗,+0.03%,1.4333
2025-03-26,1576.0,跌↓,36.5,涨↑,✗,+0.82%,1.4333
2025-03-27,1589.0,跌↓,27.7,跌↓,✓,-0.24%,1.4333
2025-02-28,1500.79,跌↓,38.4,跌↓,✓,-0.92%,1.4333
2025-03-03,1487.02,跌↓,39.8,跌↓,✓,-1.14%,1.4333
2025-03-04,1470.11,涨↑,52.0,跌↓,✗,-0.25%,1.4296
2025-03-05,1466.37,涨↑,55.8,涨↑,✓,+2.70%,1.4683
2025-03-06,1505.98,跌↓,44.1,涨↑,✗,+1.00%,1.4683
2025-03-07,1521.0,跌↓,40.2,涨↑,✗,+0.12%,1.4683
2025-03-10,1522.9,跌↓,26.5,涨↑,✗,+1.69%,1.4683
2025-03-11,1548.68,跌↓,26.7,跌↓,✓,-0.39%,1.4683
2025-03-12,1542.58,跌↓,27.5,跌↓,✓,-0.31%,1.4683
2025-03-13,1537.77,跌↓,29.9,涨↑,✗,+5.87%,1.4683
2025-03-14,1628.01,跌↓,30.9,涨↑,✗,+0.61%,1.4683
2025-03-17,1637.86,跌↓,22.9,跌↓,✓,-0.85%,1.4683
2025-03-18,1624.0,跌↓,22.5,涨↑,✗,+0.72%,1.4683
2025-03-19,1635.71,跌↓,32.2,跌↓,✓,-1.94%,1.4683
2025-03-20,1604.0,跌↓,22.6,跌↓,✓,-1.89%,1.4683
2025-03-21,1573.75,跌↓,28.7,涨↑,✗,+0.59%,1.4683
2025-03-24,1583.0,跌↓,27.2,跌↓,✓,-0.47%,1.4683
2025-03-25,1575.5,跌↓,33.2,涨↑,✗,+0.03%,1.4683
2025-03-26,1576.0,跌↓,40.7,涨↑,✗,+0.82%,1.4683
2025-03-27,1589.0,跌↓,29.8,跌↓,✓,-0.24%,1.4683
2025-03-28,1585.21,跌↓,39.4,跌↓,✓,-1.53%,1.4683
2025-03-31,1561.0,涨↑,52.5,跌↓,✗,-0.32%,1.4636
2025-04-01,1556.02,涨↑,55.9,跌↓,✗,-0.45%,1.457
2025-04-02,1549.02,涨↑,54.2,涨↑,✓,+1.28%,1.4757
2025-04-03,1568.88,涨↑,56.8,跌↓,✗,-4.39%,1.4109
2025-04-07,1500.0,涨↑,62.6,涨↑,✓,+3.00%,1.4532
2025-04-08,1545.0,涨↑,57.8,跌↓,✗,-0.26%,1.4495
2025-04-09,1541.04,涨↑,64.6,涨↑,✓,+0.52%,1.457
2025-04-10,1549.0,涨↑,61.0,涨↑,✓,+1.29%,1.4758
2025-04-11,1568.98,涨↑,55.0,跌↓,✗,-1.08%,1.4598
2025-03-14,1628.01,跌↓,32.4,涨↑,✗,+0.61%,1.4598
2025-03-17,1637.86,跌↓,27.3,跌↓,✓,-0.85%,1.4598
2025-03-18,1624.0,跌↓,30.3,涨↑,✗,+0.72%,1.4598
2025-03-19,1635.71,跌↓,37.6,跌↓,✓,-1.94%,1.4598
2025-03-20,1604.0,跌↓,25.5,跌↓,✓,-1.89%,1.4598
2025-03-21,1573.75,跌↓,31.0,涨↑,✗,+0.59%,1.4598
2025-03-24,1583.0,跌↓,29.1,跌↓,✓,-0.47%,1.4598
2025-03-25,1575.5,跌↓,32.6,涨↑,✗,+0.03%,1.4598
